"area","month","date","q5_target","q5_model","q10_target","q10_model","q5y5y_ngmmr","q5y5y_gaussian_proxy","q5y5y_hrr_proxy"
"EZ",29,2013-05-01,0.080700533685553,0.081262087095286,0.127501572258764,0.127139650248698,0.258368924659222,0.363122368838812,0.150429574930522
"EZ",30,2013-06-01,0.0706495072054573,0.0715523321216645,0.115712627898119,0.115122016716477,0.241555530914026,0.359522401780091,0.124138926328444
"EZ",31,2013-07-01,0.0530202727800833,0.0538535747165411,0.0884303340783827,0.0876744761962015,0.18488031517248,0.342076252152612,0.101908051883029
"EZ",32,2013-08-01,0.0541598608815473,0.0547834597310452,0.0914081779979831,0.0907301768587461,0.189998367385748,0.341801838443001,0.109336326124136
"EZ",33,2013-09-01,0.0487682203080495,0.0463965654458107,0.0969413108811764,0.0950651210325806,0.249788327428123,0.346996990584542,0.116110833075451
"EZ",34,2013-10-01,0.0429356390860453,0.0435038277291712,0.0791074987121413,0.0776735695166783,0.230166882000367,0.335196916275376,0.122617849182258
"EZ",35,2013-11-01,0.037419701726384,0.0374512980762548,0.0734902110023187,0.0726932206388222,0.205647943375369,0.334683532241189,0.114287597586028
"EZ",36,2013-12-01,0.0379822810861788,0.0380453505490625,0.0677545420063309,0.0670405790172629,0.191511323827325,0.326895469320517,0.102077589458253
"EZ",37,2014-01-01,0.0400694969766527,0.0401227563289345,0.0709135660162864,0.070207548545513,0.19996202226245,0.331419799450902,0.104017389429008
"EZ",38,2014-02-01,0.0329323935428543,0.0325533300875814,0.0642950257732804,0.063738200976575,0.185834088324822,0.323832608427548,0.0945765366390115
"EZ",39,2014-03-01,0.0318170148099183,0.0317609911470423,0.0630761854912819,0.062329023120192,0.188537508347469,0.322014163090479,0.0992865350470702
"EZ",40,2014-04-01,0.0339026308505062,0.034165429292499,0.0646445984704569,0.0638004430111824,0.193420992971164,0.321254132087994,0.107018312341319
"EZ",41,2014-05-01,0.0198649594670058,0.0170750665581569,0.0574069243831907,0.0556537642070888,0.216818697407852,0.31143877908774,0.099093912675813
"EZ",42,2014-06-01,0.0145496117764987,0.00724730944196204,0.0526900798101765,0.0502771972257255,0.222509835832508,0.307687693797538,0.0889763773922924
"EZ",43,2014-07-01,0.0107164278431532,0.00536922607724411,0.0528302980540976,0.0502991237410078,0.218116004355864,0.305545621092043,0.0854105831528904
"EZ",44,2014-08-01,0.00973550208088814,0.0257256865288164,0.0452237895607408,0.0320169178270004,0.143720082643581,0.297247976423629,0.0838975779215766
"EZ",45,2014-09-01,0.0091379723082422,1.64987864643741e-08,0.0381170610461545,0.0387007693655071,0.152512733295772,0.284475654550111,0.0634403783623982
"EZ",46,2014-10-01,0.00947604610284947,0.0176305128404052,0.028255573956124,0.021625915766908,0.0833437285204486,0.259323821206143,0.0506010099894236
"EZ",47,2014-11-01,0.00609639487133795,0.0120915516324201,0.019814925579369,0.0156714619431101,0.0607663068082577,0.236018504799116,0.0415534014749402
"EZ",48,2014-12-01,0.00575022845248263,0.00112286611149846,0.0139542609887892,0.0102961766989363,0.159013601198616,0.221446964776732,0.0586851126956639
"EZ",49,2015-01-01,0.00519625377363875,0.00436883349779438,0.0114218369331344,0.0113473404413966,0.0985160957202652,0.218227534161811,0.0546149337537383
"EZ",50,2015-02-01,0.00849819335773572,0.00741461272520945,0.017295498774344,0.0149233546590111,0.153471944431043,0.215730736864813,0.0456410921420574
"EZ",51,2015-03-01,0.00901181328346523,0.00665852767722852,0.0183723330366322,0.0157158765518035,0.145485578763238,0.215752676497356,0.0463356761071182
"EZ",52,2015-04-01,0.0144871021218075,0.0173172376292178,0.0224546748259687,0.0218354649486425,0.0827090746525845,0.222158457093078,0.0377737722666284
"EZ",53,2015-05-01,0.0204304726013009,0.0190407067777729,0.0358272667327466,0.0353506896014015,0.133275813389554,0.263247074632631,0.0610948120764388
"EZ",54,2015-06-01,0.0181778501986011,0.016346640116948,0.0343887656832828,0.0339960891719367,0.12929335388105,0.259234606846465,0.0583483773475998
"EZ",55,2015-07-01,0.0211873841084529,0.0191233743442827,0.036209878301819,0.0331624822391366,0.229110298066626,0.267931030631325,0.0672918024720897
"EZ",56,2015-08-01,0.0179845208702536,0.0173788236538235,0.0274937571412532,0.027652242415533,0.105555969123022,0.254164242369775,0.0509769707647986
"EZ",57,2015-09-01,0.0142827026610219,0.0110325203972017,0.0249780114347498,0.0286390242285153,0.105607355364818,0.247093715205627,0.0465769683322034
"EZ",58,2015-10-01,0.0108566726230843,0.0118448724011333,0.0189641887967309,0.0190407191202473,0.0814489755606016,0.217888626527818,0.0297817727611064
"EZ",59,2015-11-01,0.00991504056505488,0.000814182098254528,0.0263891855959753,0.0230201928402339,0.16440378274882,0.23894795491845,0.0406719458871195
"EZ",60,2015-12-01,0.011480023742109,0.00107511244179163,0.0290123276178601,0.0255986944804407,0.171905945104148,0.247902139090226,0.0459198250423025
"EZ",61,2016-01-01,0.0101567476097728,4.3322053838981e-10,0.0250828313881509,0.0231241433292756,0.10082427353205,0.234130514481178,0.0366258675448855
"EZ",62,2016-02-01,0.00642614802525543,0.00549648004904566,0.0185124081739403,0.0194996621010646,0.139553117715597,0.20346334465411,0.0363382202604074
"EZ",63,2016-03-01,0.00628524929894758,0.00038219052609217,0.0171315564714442,0.0138829665620123,0.156430698043033,0.19724153969465,0.0351494008143612
"EZ",64,2016-04-01,0.00539229476867542,0.000415505762403035,0.0134247736987965,0.0106934926107681,0.137169735907497,0.177548194257499,0.0259924936731143
"EZ",65,2016-05-01,0.00820904773279563,1.18488717749788e-36,0.0139201775300984,1.84469676938359e-25,0.0598472283498882,0.172513996121584,0.0244553432788422
"EZ",66,2016-06-01,0.00824708453985878,0.00371856225225449,0.0135827585203683,0.0115518431331476,0.11723098277823,0.17401972714509,0.0212043776065694
"EZ",67,2016-07-01,0.00616126394817185,0.00835985386922474,0.0111681020685284,0.00535950431672426,0.138867018354291,0.152085350063389,0.0111896141389162
"EZ",68,2016-08-01,0.00582920446815327,7.45297160225467e-12,0.00972877518939008,1.95449106535353e-07,0.0548067672091461,0.147905998233278,0.00934875160363664
"EZ",69,2016-09-01,0.00580913085723267,3.80618997509551e-15,0.00981862565447555,2.92689539061966e-09,0.0585070764724903,0.139735999570301,0.00871291643713782
"EZ",70,2016-10-01,0.00521686618372352,4.48521843601093e-10,0.0105450014488686,8.23704155689715e-10,0.030726777685185,0.131962071797684,0.00798569037424413
"EZ",71,2016-11-01,0.00583623756128149,6.0604105879953e-18,0.0100362840151772,2.17352614580599e-14,0.0161724361443671,0.144013100662248,0.00978413482527701
"EZ",72,2016-12-01,0.00636995091298198,0,0.012861613612578,0,0.0418362734281793,0.172034515498162,0.0185057009767515
"EZ",73,2017-01-01,0.00955897126835181,0.00379361599264478,0.0183255539748319,0.00333433592187157,0.147540679731524,0.197206287155438,0.0259692904965376
"EZ",74,2017-02-01,0.0108182312242396,0.0074177191198074,0.0197760104117546,0.00671667630194461,0.157861031712465,0.209457982968999,0.0279152392174204
"EZ",75,2017-03-01,0.00929239308161645,5.59592784390252e-05,0.016440633146266,9.5633426870613e-06,0.0640633359594277,0.190046640199227,0.0246660547959286
"EZ",76,2017-04-01,0.00899376702116528,1.75202544664001e-06,0.0146200990128677,7.38881947063343e-06,0.0630822200866087,0.173931453283567,0.0256124976463103
"EZ",77,2017-05-01,0.00940610655725183,3.19538970440124e-08,0.0135249495196634,1.07439204695813e-07,0.0474678668717707,0.168250516392204,0.0219750609571
"EZ",78,2017-06-01,0.00962587578229768,0.00476454926622531,0.0134501762073648,0.00413578476216785,0.132323331970198,0.16580157380864,0.0203183959310979
"EZ",79,2017-07-01,0.00925919272458908,0.0125297079553323,0.0130953292461439,0.000598151579066692,0.0902502220080197,0.163851502446332,0.019002157932038
"EZ",80,2017-08-01,0.00884192109439053,0.00441610130693109,0.012327833151676,0.00361432338736217,0.118361276432497,0.161805913647937,0.01496444653247
"EZ",81,2017-09-01,0.00832250348271213,0.00125873406104757,0.0119991601599777,0.000879026750706902,0.105756724675088,0.161309860105367,0.0145282588743336
"EZ",82,2017-10-01,0.00868605713823445,0.00889185380823263,0.0123237633135064,0.000188859253741856,0.0923617467661297,0.165818378335983,0.0148267142347487
"EZ",83,2017-11-01,0.00846381054572376,0.00109793549133263,0.012639726837759,0.000777773440619031,0.107744254763124,0.168624366695504,0.0154751983579212
"EZ",84,2017-12-01,0.00906081935519409,0.000516189607369831,0.0134114146309371,0.000724902273354604,0.10863619896394,0.175903150057068,0.0165817064356023
"EZ",85,2018-01-01,0.00892320249317813,0.00696595764886663,0.0138234964003455,0.00543583347982417,0.116297726174968,0.180256016844258,0.0187442407244805
"EZ",86,2018-02-01,0.00928582779467324,0.00514083496939172,0.0139855471555831,0.00372585794485944,0.120537474594163,0.182587214742179,0.0181849061875376
"EZ",87,2018-03-01,0.00888000534541589,0.00161045229644831,0.0115106472097091,0.00101098367108375,0.105959051820182,0.171815058914944,0.0132108161602373
"EZ",88,2018-04-01,0.00783259953685833,0.00469659959814293,0.0113516796070561,0.00318239163712141,0.106882579300633,0.162783898534646,0.0109408658170926
"EZ",89,2018-05-01,0.00886205898023296,0.00630596087109291,0.0121849822550011,0.00434210297712139,0.105339627507649,0.168303816716606,0.0121453359808785
"EZ",90,2018-06-01,0.0100060595672041,0.00897420597395059,0.0145075086635662,0.0140973076786225,0.0785133118121261,0.17481302531542,0.0277892050087813
"EZ",91,2018-07-01,0.00930717397148129,3.36975467070457e-10,0.0143632697808848,5.44274564077405e-26,0.191526090740976,0.173680741600085,0.0197820598801897
"EZ",92,2018-08-01,0.00817640424138211,2.72388878125682e-05,0.0129484495517396,0.000646221515752168,0.195215598132807,0.174906194323506,0.0173679962025836
"EZ",93,2018-09-01,0.00894411027462361,2.54180755673981e-11,0.0131007374071613,2.51254478875301e-25,0.169817142065715,0.173104219611024,0.0175316754869841
"EZ",94,2018-10-01,0.00882800454234278,8.24659327918033e-07,0.0131009263447965,2.34975986986006e-10,0.165630891059708,0.169539923073794,0.017714543480312
"EZ",95,2018-11-01,0.00786878798911328,0.0064497215902572,0.0125351553695954,0.00495915391654768,0.10902055860111,0.166201722266015,0.0243864560329426
"EZ",96,2018-12-01,0.00684263021475362,9.08700240557759e-05,0.0104235890016978,0.00134029602602237,0.10504391927919,0.159944767835408,0.0215335425267046
"EZ",97,2019-01-01,0.00557630992513225,2.44729082498857e-175,0.00873658340345684,1.20403618034602e-295,0.0361282997918604,0.138670885726947,0.0267286704115239
"EZ",98,2019-02-01,0.00555364164663064,1.27330686438151e-05,0.00872784947731431,1.78693492716798e-07,0.0164278910216699,0.136788475546504,0.0214010758524635
"EZ",99,2019-03-01,0.00619327002699444,1.67240142601103e-05,0.00882577926543837,1.17474509200102e-08,0.00469355542010012,0.137301150252529,0.0212585756011974
"EZ",100,2019-04-01,0.00719320677807489,5.99913939205527e-05,0.00977186297061583,5.9037161229678e-05,0.0905936599121965,0.137196387078569,0.0330228683851604
"EZ",101,2019-05-01,0.00771298689933142,0.011007509989322,0.0102250822946907,0.00061562033193207,0.07950208454948,0.141171161260252,0.034608662099971
"EZ",102,2019-06-01,0.00652580851316664,6.05507933100906e-19,0.00767840264611275,2.47019954734108e-06,8.72412827792783e-05,0.121280481722542,0.0229468942168662
"EZ",103,2019-07-01,0.00643582019282862,8.47935736715462e-05,0.00752539888070747,0.00599108569503364,0.0742211193288181,0.116614711090801,0.0204647395869939
"EZ",104,2019-08-01,0.00617459630005002,3.43674632064264e-08,0.00748961920808622,5.48331893648469e-08,0.0328709211130404,0.118091570089875,0.0164602585163041
"EZ",105,2019-09-01,0.00568197857319419,0.0058225243601967,0.00723824046949317,0.00735027973401995,0.0307761353544202,0.122967865284682,0.0174449831280129
"EZ",106,2019-10-01,0.00472687779510739,0.00307153450965567,0.00528334919625784,0.00530528264712169,0.07466398716612,0.105334172939681,0.00881896178122486
"EZ",107,2019-11-01,0.00572065777022923,0.00658293091846264,0.00663848231419351,0.00598255001352668,0.0204035091020903,0.112125057527851,0.0175130587161551
"EZ",108,2019-12-01,0.00618634522753148,0.00693377828443427,0.00640526445989753,0.000175526505954419,0.0643947559065714,0.111407645559668,0.0210939594489233
"EZ",109,2020-01-01,0.00695287962639613,1.32595258979212e-14,0.00761838623390354,5.65976600658348e-18,0.00187705303187597,0.117437374026712,0.0255607642747038
"EZ",110,2020-02-01,0.00631215886899505,0.00751975632736659,0.00689046934179782,0.00239353145790517,0.153900396329477,0.114674245479515,0.0198495202084058
"EZ",111,2020-03-01,0.00508603190708368,9.08720362267598e-15,0.00501746505408018,3.1388272795614e-12,0.0259795801919927,0.106389398232789,0.0122808573329765
"EZ",112,2020-04-01,0.00206874900596266,2.80262494570332e-11,0.00185222336654289,0.00167290558748569,0.0534671036746619,0.0822315188077845,2.72760448387765e-06
"EZ",113,2020-05-01,0.00169687392041395,0.000196349403308442,0.00133406340960518,2.47129591640187e-06,0.0152673586147561,0.0667886898574017,1.36527987774761e-06
"EZ",114,2020-06-01,0.00210982414883587,0.00250451285588568,0.00177370042270675,0.000110092925065633,0.0187436963215592,0.0720692216868177,3.18262811048244e-06
"EZ",115,2020-07-01,0.00304763886443082,0.00504602272630683,0.00399726826944624,0.00189109461519217,0.0450116086544059,0.102793943628664,0.00583931462448598
"EZ",116,2020-08-01,0.00418147112252687,0.000304739745273004,0.00466105328445843,0.00327577832993397,0.0892185419381693,0.103637293766082,0.00595005984404617
"EZ",117,2020-09-01,0.00409879436613947,0.00442914680427919,0.00464139225832083,0.00292632539989514,0.094937118732395,0.113638304125877,0.00361572643891009
"EZ",118,2020-10-01,0.00378527207891421,2.35435582218391e-13,0.00428956506210376,4.7609415241243e-13,0.0453866218510946,0.108270788651673,0.00304192115638009
"EZ",119,2020-11-01,0.00488056513469548,0.000152876209277611,0.00454441321748134,0.00379675225256137,0.0922352328616627,0.115403514775556,0.00548084429775025
"EZ",120,2020-12-01,0.00659133899631326,2.23995501165348e-183,0.00638447485036808,5.0541889201256e-39,0.147890092523349,0.118742332561908,0.0171343606296453
"EZ",121,2021-01-01,0.00736521109145305,9.06483579955629e-09,0.00668905443201673,0.00914689238551718,0.037218264779556,0.124199131838892,0.00942066181220304
"EZ",122,2021-02-01,0.00879005254161103,0.0100125479982707,0.00813099723805,0.00767594803498064,0.0520565540762233,0.131859005628329,0.013701719529807
"EZ",123,2021-03-01,0.0104379813586001,0.00501869511301194,0.00954797163076426,0.0112374323791366,0.0479364734854294,0.144478278826627,0.0248625732271976
"EZ",124,2021-04-01,0.00890662497201755,0.0100059912956024,0.0097947971503054,0.00428286053329767,0.0775067316220594,0.153995844630635,0.0296030615681631
"EZ",125,2021-05-01,0.0125077360114479,0.00756159303517132,0.0117025610863126,0.0132341931417528,0.0660994362014165,0.164107029487991,0.0331695350153027
"EZ",126,2021-06-01,0.0146529700980416,0.0149237052842223,0.0132448773926801,0.0118117745997071,0.10641994857482,0.164695843076841,0.0315144213677152
"EZ",127,2021-07-01,0.0134589150501125,0.0119897190041702,0.0142537755513464,0.0117533306113875,0.14346192705691,0.173126485759305,0.021875485390492
"EZ",128,2021-08-01,0.0144343353772615,0.0150731625296851,0.0136387264520549,0.0103715764798706,0.107508215069057,0.17268465454488,0.0214673251452782
"EZ",129,2021-09-01,0.0204682470267435,0.0200066668836142,0.0176115071908672,0.0175897028091048,0.13577952387654,0.185860000089256,0.0165514007326714
"EZ",130,2021-10-01,0.0265968582193116,0.0323576679970402,0.0240337310742295,0.0181349492863181,0.156816593124772,0.194223856787362,0.0129105384429821
"EZ",131,2021-11-01,0.0331101001496676,0.0334285810895313,0.0289193820970652,0.0288188363865599,0.145099969297958,0.21525596991807,0.015705144226379
"EZ",132,2021-12-01,0.0336385444619878,0.0329326177611585,0.029586946172568,0.0295654523317582,0.119170483681943,0.209261991106699,0.0125423098703026
"EZ",133,2022-01-01,0.0465521585180874,0.0518581881373786,0.037548221133971,0.0226963557425126,0.0936163198790888,0.242963573268195,0.0651308154406091
"EZ",134,2022-02-01,0.0490134415251398,0.0528120953859812,0.0345379839955164,0.0254135519874365,0.121489490931682,0.227172902819979,0.0647021062327703
"EZ",135,2022-03-01,0.358240859333657,0.362041631053108,0.20128517298965,0.195012044445549,0.173247153400263,0.308782596182111,0.0798538258909426
"EZ",136,2022-04-01,0.288100908864196,0.289391516161035,0.183371784179608,0.177852216145555,0.209462583428369,0.329585819131335,0.0739472314423031
"EZ",137,2022-05-01,0.244154750058923,0.248299927830321,0.163651000550783,0.156689615845808,0.272320681400846,0.307912629941282,0.0694073620511634
"EZ",138,2022-06-01,0.241995099316545,0.237628759116976,0.13956079918597,0.138779497721111,0.12418363273946,0.315694186895361,0.0965365562943594
"EZ",139,2022-07-01,0.140464268955951,0.141323017785289,0.0784493320125071,0.0737676375593432,0.145854948246245,0.252756676171285,0.0909318164392208
"EZ",140,2022-08-01,0.225987938285201,0.224581856212096,0.123466362424341,0.121876765049718,0.17681862093466,0.279998312648332,0.0856489399791615
"EZ",141,2022-09-01,0.181395048883666,0.185307024999693,0.146390593976283,0.137616370592221,0.158880559757363,0.329947674053757,0.0700969471338338
"EZ",142,2022-10-01,0.168165689265029,0.168917455095455,0.143628111739672,0.140653314669264,0.19565864124013,0.337210557879836,0.0748856218109697
"EZ",143,2022-11-01,0.218316575037317,0.220927134650821,0.169745120606588,0.163693747994642,0.188625745236985,0.344795640123623,0.0770611092218968
"EZ",144,2022-12-01,0.207505998497846,0.214188133009883,0.162656310296872,0.156579948919896,0.199122766223917,0.348172602839428,0.0711381439282784
"EZ",145,2023-01-01,0.125462184585556,0.128522998877441,0.1243986906011,0.11854768635096,0.175898157498877,0.344714219142524,0.0637745080027363
"EZ",146,2023-02-01,0.11034776092336,0.129719090975998,0.110807170712696,0.06556066091947,0.288619051516873,0.332871316840193,0.0709429521721854
"EZ",147,2023-03-01,0.231402546357096,0.225711061901054,0.21130763612877,0.216201578860641,0.363320636836004,0.368863051719188,0.0950778684381297
"EZ",148,2023-04-01,0.127996145957803,0.148956461157034,0.129171395125211,0.0842035577793191,0.307413537817853,0.343237225784359,0.0783662879709043
"EZ",149,2023-05-01,0.117147697972109,0.140381520774773,0.12576925769844,0.0761693143239091,0.302942944732101,0.349014701725543,0.0854510901419502
"EZ",150,2023-06-01,0.111681386922472,0.116135991061324,0.150296324446407,0.138533373987702,0.340398419821619,0.362718341990894,0.0826748310539302
"EZ",151,2023-07-01,0.132583710136087,0.13480060768511,0.134419137854539,0.131472406830843,0.270570605519819,0.361431591469582,0.0896163904103871
"EZ",152,2023-08-01,0.192205938885173,0.191585509025002,0.171827007446959,0.171961934812841,0.327125930415045,0.376167343777502,0.105771425702144
"EZ",153,2023-09-01,0.177812103648198,0.180973763162342,0.156915218006948,0.1550283483927,0.251206259830008,0.371150416565697,0.0859886421411055
"EZ",154,2023-10-01,0.14095223262844,0.141041845567914,0.13628233143341,0.135891301528146,0.256848437422502,0.358730852257517,0.13910940269608
"EZ",155,2023-11-01,0.111973431373173,0.112234211057924,0.109884582611969,0.109240541493846,0.229328409919095,0.344689620273883,0.105072435495093
"EZ",156,2023-12-01,0.0901570267535262,0.0901371267991485,0.0831634462794071,0.0825234512390454,0.211798396254939,0.320675562234409,0.0882555743827587
"EZ",157,2024-01-01,0.0699487134638465,0.0693911985639016,0.084821499617846,0.0844943089866372,0.202224274883476,0.328695859439189,0.0893073659999274
"EZ",158,2024-02-01,0.0817769182699584,0.0774350557008509,0.0971426588075461,0.098427281367515,0.179867047554275,0.317159832087734,0.0898494262211215
"EZ",159,2024-03-01,0.0964016333493626,0.0965279828941663,0.100782388617689,0.100321074051386,0.205100807410636,0.3344191118853,0.107621825264295
"EZ",160,2024-04-01,0.105021288329519,0.10529474106733,0.105994672614339,0.105270685672678,0.219871246523677,0.344004191436789,0.108299816628994
"EZ",161,2024-05-01,0.080748536882678,0.079706860738645,0.0989232270894903,0.0991728004648375,0.191102638341471,0.332803472648153,0.0833996554607979
"EZ",162,2024-06-01,0.0800629647196419,0.0793008646080621,0.0897290918463185,0.0898304063475882,0.186829059507817,0.326301028561225,0.076987954342057
"EZ",163,2024-07-01,0.0632415876132911,0.0622452535825802,0.0791356686148849,0.079560727878772,0.182263267908426,0.316891646313157,0.0606601776773749
"EZ",164,2024-08-01,0.0549711980782032,0.0542258947062154,0.0662608382287543,0.0664282788411585,0.135303138796982,0.297966744881176,0.0449871450828772
"EZ",165,2024-09-01,0.0468249502626765,0.0465659178522869,0.0570607348077677,0.0566693621691962,0.166619196063886,0.2847769191685,0.0772054358505255
"EZ",166,2024-10-01,0.0463302920696653,0.0484422209475943,0.0598010714277691,0.0592136812518446,0.173452427301397,0.294739066327081,0.0820241750459757
