"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","theta_shrink_weight","theta_shrink_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
22,0.00311301123761813,0.00745505031031671,4.59560499369213,4.62717271462231,1.88391529646642,2.9939004475929,4.34085656466673,3.0596170590465,6.40051429299817,6.77550629508454,0.0565951190186039,0.0585159834664724,0.048491857528363,0.13089721649505,0.118818323742706,0.115299766629146,0.0763548374195265,0.0237502723801989,0.0736744518955473,0.183012029872382,0.105906583367896,0.19049346533398,0.095432443844064,0.15518447052382,0.165541440397238,0.165938200231921,0.204507062965802,0.252101255740957,NA,NA,NA,NA,2.5,10,2.19575885577732,2.49103992066553,8.02830216799917e-08,0.0852550232086644,0.200160082380741,0.2,5,6.40659215589997e-08,0.85,0,0.49017349544512,0.738780733839873,0,0.05,0.00161138133634798,0,0,2,0,0,2,"high",TRUE,"2012-10","2012-10-01"
23,0.00317406309186913,0.00637744197534122,4.6803691158733,4.7780829660448,2.03643397287049,2.91033296946825,4.09233610214159,2.99729814098421,6.69501957306394,7.14397622841098,0.0553064239560882,0.0607257995718453,0.0430207841543234,0.119609809639254,0.0992996915368616,0.0998505715234213,0.0700905866694377,0.0255052780181411,0.0552471943460258,0.156985165515091,0.0883924743665815,0.16779383545914,0.101334994475406,0.161652588054536,0.148880181694758,0.142152268078638,0.178614893180771,0.226583527513349,NA,NA,NA,NA,2.5,10,2.0605487914709,2.61108434361011,1.23397313952884e-05,0.0678416510961205,0.191204887703269,0.2,5,0,0.85,0,0.381975453008819,0.735611955987246,0,0.05,0.00149843130695354,0,0,2,0,0,2,"high",TRUE,"2012-11","2012-11-01"
24,0.00298290463143601,0.00465934100357965,4.52532251421644,4.2269503748125,2.80585050021107,3.10179265693524,4.01842576144241,2.9931037484529,6.11678746919196,5.91790002262309,0.0523440044344061,0.0709058844428448,0.049956389613036,0.110178594549519,0.104601457417702,0.0927808357238482,0.0685734171652235,0.0304167172955888,0.0588626570040065,0.14880240430324,0.0915740558770495,0.156285160150107,0.110950973882165,0.173920296639083,0.143932302685503,0.147763693392161,0.18621410443745,0.213936044923911,NA,NA,NA,NA,2.5,10,2.04985452368373,2.57045207414685,4.96349475159324e-06,0.0673813308080983,0.177636413810526,0.2,5,0,0.85,0,0.438100511007994,0.72833442719707,0,0.05,0.0014200434919239,0,0,2,0,0,2,"high",TRUE,"2012-12","2012-12-01"
25,0.00482859982668926,0.00633404071776978,4.29128086804107,4.06006814470329,3.91227597689702,2.81434044471436,3.73595904596491,2.7531886104353,5.09725231401325,5.82682592459374,0.0458041104604017,0.0843138855903417,0.049554078560678,0.1126816617947,0.0862774262357277,0.100429188276119,0.0635207948724228,0.0278299243436498,0.0801016936219996,0.154743588825564,0.0916958100832455,0.146250004119915,0.0778659221323086,0.125811329915356,0.162671262275525,0.179321136943404,0.216589894801315,0.264481917623645,NA,NA,NA,NA,2.5,10,2.50069746759582,2.23172955644555,7.19690308849006e-05,0.130306558036809,0.202832981736248,0.2,5,2.00644637947934e-05,0.85,0,0.779865599199459,0.636306704435473,0,0.05,0.00323514756349307,0,0,2,0,0,2,"high",TRUE,"2013-01","2013-01-01"
26,0.00689026427134122,0.00653811035928952,4.3685147362078,4.04527026565284,3.94336140673705,2.73620398882623,3.97660677377948,2.91880889307496,5.08805094156713,5.75207588125913,0.0393549561303241,0.0714323790380198,0.0358291412411714,0.0994485740567665,0.0778850096942388,0.0923887177327506,0.0527383160844587,0.0232863756673202,0.0456690711155133,0.150100419901599,0.0843374265032605,0.149932670127516,0.069407181866711,0.112679031465173,0.153195682592788,0.167662349816662,0.202625773398696,0.255182786976389,NA,NA,NA,NA,2.5,10,2.50253808654786,2.50306343104602,9.38460977374792e-09,0.117457821821901,0.200161614704243,0.2,5,6.52982815687252e-08,0.85,0,0.662626079941592,0.673146865088795,0,0.05,0.00575724284810319,0,0,2,0,0,2,"high",TRUE,"2013-02","2013-02-01"
27,0.00404586867176709,0.00608740120925572,4.37226120044568,3.64303490123787,3.79275648570972,2.05727761883418,3.96315111052726,2.52265082058267,5.22096116917195,5.40545571727021,0.0486679151051468,0.0759349625092304,0.0505221378765584,0.096126801562495,0.0737273138480094,0.0863619594951927,0.0553994727027986,0.0251193725397398,0.0486591761907522,0.143333788885412,0.0807253957589122,0.135599458999666,0.0732294687661443,0.117475082931152,0.113510326010825,0.16283253687385,0.197889651362673,0.258747332054798,NA,NA,NA,NA,2.5,10,2.46758922199314,2.40793771808321,8.47546375172672e-06,0.0653423542860991,0.202780399562152,0.2,5,1.93265543130416e-05,0.85,0,0.548400014272846,0.657689252386752,0,0.05,0.00297373288862049,0,0,2,0,0,2,"high",TRUE,"2013-03","2013-03-01"
28,0.00389112825104012,0.00708499146683996,4.82600230473571,4.36620080598271,3.59131642254133,2.26821416637167,4.19948957182177,2.26741121645368,6.27197165373763,6.84873559903309,0.0461938952205123,0.0690565401536556,0.0439277346519401,0.0929171141321327,0.0664765107588125,0.0842005874521553,0.0538959198517257,0.022805751615239,0.0588883174086875,0.141973984817912,0.073591176225413,0.135640020956505,0.0689608033339526,0.111029472077328,0.119014855073644,0.151566231885637,0.185105245512475,0.264718950623135,NA,NA,NA,NA,2.5,10,2.44472439973555,2.36495693371819,1.82366297507935e-05,0.0884673439420648,0.201966753653712,0.2,5,9.67029983596928e-06,0.85,0,0.72073934650563,0.637628493721428,0,0.05,0.00288067530524628,0,0,2,0,0,2,"high",TRUE,"2013-04","2013-04-01"
29,0.00408748403177683,0.0048336372652704,4.43257553177893,3.74275042869174,3.07568336783534,2.36402163593488,4.17078797050875,2.61100875681792,5.66461623242532,5.44229522270416,0.059556891328234,0.0866512056182307,0.0775223647873796,0.080700533685553,0.0645638105482972,0.0641179738249674,0.0560288159315464,0.0296422985843309,0.0868174608912308,0.127501572258764,0.0717320594505449,0.121828187508327,0.0824157623770287,0.130034732469768,0.125215203004608,0.150429574930522,0.185588711751147,0.250986464013369,NA,NA,NA,NA,2.5,10,2.37088185352599,2.4120023952638,7.74357843930933e-06,0.077576689194838,0.201336714350893,0.2,5,4.46701313970729e-06,0.85,0,0.627745955510997,0.645485417443117,0,0.05,0.00289629142329643,0,0,2,0,0,2,"high",TRUE,"2013-05","2013-05-01"
30,0.00322642346964047,0.00566662293583134,5.26463476356158,4.44406681161745,3.03835392593255,1.85681534422375,5.24176553520262,2.10042950467254,6.8147954537048,7.16865553306304,0.0414912544317328,0.0570632318027424,0.0412469994472277,0.0706495072054573,0.0534406026584706,0.0647404096142924,0.04835840418979,0.0187085940274078,0.0442367202483915,0.115712627898119,0.0572668018308056,0.114266682904006,0.0612427668850117,0.102746054687144,0.0713566553209378,0.124138926328444,0.154302109426647,0.245424188178361,NA,NA,NA,NA,2.5,10,2.34464536077694,2.50502249856788,2.52254918643495e-08,0.0425644864790439,0.201570123460502,0.2,5,6.16321920304741e-06,0.85,0,0.612534495065891,0.657600234001419,0,0.05,0.0025975265102844,0,0,2,0,0,2,"high",TRUE,"2013-06","2013-06-01"
31,0.00291506570956159,0.00491078552768905,6.79847462054204,4.97291572137203,4.36559901555734,1.7087560372233,6.3885138719543,2.20176875513649,8.87615948716983,8.14997174656238,0.0403990696261646,0.0452693239762538,0.0322146894195351,0.0530202727800833,0.0466610757955371,0.0428424764495124,0.0432311548775074,0.0143146654182922,0.0311834985614285,0.0884303340783827,0.0458042555935185,0.0869528072046915,0.0518197987043289,0.093323328850615,0.0542874794758326,0.101908051883029,0.128075173255282,0.204405883091578,NA,NA,NA,NA,2.5,10,2.2544397223461,2.56703512621142,4.49370814618145e-06,0.0308519173551478,0.172324894766826,0.2,5,0,0.85,0,0.586187055525491,0.651467452927885,0,0.05,0.00228829682945364,0,0,2,0,0,2,"high",TRUE,"2013-07","2013-07-01"
32,0.00282479083472597,0.00448718649837316,5.21284493696272,3.03295004131329,4.5288038811105,1.38339964925021,5.79492903402555,1.93161921969329,5.23736478656011,4.68523323430891,0.0392642460590114,0.0479091068635598,0.0333909674070811,0.0541598608815473,0.0511424389165548,0.0431601984062312,0.037147634633693,0.0151404398642553,0.0301963461665399,0.0914081779979831,0.0499490442527405,0.092074576098986,0.0536900853158677,0.0968077387614191,0.0525584863664147,0.109336326124136,0.136604389201621,0.210203356426999,NA,NA,NA,NA,2.5,10,2.27349769511334,2.64915045421851,2.2245857993588e-05,0.0256951701370319,0.184186746828682,0.2,5,0,0.85,0,0.532690559423818,0.669299857149829,0,0.05,0.00227884125786032,0,0,2,0,0,2,"high",TRUE,"2013-08","2013-08-01"
33,0.00300346243388074,0.00471894017563407,5.56921406796507,4.0457701588345,4.97401132620846,1.92203798787538,5.46463070540151,2.93862566243639,6.20044019282446,6.06424090250225,0.0358024711121552,0.053247500259241,0.063718199128483,0.0487682203080495,0.0523578320684629,0.0235428379800925,0.0371293852112264,0.0171881751414043,0.102699085002098,0.0969413108811764,0.0531819207218815,0.0942267650854164,0.0582267468321044,0.10162316335607,0.128424137450346,0.116110833075451,0.144923822022104,0.219279460906692,NA,NA,NA,NA,2.5,10,2.29773705238044,2.59505198320884,9.03487951193282e-06,0.199970297080034,0.200306339180292,0.2,5,2.3460923345535e-07,0.85,0,0.939617620224457,0.620254902623791,0,0.05,0.00159521066261446,0,0,2,0,0,2,"high",TRUE,"2013-09","2013-09-01"
34,0.007374117824892,0.00603119138549818,6.91759274176694,3.34459776628605,7.6462992696343,2.13740896680103,6.64859306673786,2.41983680503621,6.39449651926994,4.80987270105641,0.0313048511123924,0.0765905448051726,0.0363250290797284,0.0429356390860453,0.0537175594039088,0.000537266446420647,0.0315733860997243,0.0185047572505395,0.00740215768088448,0.0791074987121413,0.0517013477075445,0.0361829282046885,0.0323308842963507,0.0549327681625512,0.00919192239837997,0.122617849182258,0.149244159549814,0.194718967796001,NA,NA,NA,NA,2.5,10,2.5952839698745,3.55365897618494,0.00111019723809509,0.0016198413283822,0.201666806330819,0.2,5,6.94560836114693e-06,0.85,0,0.251011859110645,0.578860021418865,0,0.05,0.00197099707141347,0,0,2,0,0,2,"high",TRUE,"2013-10","2013-10-01"
35,0.00627687079501412,0.00531621690723007,6.20154007864865,2.66800684716955,6.79767548111609,1.6146986133148,6.51083441575142,2.32141126981825,5.17474069933524,3.65493908487554,0.0389108408861098,0.0904353153996666,0.0683727885302747,0.037419701726384,0.0474892831668341,0.000378505504853267,0.0344353788215317,0.0229451519297928,0.0328312655058483,0.0734902110023187,0.0460084162932354,0.0371813368888659,0.0414440878419418,0.0702263261686445,0.0316753270245754,0.114287597586028,0.141183115487006,0.203488693497325,NA,NA,NA,NA,2.5,10,2.50689524913562,3.29670056123466,0.000634731784271628,0.0098141899234843,0.201957424959433,0.2,5,9.57878117952485e-06,0.85,0,0.556730938811426,0.500237018676491,0,0.05,0.00244372705925547,0,0,2,0,0,2,"high",TRUE,"2013-11","2013-11-01"
36,0.00503540508969736,0.00502010356650137,6.36469946156766,3.29974671575565,6.25525766795243,1.30771993757778,6.71832142536393,1.90234262465988,6.10443334317423,5.22837893306178,0.0424265922669559,0.0905831788781235,0.0496959529679797,0.0379822810861788,0.0419267537856882,0.000569581677574288,0.0354589588212689,0.0231691880223643,0.0161662217925018,0.0677545420063309,0.0400831685087161,0.0425020508073313,0.0424442637461215,0.0726242011072121,0.0245997356861657,0.102077589458253,0.127551659690291,0.20530646371264,NA,NA,NA,NA,2.5,10,2.43408230433271,2.93190801365847,0.000186544532262408,0.0128877773899889,0.202531068595697,0.2,5,1.60157705903064e-05,0.85,0,0.344869487474678,0.60285489037449,0,0.05,0.00244320386391462,0,0,2,0,0,2,"high",TRUE,"2013-12","2013-12-01"
37,0.00510057647711246,0.00537625222322137,7.2039268037073,5.29081035228146,6.25923117187168,2.61698490848075,7.04474290096783,2.88348137963536,8.17822149222254,8.29547754342727,0.0334254121168406,0.0892942664229504,0.0549946007348253,0.0400694969766527,0.0422776435805579,0.000387099675314754,0.0337167553816582,0.022773012088656,0.0743221156985974,0.0709135660162864,0.0408871437182963,0.0489842792179244,0.0407752320821353,0.0685624478855485,0.120474250730614,0.104017389429008,0.129621494900375,0.226491508888968,NA,NA,NA,NA,2.5,10,2.47131012990489,2.65081085239522,2.27439132001718e-05,0.185303677010324,0.200908130852931,0.2,5,2.06175411511515e-06,0.85,0,0.890314313615047,0.601919021313843,0,0.05,0.00216534469154165,0,0,2,0,0,2,"high",TRUE,"2014-01","2014-01-01"
38,0.0053819175746456,0.00528772868803633,6.68226213892363,2.67438062125617,6.36973460930013,2.19649642921161,6.93830957616682,1.74373976118745,6.72638261714515,3.68669366828412,0.0396333050988231,0.0969623137551765,0.0840904537349356,0.0329323935428543,0.0376822737659097,0.000378215755131789,0.0352986449030027,0.0254580247810104,0.0488398929276944,0.0642950257732804,0.0359569861810041,0.0311830199717565,0.0472535385769448,0.0809399999885329,0.0453351767792149,0.0945765366390115,0.119618007303091,0.159333206406925,NA,NA,NA,NA,2.5,10,2.36490564017973,3.35273585398278,0.000727158436667748,0.00823110727072947,0.199987908216415,0.2,5,0,0.85,0,0.58998965484958,0.599852272861474,0,0.05,0.00202999836723983,0,0,2,0,0,2,"high",TRUE,"2014-02","2014-02-01"
39,0.00422283339468017,0.00468168390171504,5.8271476223019,4.46435298368101,5.99801859932277,2.48884154533139,6.60331240397665,2.80820783162072,4.72090949012608,6.76098951525301,0.042879228641705,0.0956680891933801,0.0627384943386767,0.0318170148099183,0.0404200720694581,0.000328656221826021,0.0364951490774348,0.0249165188677913,0.0837138137519258,0.0630761854912819,0.0384439306148515,0.0440322448991307,0.0464603279526106,0.0801181014819586,0.130732869716003,0.0992865350470702,0.124830588423774,0.209656416862592,NA,NA,NA,NA,2.5,10,2.38535297974284,2.64425365208638,2.08091161402575e-05,0.196057841528514,0.200759457915803,0.2,5,1.44194081469057e-06,0.85,0,0.895106796429803,0.61310176087918,0,0.05,0.00207719757534626,0,0,2,0,0,2,"high",TRUE,"2014-03","2014-03-01"
40,0.00424051142750493,0.00451286820688157,5.84152880320582,3.14265025619421,6.17413015537702,1.80371969805234,6.26658300855566,2.05291327187867,4.99804266662413,4.707535899733,0.0427602712673268,0.103984892317713,0.0626772532127567,0.0339026308505062,0.0420300566364115,0.000610796768345363,0.0361931850234095,0.0277233974516913,0.0615203328923311,0.0646445984704569,0.0410504602588955,0.0492626558405131,0.0507389170521328,0.0854251525919474,0.0973642451066067,0.107018312341319,0.134229930482614,0.209327498837294,NA,NA,NA,NA,2.5,10,2.41870039937813,2.66402876268395,2.69054349876286e-05,0.0851835318957705,0.200767225879609,0.2,5,1.47158887585624e-06,0.85,0,0.773061687020394,0.660696490302192,0,0.05,0.00242155520704424,0,0,2,0,0,2,"high",TRUE,"2014-04","2014-04-01"
41,0.00411739139994646,0.0054270481769767,6.04977734148599,2.62470089137712,7.29962946762979,1.69087278215644,6.28558451616547,1.80965614882429,4.12386403390358,3.81225106271511,0.0340977197781341,0.088655553028285,0.0662884274960475,0.0198649594670058,0.0400870343563801,0.000373791831699226,0.0353777165190882,0.0226372814666566,0.0343354288517211,0.0574069243831907,0.0385810264289799,0.0319532493500073,0.0406477161277966,0.068538953067642,0.031687798167214,0.099093912675813,0.124040302500589,0.167841381767533,NA,NA,NA,NA,2.5,10,2.44635905528208,3.36494401593976,0.00074812815071,0.00491042385229051,0.201183499885999,0.2,5,3.50167995039896e-06,0.85,0,0.535653136703378,0.606107049061403,0,0.05,0.00199582926653509,0,0,2,0,0,2,"high",TRUE,"2014-05","2014-05-01"
42,0.00371441427663179,0.00674024684120441,7.40624735226762,4.05708977810451,7.8229755654676,1.36728093103304,7.5119234559252,3.62696435811283,6.85051522320263,5.86136543848044,0.0232597560972435,0.0733024450269872,0.00173457402951824,0.0145496117764987,0.0375085425718856,0.000233243437285641,0.0293766587476731,0.0180004357148349,1.81035594593302e-05,0.0526900798101765,0.0352127646503428,0.0298480161207334,0.0312569320681621,0.0531537147259694,0.000392777805640504,0.0889763773922924,0.111297743452781,0.174328568865283,NA,NA,NA,NA,2.5,10,2.44407447040664,3.64045231580764,0.001300631484631,0.000728874150429362,0.190766475600845,0.2,5,0,0.85,0,0.000121214567422261,0.588083005802376,0,0.05,0.00091072997568823,0,0,2,0,0,2,"high",TRUE,"2014-06","2014-06-01"
43,0.00357485238519226,0.00690719864837714,7.12301526472198,3.87784334940424,8.02662727301661,1.17760186522154,7.28315690099301,3.65169151484723,5.89414281808395,5.51284047066261,0.0227671308582444,0.0730500372663218,0.00153489479806758,0.0107164278431532,0.0358020173380783,0.000257603935092876,0.0268890154432278,0.0179749394496413,1.45180969525023e-05,0.0528302980540976,0.0335330747547476,0.0315042282865422,0.0311931154120868,0.0530409613212899,0.000358446695670973,0.0854105831528904,0.107217648565627,0.173578719097873,NA,NA,NA,NA,2.5,10,2.42740191489214,3.56644370119659,0.00113730216782188,0.000756707240058846,0.19686004283876,0.2,5,0,0.85,0,8.99978406734455e-05,0.604355052401123,0,0.05,0.00111710106102304,0,0,2,0,0,2,"high",TRUE,"2014-07","2014-07-01"
44,0.00331754481770582,0.00635157202238176,6.46732505575156,3.49223847244663,8.09960065908217,1.87162055318603,6.82897194640928,3.77989677196398,3.63874861027889,4.33550522355781,0.0273331747621782,0.0911461711407707,0.00244282514539149,0.00973550208088814,0.0324879147125704,0.000125726703291522,0.0254845646614655,0.023706583765457,3.38787466972781e-05,0.0452237895607408,0.0311243609420297,0.0197708364943598,0.0429397880511431,0.0724208843995177,0.000651278111081932,0.0838975779215766,0.107038509645706,0.141310345843079,NA,NA,NA,NA,2.5,10,2.35968577652688,3.51479639067801,0.00102981171453312,0.00108155505781014,0.14803605170614,0.2,5,0,0.85,0,8.83249723229241e-05,0.558585857503827,0,0.05,0.000634175424346721,0,0,2,0,0,2,"high",TRUE,"2014-08","2014-08-01"
45,0.00276878608645405,0.00589032593128048,6.91749277166326,3.93590018165465,7.19228910715048,2.04715464222705,7.49721679537166,3.36684329110318,5.96806806767498,5.56304366725708,0.0317838491145242,0.0918776269977849,0.0041703185313132,0.0091379723082422,0.024353136513906,7.41813576924476e-05,0.0240346748027688,0.024179321506181,9.04317292330424e-05,0.0381170610461545,0.022440293400991,0.0131614857245916,0.0463022482188566,0.0812328351542814,0.00121112215865679,0.0634403783623982,0.0832606833707035,0.113682225520957,NA,NA,NA,NA,2.5,10,2.19074838890032,3.32815235463737,0.000685836322491427,0.00152798887582977,0.109599964411824,0.2,5,0,0.85,0,0.000196735189805175,0.53332748149542,0,0.05,0.00057819263425679,0,0,2,0,0,2,"high",TRUE,"2014-09","2014-09-01"
46,0.00207831281927976,0.00685372035865965,6.89109493587385,3.44247888643183,8.14357781232291,2.44050835757338,8.14789911668056,3.08447185263148,3.12337135875909,4.48128720319568,0.0316060847381155,0.0960497434132516,0.00149444631668529,0.00947604610284947,0.0185276759517431,3.89090030151005e-05,0.020535771156551,0.0258650721603122,1.39927165723037e-05,0.028255573956124,0.0168736664585924,0.00697268469172389,0.0507745603493245,0.0900187126349354,0.000502593452358666,0.0506010099894236,0.0683166323793388,0.0866393749875531,NA,NA,NA,NA,2.5,10,2.07713732540873,3.06488722251581,0.000319097574161621,0.00179008722841797,0.0622928355847905,0.2,5,0,0.85,0,1.06637281289467e-05,0.457261617714792,0,0.05,0.000425498123408758,0,0,2,0,0,2,"high",TRUE,"2014-10","2014-10-01"
47,0.0015480171111473,0.00787911547803474,7.3367583381392,3.49027468095839,8.62896743472003,2.6699524241399,8.98881373375182,2.39112435955186,2.49523894792087,4.86825742906069,0.0301977005671178,0.110933083079499,0.00115285186850332,0.00609639487133795,0.0139344996756563,7.54398777285792e-06,0.020420068593988,0.0318801731305273,8.60446976756135e-06,0.019814925579369,0.0126650201111964,0.000544237116131577,0.0635152199687164,0.11260870235787,0.000479834630240233,0.0415534014749402,0.058333136070636,0.049783487380579,NA,NA,NA,NA,2.5,10,1.92410489361783,2.73504161583293,5.52445611733529e-05,0.00261245197190317,0.0118236089567897,0.2,5,0,0.85,0,2.50479906511638e-06,0.102058090021146,0,0.05,0.000426807941702699,0,0,2,0,0,2,"high",TRUE,"2014-11","2014-11-01"
48,0.00141601271927693,0.0122260275317608,9.10444675314528,4.39769815481551,12.7910415972143,2.33442932265371,8.98176144658631,2.73448046531524,2.0952489631361,6.71508030517484,0.0404850740876794,0.170602886490161,0.0014412539938081,0.00575022845248263,0.00499850309988016,8.9075835205722e-10,0.026407258757782,0.0381163794106318,8.59527346448334e-06,0.0139542609887892,0.0107100411175174,1.65734317866122e-06,0.0363900073414324,0.0605660260516517,0.000368039066700289,0.0586851126956639,0.0771312739864967,0.0428769338458315,NA,NA,NA,NA,2.5,10,2.33249121011925,2.90156074977498,0.000161251035759843,0.00246444358778416,0.0109337007614461,0.2,5,0,0.85,0,1.74787565923965e-06,0.0706627008342682,0,0.05,0.000371980346325363,0,0,2,0,0,2,"high",TRUE,"2014-12","2014-12-01"
49,0.00120458462063803,0.00812934311603695,7.67115975191632,4.3068444342887,8.60756003153348,1.44586544683808,9.39868040995442,1.96927998281735,3.75696588663632,7.04827187347404,0.0707767795011971,0.222249772967341,0.0479264586636047,0.00519625377363875,0.00371539238783741,5.42878336213632e-10,0.0386492279045188,0.065034140695347,0.00409969422009814,0.0114218369331344,0.00911413265093608,2.35493368440819e-06,0.0804523022831156,0.134121467808146,0.00850420368504872,0.0546149337537383,0.0763651519904318,0.0265082036544564,NA,NA,NA,NA,2.5,10,1.97056267971869,2.71397081350345,4.57835090313264e-05,0.00319094231171527,0.00926519270542485,0.2,5,0,0.85,0,0.0208871405577517,0.10760502978274,0,0.05,0.000697050191093663,0,0,2,0,0,2,"high",TRUE,"2015-01","2015-01-01"
50,0.00182815620831856,0.00794392040527586,7.38037149025642,4.31098411287468,9.35522433859457,3.35799801317272,8.30672311767425,2.28948782556842,2.6244577770338,6.26385240123646,0.0625231299513746,0.195124265765872,0.0148844454507114,0.00849819335773572,0.00356743968853517,7.66171060209986e-10,0.0365960110005864,0.0493628768872188,0.00055600017599457,0.017295498774344,0.00781659082960933,7.94764106121715e-06,0.0570937023082983,0.0991043724325133,0.0032399942756624,0.0456410921420574,0.0629113307220416,0.0345153144103477,NA,NA,NA,NA,2.5,10,2.05350015170279,2.74885154430862,6.19270911047876e-05,0.00382218030616055,0.0135929312375465,0.2,5,0,0.85,0,0.000599198327342626,0.143116805578243,0,0.05,0.000556575920218378,0,0,2,0,0,2,"high",TRUE,"2015-02","2015-02-01"
51,0.00171122643522557,0.0114961436887605,8.74175369952252,4.34026281508077,12.5258731584303,2.830244717709,8.38919735859787,2.76644505839837,1.40664228813059,6.39141146294479,0.0413175755343834,0.167067635731811,0.00147791736903769,0.00901181328346523,0.0039204455187542,8.75064418694225e-10,0.0301565410900067,0.0365790995053472,8.75256034881026e-06,0.0183723330366322,0.00826244056424635,4.17694575749069e-06,0.033778854143396,0.0569612535185246,0.00044909369818214,0.0463356761071182,0.0617945587680993,0.0418365768187028,NA,NA,NA,NA,2.5,10,2.26285237357881,2.8294807331028,0.000108557553485962,0.00336162492578681,0.012906461041636,0.2,5,0,0.85,0,1.11536270939791e-06,0.101911243137554,0,0.05,0.000386674574058982,0,0,2,0,0,2,"high",TRUE,"2015-03","2015-03-01"
52,0.0014344481614342,0.00675793525615782,6.87256913678469,4.19079061639476,8.02432830876459,1.78964575288547,8.29243710701997,2.04429346699822,2.92271477207986,6.73098880338947,0.0325798176819907,0.0913990387481857,0.00115007883943119,0.0144871021218075,0.0146741924442952,2.59691686531753e-05,0.0257483712992249,0.0243945651728462,8.20034354542945e-06,0.0224546748259687,0.012603010979347,0.00524426665058933,0.0515268027121351,0.095868438551827,0.000432678793489475,0.0377737722666283,0.0518424877822911,0.0680557843758817,NA,NA,NA,NA,2.5,10,1.93727008452749,2.86390814088439,0.000132429135001934,0.00251204350331944,0.0476989176848193,0.2,5,0,0.85,0,4.40948487425883e-06,0.466973574968008,0,0.05,0.000411525033477496,0,0,2,0,0,2,"high",TRUE,"2015-04","2015-04-01"
53,0.00269306430680215,0.00542320478504017,6.02515464566064,4.18137002156712,7.26005461665632,2.12656381618247,7.16706447842393,2.62950312896629,2.19824003185708,6.40429585530217,0.0386336925142718,0.0935206457836938,0.00523288914019837,0.0204304726013009,0.0240810402116987,5.66997464516978e-05,0.0326316048222704,0.0247760212128714,0.000133125598870534,0.0358272667327466,0.0217098755745449,0.011555256855576,0.0489918898040988,0.0878174273195455,0.00155323612693802,0.0610948120764388,0.0804248015722431,0.0969988338794655,NA,NA,NA,NA,2.5,10,2.13193383424524,3.19796665317244,0.000487157448940742,0.00198916724230664,0.0989903878090733,0.2,5,0,0.85,0,0.000349143703349432,0.564466341910476,0,0.05,0.000597936892996389,0,0,2,0,0,2,"high",TRUE,"2015-05","2015-05-01"
54,0.00257935395490404,0.00534942592268723,6.06176788232389,3.91784368298784,7.30206725676209,2.23852893426474,6.99931266012584,2.68359410497675,2.81505339932398,5.81685553054026,0.0439801912972784,0.108359183435564,0.00853367506916689,0.0181778501986011,0.02200674462153,4.86749427207398e-05,0.0392644232685446,0.0304969316534424,0.000329318113019062,0.0343887656832828,0.0198286205828623,0.0103508477440266,0.0605000357539122,0.1076282597874,0.00276026073715408,0.0583483773475998,0.0782279353898078,0.0895784040322259,NA,NA,NA,NA,2.5,10,2.03378221675855,3.13376225811951,0.000401654599816746,0.00246328270060094,0.0947954648931062,0.2,5,0,0.85,0,0.000964160924813347,0.556904137668038,0,0.05,0.000631837019151362,0,0,2,0,0,2,"high",TRUE,"2015-06","2015-06-01"
55,0.00284078944723682,0.00580912986431205,6.24298765774521,4.07616688207416,7.69873559176148,2.14235102633806,7.30501818039569,3.01483251295549,2.07144016483955,6.01386118482372,0.0344506931784301,0.0938300895493595,0.00315930078675809,0.0211873841084529,0.0264540938084347,6.16574291972931e-05,0.0316277828889497,0.0247899824587612,5.36348556676793e-05,0.036209878301819,0.0242003369899897,0.0119280563028281,0.0481168417470594,0.0851914202471068,0.000921734698338259,0.0672918024720897,0.0878291792380044,0.102801682156516,NA,NA,NA,NA,2.5,10,2.18570969835733,3.23850011146883,0.000545382414639473,0.00166104376393287,0.0992924611995827,0.2,5,0,0.85,0,0.000105304129855005,0.550703183691829,0,0.05,0.000542851380400709,0,0,2,0,0,2,"high",TRUE,"2015-07","2015-07-01"
