"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
24,0.000808190426227566,0.0495253940800609,6.46173522386802,4.864903173487,5.05937058254219,2.27221494388505,7.11540898205369,2.82025501525774,7.00255600739805,7.60822249674066,0.026579871360116,0.0453275524432687,0.0738193614388524,0.146808447077221,0.087645656909952,0.14744264790541,0.028322159442387,0.00958436473957212,0.036756957097936,0.24634137214554,0.0426584445397256,0.247156006347927,0.128996987548064,0.0879356174426701,0.0550567669847683,0.416551865354023,0.233964529474917,0.413708750219293,0.416551865354023,0.160737826149974,0.647272581178594,0,0,0,0,1.5,2,"high",TRUE,"2012-12",2012-12-01
25,0.000718635701953846,0.0520495275700387,6.53369124631812,5.87604841070671,5.16779071945425,2.71633591842767,7.19421667119406,2.20264276599259,7.04304972824117,9.55791393550846,0.0251660309835791,0.0454434466488073,0.078239308721387,0.152232207316381,0.0874559100109681,0.148669387216769,0.0305224072245495,0.00964666556143758,0.0251160811131807,0.251002868444085,0.0432321955381441,0.253334862346889,0.13678852266133,0.0864882092499396,0.0392641658119686,0.412908936330307,0.234308039860585,0.432138415617006,0.412908936330307,0.162270250767867,0.642571090366105,0,0,0,0,1.5,2,"high",TRUE,"2013-01",2013-01-01
26,0.000974640127204953,0.0573780748059462,6.77753746758776,6.63504764151299,6.0072871419316,3.34592860355762,7.29081754839202,2.54248395655916,6.96860983583597,10.6963596015642,0.0171561103346907,0.0373951869279628,0.0718038440382657,0.166143682139264,0.0916596321780685,0.162691994504966,0.0262021284246426,0.00771567993212929,0.0248617492429758,0.263550900010769,0.0478131325584361,0.266518743728112,0.133331637877072,0.0704847770455876,0.0338556781457687,0.410410225720993,0.241558392835669,0.447924369133043,0.410410225720993,0.171815748603692,0.635754921174576,0,0,0,0,1.5,2,"high",TRUE,"2013-02",2013-02-01
27,0.000777573994792271,0.052516445797241,6.8670527413054,6.00847872516929,5.88829432821356,2.86503143186165,7.24740448766981,2.38391254424375,7.36697754523803,9.71668696872951,0.0187836641821751,0.0361203752516531,0.0714563170858264,0.144696657747215,0.0841468604317419,0.141773061140775,0.0277751371492243,0.00765089998782829,0.0256943668191399,0.25170969607984,0.0425867852339352,0.254161956643545,0.132958333054279,0.0696316808457935,0.0368338121773611,0.411528674090711,0.231943047787662,0.441895172726805,0.411528674090711,0.170153182725504,0.630101365155791,0,0,0,0,1.5,2,"high",TRUE,"2013-03",2013-03-01
28,0.000942999394881707,0.0541210001705838,6.81704502213382,6.58756493208614,6.07847776777443,3.25936517737743,7.25588946897701,2.56919702730635,7.05836273806176,10.6284429940953,0.0181738576072639,0.0356914025098451,0.0736772894885337,0.158201107263567,0.0881656320287982,0.155050005696068,0.0292250767868146,0.00743557832564865,0.0266771950022429,0.254956318902577,0.0452947042650945,0.257648451962777,0.139387080297917,0.0685125116370345,0.0363309665560305,0.402948863043888,0.23718302931155,0.440351439081808,0.402948863043888,0.167469576141666,0.629356244956503,0,0,0,0,1.5,2,"high",TRUE,"2013-04",2013-04-01
29,0.000511782435248507,0.0394473361844985,7.06414382641041,4.54795144188922,5.51374007834421,1.76361871717788,7.03112014798311,2.39330655405061,8.35873218937679,7.29474603479141,0.023671369403303,0.0348560574580033,0.0640291011188787,0.101467273280308,0.0579084599024684,0.099894879694796,0.0312557105998132,0.00829084109218298,0.028282362958937,0.208857611372427,0.027222819380535,0.209606021474909,0.135389628279216,0.0680898432057443,0.0498236417321785,0.398664402145571,0.194457246491565,0.385817784408518,0.398664402145571,0.151597964919583,0.612240902254613,0,0,0,0,1.5,2,"high",TRUE,"2013-05",2013-05-01
30,0.000553148908112456,0.0357264835796665,7.05113431005456,4.83358294685808,5.87185015219466,1.91869535200912,6.75796273043315,2.44187885481337,8.30703320683949,7.77472881308831,0.0238448786670934,0.0330358356600077,0.06702349897732,0.0986126784590146,0.0557047469755912,0.0967604514165432,0.0325129563732494,0.00790231204441643,0.0279565330063653,0.197194474139734,0.025806436813469,0.198088029461256,0.141057922710585,0.065867907565462,0.0497689894722375,0.387709067915875,0.190548108733925,0.371796918510455,0.387709067915875,0.142076231007471,0.594198151970223,0,0,0,0,1.5,2,"high",TRUE,"2013-06",2013-06-01
31,0.000691099346560862,0.0378047396002539,7.21503715825525,4.56235163600407,6.02667733779435,2.22493336404491,6.72976652010853,2.72706080828669,8.63479510098268,7.07516559700998,0.0256495995670655,0.037369999123157,0.0721810805930943,0.0943409944168132,0.0496967835014118,0.0926470037491758,0.0358018062133811,0.00930473111924326,0.0336210767622243,0.199684004362285,0.02304714248208,0.200710677576413,0.156933034265072,0.0714557023077848,0.0587358086244249,0.380956380014975,0.181021330959031,0.370012485870615,0.380956380014975,0.146571306290029,0.580638089172009,0,0,0,0,1.5,2,"high",TRUE,"2013-07",2013-07-01
32,0.000780313921152611,0.0423761267514821,7.05479141110509,5.22598506546342,6.22610380350863,2.57409684832587,6.79821581330828,2.7799059858553,8.02060713077428,8.22063913808317,0.0200029508462606,0.0359527140100991,0.0748430334436715,0.10741965807429,0.0624011409359452,0.105141739456597,0.029270393467483,0.00840187043770676,0.0271549447713555,0.218301317874843,0.0298840446133759,0.219893881457672,0.144713604216827,0.0692693927352393,0.0464746846456332,0.391347939641323,0.201741485149029,0.401784538512333,0.391347939641323,0.159701484895882,0.588686491027954,0,0,0,0,1.5,2,"high",TRUE,"2013-08",2013-08-01
33,0.000537851769740041,0.0259691063985845,7.17541779743909,4.89313560666613,7.17209528113776,1.95051499351048,6.25445434905811,2.45951403584313,7.99391717352929,7.87239545267215,0.0179143068831189,0.0277078248057843,0.0538861215882238,0.0758469281432146,0.0495041728244646,0.0738392853441337,0.0243927706806544,0.00673181112690125,0.0227051196084238,0.16466229737168,0.0218448863910315,0.165463588927541,0.126455182625857,0.0592807000289441,0.0421759820567763,0.36821661415931,0.178669738504173,0.336217220508518,0.36821661415931,0.12401050564591,0.550053783026326,0,0,0,0,1.5,2,"high",TRUE,"2013-09",2013-09-01
