"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
12,0.000279208078468803,0.00921196720607905,6.68669894418526,5.91931075731543,2.79293034911483,1.38667107736348,4.65455224312121,1.71279648220708,10.2308607551639,10.0129012308498,0.0710725955839657,0.0451625437287228,0.0941582004586645,0.141988215703617,0.0985234682334073,0.14209295442531,0.0667183105149306,0.016676353734927,0.0315621102765474,0.161584700834917,0.086128240584525,0.162602268874897,0.280713743901642,0.135752898047426,0.0885271078073725,0.371823753572135,0.175187000756862,0.259665910855188,0.371823753572135,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2011-12",2011-12-01
13,0.000306659853650531,0.00869185554392085,6.53687994201253,6.16635967692323,2.33856625867501,1.53824511403083,4.69398048711362,1.78709080828493,10.0344433412741,10.4169133339804,0.0668280969236945,0.048193581872935,0.0979820443359928,0.13962704123588,0.0951096696144113,0.140143961736257,0.0655611112550222,0.0181547737875736,0.0285820694716737,0.154789188013373,0.0827248538163552,0.155959560683315,0.278856599856879,0.141471822140666,0.0892014678804934,0.368403104042827,0.170729949387677,0.2434153697097,0.368403104042827,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-01",2012-01-01
14,0.000213225017031768,0.0140786416212053,6.68919364077633,5.4811629867827,2.38485942291201,1.15324526830793,4.58429510536719,1.52467133691374,10.3697935664729,9.2991852185312,0.065460457312122,0.0405485385320149,0.096435588076995,0.162688636434131,0.104069952925404,0.162414403494328,0.0549993675804952,0.0166810636025116,0.0302399500660737,0.193429814843441,0.0982048780311583,0.194999158364544,0.263317100339563,0.131929035054726,0.0857678577359463,0.393577632621393,0.185693763150377,0.2944252386134,0.393577632621393,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-02",2012-02-01
15,0.00026919752613211,0.00929929695773096,6.51502364630559,6.06294716087731,2.54617497436765,1.552699780706,4.53593708651838,1.49401159085093,10.013933646815,10.2778907166874,0.0694861252710472,0.0502513362445235,0.0979221610197392,0.139603408594105,0.0931805935343669,0.139176962125254,0.0599230311805945,0.0191400309035339,0.0283376796686477,0.155704525983647,0.0807063453916154,0.157171140459303,0.27619362579348,0.145156780740142,0.0865768607499512,0.370559818289081,0.168154822522736,0.251832657847681,0.370559818289081,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-03",2012-03-01
16,0.000427351194884367,0.0100619829319242,6.69552425582648,5.50423859640875,2.45971907250648,1.91068021021284,4.86798455342249,1.9848545208687,10.2343853578547,9.12686042644871,0.0498814353184025,0.047102623683427,0.0308096083549731,0.128291595487348,0.0903947423765538,0.12848180144406,0.0605749737092235,0.0177994793612031,0.0711393145250755,0.162377327558104,0.078880270570029,0.16303392868428,0.273554010314601,0.140405716089603,0.144367079321739,0.371507073055458,0.164366558565153,0.20928637230674,0.371507073055458,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-04",2012-04-01
17,0.00023801882506843,0.00856061848584781,6.31669561823406,5.40748202419644,1.66108572428737,1.22396693316637,4.62133659215246,1.69237515078083,9.77680791050196,9.1301893091851,0.0570142017855568,0.0515495031667132,0.0898755798499034,0.131679354555869,0.0987484495572942,0.131924949795654,0.0625694421858776,0.020012755364116,0.0262167774980869,0.164614552301414,0.0863528154715046,0.165598458727717,0.272141717922016,0.147030922464528,0.0772471253765736,0.376637063942347,0.176366204865617,0.286366183226436,0.376637063942347,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-05",2012-05-01
18,0.000531876065126356,0.00286762294038716,4.91675718874441,6.49245179790628,2.27332527252106,1.82279720146396,3.95115145825594,2.6125588949195,7.19332316238111,10.7846065031285,0.106823255559567,0.107952213917289,0.118516050069762,0.0867524143124605,0.110124622932705,0.0891899163635305,0.100271451686638,0.0494605508342238,0.0474194366918546,0.124292646307582,0.0892238476415062,0.125044213101678,0.300210085296355,0.21342443357044,0.113477099006165,0.351958837442837,0.196573689937522,0.204588871305506,0.351958837442837,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-06",2012-06-01
19,0.00037707058275222,0.0037943609359569,4.86949528794723,5.48081469944804,2.24540705003942,1.70502778618901,3.7269055173739,2.10764783911392,7.22525262687901,9.09772994453336,0.0949143303799853,0.0967733498716069,0.127220907989591,0.0947845521888745,0.123109651416506,0.0970621471975713,0.0949000314916785,0.042655248803145,0.0480095177929551,0.14734040371092,0.102757291924827,0.14769034518738,0.288688458400569,0.198947321996279,0.106025478396571,0.366965099433902,0.213663840728484,0.276775557981429,0.366965099433902,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-07",2012-07-01
20,0.000348722662132214,0.00346079545284723,5.29865733469096,6.18101859757568,1.6684081786673,1.38796942311644,4.21682473601749,2.0901797245369,7.97885404970476,10.4076732419094,0.0707845555994077,0.0809070191938255,0.0958149631736508,0.117188894265503,0.109730246448101,0.117109230980093,0.0700045235407704,0.034579728878352,0.0281366271162322,0.140480112345504,0.0925245610187644,0.141906412405753,0.282609680258714,0.184809839979206,0.0860591775862318,0.362978555949127,0.193257705440829,0.233618224329168,0.362978555949127,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-08",2012-08-01
21,0.000302641292486288,0.00475367341969494,5.49386184363094,5.41670636142818,2.70536026255093,1.50048274363949,4.01944409280396,1.86443244186411,8.18978930775057,9.07163527835937,0.0551848625068624,0.0678493635815126,0.0969581582862621,0.12651765285758,0.123350942560748,0.127266356554678,0.0671031165643943,0.0281368284144846,0.0281057119231283,0.167538037713377,0.108599508527335,0.168788573627518,0.275480080136,0.166540015610195,0.0794075743348921,0.376428668449226,0.211194769949138,0.294085222411968,0.376428668449226,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-09",2012-09-01
22,0.000429920446037885,0.00733290423452952,5.88844518061849,4.88269609085182,1.88391529646642,2.05490812567023,4.34085656466673,1.95929553982954,9.03488723649481,7.96622099426808,0.0565951190186039,0.0585159834664724,0.0232784853943192,0.13089721649505,0.118818323742706,0.13234930435725,0.0763548374195265,0.0237502723801989,0.0945809496951925,0.183012029872382,0.105906583367896,0.183494525549998,0.280624839063097,0.15518447052382,0.170507510714251,0.3800291096498,0.204507062965802,0.229228625244368,0.3800291096498,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-10",2012-10-01
23,0.000263590632686339,0.00626980702830337,5.95698427969027,5.63342847079076,2.03643397287049,1.29134372238338,4.09233610214159,1.81484687613338,9.2500111906245,9.49975321855245,0.0553064239560882,0.0607257995718453,0.0824845809047389,0.119609809639254,0.0992996915368616,0.120054689965394,0.0700905866694377,0.0255052780181411,0.0331825147032658,0.156985165515091,0.0883924743665815,0.157806728624873,0.285320115973127,0.161652588054536,0.0915833330872196,0.362327219201428,0.178614893180771,0.25279340482775,0.362327219201428,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-11",2012-11-01
24,0.000334017319297826,0.00458327822862209,5.63370423934779,5.69794691996263,2.80585050021107,1.49843556384515,4.01842576144241,2.04953180779312,8.43773238136747,9.53697580672108,0.0523440044344061,0.0709058844428448,0.0871795584210802,0.110178594549519,0.104601457417702,0.110861380902105,0.0685734171652235,0.0304167172955888,0.0284849197095968,0.14880240430324,0.0915740558770495,0.149781700198518,0.281832440757848,0.173920296639083,0.0824234806331775,0.359636190633288,0.18621410443745,0.255000700682394,0.359636190633288,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2012-12",2012-12-01
25,0.000403223790392896,0.00623470572159522,5.98748530419613,5.7915964919093,3.91227597689702,1.8977190172029,3.73595904596491,1.75630224355199,8.84797420268399,9.69235960622227,0.0458041104604017,0.0843138855903417,0.0912215683481537,0.1126816617947,0.0862774262357277,0.114413900268889,0.0635207948724228,0.0278299243436498,0.0492583171725602,0.154743588825564,0.0916958100832455,0.153941228774423,0.274710754028416,0.125811329915356,0.0809723118608967,0.365606383601899,0.216589894801315,0.275555964804598,0.365606383601899,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-01",2013-01-01
