"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.00300864966981761,0.00942887414742091,7.1219671979738,4.68784648046171,3.04557795813156,1.50319462868358,5.57872604557234,3.37441394715741,10.5721105232797,7.23059128250645,0.0534372837029057,0.04206562579467,0.0949295590079096,0.0968026891287207,0.0697622142294763,0.0898523504957237,0.0567413064038418,0.0148387219691888,0.117201495639275,0.113912984319272,0.059528841202626,0.128355263990413,0.266174839488986,0.131732622127396,0.196269151344698,0.345635033252189,0.132873407350026,0.212315631147567,0.345635033252189,NA,NA,NA,NA,2.5,0,1.99658097271842,2.19977812551509,0,0.200429243214073,0.200472137773362,0.2,5,1.01790953465564e-06,0,0,2,0.75,2,2,"high",TRUE,"2011-11",2011-11-01
12,0.00304002810934574,0.0128266698658915,6.68669894418526,4.82585427127694,2.79293034911483,2.04890781593735,4.65455224312121,2.92624147481139,10.2308607551639,7.55683107762045,0.0710725955839657,0.0451625437287228,0.0877174868198126,0.141988215703617,0.0985234682334073,0.141482648925931,0.0667183105149306,0.016676353734927,0.120652084038323,0.161584700834917,0.086128240584525,0.16978675760112,0.280713743901642,0.135752898047426,0.205188659294925,0.371823753572135,0.175187000756862,0.232929638898953,0.371823753572135,NA,NA,NA,NA,2.5,0,2.15449233530683,1.93350682896812,0,0.2004018894117,0.202561239769655,0.2,5,1.68036606422467e-05,0,0,2,0.75,2,2,"high",TRUE,"2011-12",2011-12-01
13,0.0030224581970172,0.0122453378674581,6.53687994201253,4.77294190229823,2.33856625867501,2.01792636598965,4.69398048711362,3.39532033499799,10.0344433412741,7.26241669228197,0.0668280969236945,0.048193581872935,0.0972792140782889,0.13962704123588,0.0951096696144113,0.139236724582887,0.0655611112550222,0.0181547737875736,0.128891383980953,0.154789188013373,0.0827248538163552,0.165112592803799,0.278856599856879,0.141471822140666,0.218493547225745,0.368403104042827,0.170729949387677,0.226910798413304,0.368403104042827,NA,NA,NA,NA,2.5,0,2.11436977540612,1.90529841634414,0,0.201587692864329,0.201839486922805,0.2,5,1.47612019265372e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-01",2012-01-01
14,0.00286191236359518,0.0182947295133828,6.68919364077633,4.68708430455966,2.38485942291201,2.57581630047764,4.58429510536719,3.3917387512628,10.3697935664729,6.91140770491254,0.065460457312122,0.0405485385320149,0.083042137105346,0.162688636434131,0.104069952925404,0.165509920679205,0.0549993675804952,0.0166810636025116,0.12272947059172,0.193429814843441,0.0982048780311583,0.201524408300125,0.263317100339563,0.131929035054726,0.20759789335309,0.393577632621393,0.185693763150377,0.259135929281261,0.393577632621393,NA,NA,NA,NA,2.5,0,2.18717034809416,1.84620765432991,0,0.200968257762938,0.201481127353732,0.2,5,7.82815333365429e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-02",2012-02-01
15,0.00305254080896411,0.0129341699257524,6.51502364630559,4.81120478002442,2.54617497436765,2.06570346351281,4.53593708651838,3.3602793018988,10.013933646815,7.34060396153144,0.0694861252710472,0.0502513362445235,0.0936699156270746,0.139603408594105,0.0931805935343669,0.139188411096307,0.0599230311805945,0.0191400309035339,0.126921628593332,0.155704525983647,0.0807063453916154,0.166303140723663,0.27619362579348,0.145156780740142,0.214959650328704,0.370559818289081,0.168154822522736,0.225880376634479,0.370559818289081,NA,NA,NA,NA,2.5,0,2.09010485940059,1.88443709085866,0,0.200898319532077,0.201294869527548,0.2,5,6.20916268771104e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-03",2012-03-01
16,0.00286525380531056,0.0138433927569655,6.69552425582648,4.67999649427495,2.45971907250648,1.74697005476303,4.86798455342249,3.1660711111757,10.2343853578547,7.25473575714633,0.0498814353184025,0.047102623683427,0.0827065374269115,0.128291595487348,0.0903947423765538,0.129421486614635,0.0605749737092235,0.0177994793612031,0.123824354412619,0.162377327558104,0.078880270570029,0.17013131989806,0.273554010314601,0.140405716089603,0.208880135920347,0.371507073055458,0.164366558565153,0.231984317830236,0.371507073055458,NA,NA,NA,NA,2.5,0,2.09027461297579,1.98398871509844,0,0.20096307025131,0.201719128960708,0.2,5,9.70727173125619e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-04",2012-04-01
17,0.00301558006018195,0.0121243596562148,6.31669561823406,4.77469871246913,1.66108572428737,2.38803941201357,4.62133659215246,3.41232464668228,9.77680791050196,7.14468695303564,0.0570142017855568,0.0515495031667132,0.0899049118709525,0.131679354555869,0.0987484495572942,0.13332128073183,0.0625694421858776,0.020012755364116,0.130457740293925,0.164614552301414,0.0863528154715046,0.172386172435325,0.272141717922016,0.147030922464528,0.219753237896001,0.376637063942347,0.176366204865617,0.233465050825809,0.376637063942347,NA,NA,NA,NA,2.5,0,2.11467183499541,1.96363671229352,0,0.200931778398483,0.20169691413968,0.2,5,9.36932145331358e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-05",2012-05-01
18,0.00332089830316374,0.00471832713577919,4.91675718874441,5.04609366126662,2.27332527252106,3.76107523719887,3.95115145825594,2.97162722287175,7.19332316238111,7.30841490497376,0.106823255559567,0.107952213917289,0.161148933816852,0.0867524143124605,0.110124622932705,0.0872763261847622,0.100271451686638,0.0494605508342238,0.15700110130345,0.124292646307582,0.0892238476415062,0.126062803374906,0.300210085296355,0.21342443357044,0.252378334584501,0.351958837442837,0.196573689937522,0.207761046676878,0.351958837442837,NA,NA,NA,NA,2.5,0,1.96244450693867,2.32528243066042,0,0.200614316245922,0.202733649420816,0.2,5,1.96255590148334e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-06",2012-06-01
19,0.00333116567628637,0.00568404342725167,4.86949528794723,4.81750993694843,2.24540705003942,3.7869580832374,3.7269055173739,2.68965301084617,7.22525262687901,6.93180504160638,0.0949143303799853,0.0967733498716069,0.145485337288098,0.0947845521888745,0.123109651416506,0.100930288400109,0.0949000314916785,0.042655248803145,0.164288170230945,0.14734040371092,0.102757291924827,0.142892166043469,0.288688458400569,0.198947321996279,0.261623399374595,0.366965099433902,0.213663840728484,0.220508031035389,0.366965099433902,NA,NA,NA,NA,2.5,0,2.08338607484061,2.33032706965198,0,0.200634863293637,0.203756610151126,0.2,5,3.62879280728699e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-07",2012-07-01
20,0.00338855154534497,0.00581445123888839,5.29865733469096,5.1069624982904,1.6684081786673,3.479426109804,4.21682473601749,3.70507828927509,7.97885404970476,7.23941894723535,0.0707845555994077,0.0809070191938255,0.115136987493207,0.117188894265503,0.109730246448101,0.116986945232423,0.0700045235407704,0.034579728878352,0.144466722699685,0.140480112345504,0.0925245610187644,0.148277381806617,0.282609680258714,0.184809839979206,0.243395440613333,0.362978555949127,0.193257705440829,0.21244247786145,0.362978555949127,NA,NA,NA,NA,2.5,0,2.04922877544573,1.99872806103822,0,0.200774559366273,0.201834594092687,0.2,5,9.91419424200376e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-08",2012-08-01
21,0.00298057023648797,0.00714877550917154,5.49386184363094,4.75536821818772,2.70536026255093,2.52074653480184,4.01944409280396,3.32038930836606,8.18978930775057,7.10362107800116,0.0551848625068624,0.0678493635815126,0.0892765357675523,0.12651765285758,0.123350942560748,0.129831579119734,0.0671031165643943,0.0281368284144846,0.135418171291934,0.167538037713377,0.108599508527335,0.173800682322739,0.275480080136,0.166540015610195,0.227954125505544,0.376428668449226,0.211194769949138,0.232120356244126,0.376428668449226,NA,NA,NA,NA,2.5,0,2.18343577438732,1.9687265437182,0,0.200941626560247,0.201734608386485,0.2,5,9.73881708356743e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-09",2012-09-01
22,0.00280802881510748,0.0102977250233094,5.88844518061849,4.60460493299251,1.88391529646642,2.22931286144227,4.34085656466673,3.19118029734028,9.03488723649481,6.96086864137602,0.0565951190186039,0.0585159834664724,0.0814142932889525,0.13089721649505,0.118818323742706,0.135437642394359,0.0763548374195265,0.0237502723801989,0.137093116355144,0.183012029872382,0.105906583367896,0.188563733519726,0.280624839063097,0.15518447052382,0.23301988460136,0.3800291096498,0.204507062965802,0.244386543268509,0.3800291096498,NA,NA,NA,NA,2.5,0,2.19575885577732,1.96757803695054,0,0.201081469556857,0.20169719954297,0.2,5,1.01251567276684e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-10",2012-10-01
23,0.00275867764683088,0.00948699822457315,5.95698427969027,4.57379590464532,2.03643397287049,2.37771206771746,4.09233610214159,3.06349485375881,9.2500111906245,6.90798896467524,0.0553064239560882,0.0607257995718453,0.0975748962560092,0.119609809639254,0.0992996915368616,0.121359167074079,0.0700905866694377,0.0255052780181411,0.141352273903665,0.156985165515091,0.0883924743665815,0.163181403174472,0.285320115973127,0.161652588054536,0.236787619585888,0.362327219201428,0.178614893180771,0.224738850920817,0.362327219201428,NA,NA,NA,NA,2.5,0,2.0605487914709,2.03896799716626,0,0.20086852239359,0.201755944491518,0.2,5,9.59418051365063e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-11",2012-11-01
24,0.00282680183974436,0.00719379757110256,5.63370423934779,4.6261898077571,2.80585050021107,2.7202143351654,4.01842576144241,3.07284803082996,8.43773238136747,6.88207347842001,0.0523440044344061,0.0709058844428448,0.101181483805668,0.110178594549519,0.104601457417702,0.112605985469891,0.0685734171652235,0.0304167172955888,0.143298392777668,0.14880240430324,0.0915740558770495,0.15365665806282,0.281832440757848,0.173920296639083,0.239762462733699,0.359636190633288,0.18621410443745,0.216653796858347,0.359636190633288,NA,NA,NA,NA,2.5,0,2.04985452368373,2.0789437795369,0,0.200746495529068,0.201866805133058,0.2,5,1.01055424493233e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-12",2012-12-01
