"area","month","date","H","threshold","q_common_tail","q_forward_tail","wedge","max_qn_error","ez_converged"
"US",158,2024-02-01,6,4,0.297590270413598,0.315674303706389,0.0180840332927916,1.11022302462516e-16,TRUE
"US",158,2024-02-01,6,5,0.199721647319492,0.214261436950999,0.0145397896315074,1.11022302462516e-16,TRUE
"US",158,2024-02-01,7,4,0.310758279794882,0.331234754090164,0.0204764742952817,1.11022302462516e-16,TRUE
"US",158,2024-02-01,7,5,0.20871845877477,0.224911472986849,0.0161930142120788,1.11022302462516e-16,TRUE
"US",158,2024-02-01,8,4,0.319220462502103,0.341342719663774,0.0221222571616715,1.11022302462516e-16,TRUE
"US",158,2024-02-01,8,5,0.214227384355613,0.231515076110879,0.0172876917552659,1.11022302462516e-16,TRUE
"US",158,2024-02-01,9,4,0.324500725327232,0.347716714965425,0.0232159896381925,1.11022302462516e-16,TRUE
"US",158,2024-02-01,9,5,0.217513707330838,0.235507548811676,0.0179938414808372,1.11022302462516e-16,TRUE
"US",158,2024-02-01,10,4,0.327741029736995,0.351667586112659,0.0239265563756636,1.11022302462516e-16,TRUE
"US",158,2024-02-01,10,5,0.219475760102395,0.237918532722507,0.0184427726201114,1.11022302462516e-16,TRUE
"US",159,2024-03-01,6,4,0.30174073387289,0.314651696944906,0.0129109630720156,1.11022302462516e-16,TRUE
"US",159,2024-03-01,6,5,0.194916165120261,0.205145633908324,0.010229468788063,1.11022302462516e-16,TRUE
"US",159,2024-03-01,7,4,0.3105187886739,0.324717726954067,0.0141989382801677,1.11022302462516e-16,TRUE
"US",159,2024-03-01,7,5,0.200861596422463,0.211960031161579,0.0110984347391153,1.11022302462516e-16,TRUE
"US",159,2024-03-01,8,4,0.315929384470324,0.33096426760272,0.0150348831323958,1.11022302462516e-16,TRUE
"US",159,2024-03-01,8,5,0.204339841098495,0.21597223366534,0.0116323925668454,1.11022302462516e-16,TRUE
"US",159,2024-03-01,9,4,0.319166164493261,0.334722269998197,0.0155561055049361,1.11022302462516e-16,TRUE
"US",159,2024-03-01,9,5,0.206289975955993,0.21823991273129,0.0119499367752978,1.11022302462516e-16,TRUE
"US",159,2024-03-01,10,4,0.321061936199792,0.336934362753273,0.0158724265534806,1.11022302462516e-16,TRUE
"US",159,2024-03-01,10,5,0.207385790239444,0.219520519746346,0.0121347295069024,1.11022302462516e-16,TRUE
"US",160,2024-04-01,6,4,0.313945123057391,0.326013252892934,0.012068129835543,1.11022302462516e-16,TRUE
"US",160,2024-04-01,6,5,0.200675705813689,0.210140893927837,0.00946518811414826,1.11022302462516e-16,TRUE
"US",160,2024-04-01,7,4,0.321762157189732,0.334904127877337,0.0131419706876048,1.11022302462516e-16,TRUE
"US",160,2024-04-01,7,5,0.205955066801423,0.216135900807602,0.0101808340061793,1.11022302462516e-16,TRUE
"US",160,2024-04-01,8,4,0.326529229292652,0.340356164479652,0.0138269351869996,1.11022302462516e-16,TRUE
"US",160,2024-04-01,8,5,0.208989294535562,0.219598739117168,0.0106094445816055,1.11022302462516e-16,TRUE
"US",160,2024-04-01,9,4,0.329353543480605,0.343599721065251,0.0142461775846458,1.11022302462516e-16,TRUE
"US",160,2024-04-01,9,5,0.210658410983382,0.221515891059651,0.0108574800762693,1.11022302462516e-16,TRUE
"US",160,2024-04-01,10,4,0.330988854826294,0.345484461134568,0.0144956063082731,1.11022302462516e-16,TRUE
"US",160,2024-04-01,10,5,0.211577201672238,0.222574550372981,0.0109973487007438,1.11022302462516e-16,TRUE
"US",161,2024-05-01,6,4,0.397237821563379,0.402971038015875,0.00573321645249586,1.11022302462516e-16,TRUE
"US",161,2024-05-01,6,5,0.330274288353774,0.335751335302295,0.00547704694852108,1.11022302462516e-16,TRUE
"US",161,2024-05-01,7,4,0.49479380629229,0.500280730132873,0.00548692384058247,1.11022302462516e-16,TRUE
"US",161,2024-05-01,7,5,0.450518222410199,0.456408015820184,0.00588979340998441,1.11022302462516e-16,TRUE
"US",161,2024-05-01,8,4,0.421543600622876,0.427455087146042,0.00591148652316598,1.11022302462516e-16,TRUE
"US",161,2024-05-01,8,5,0.36115548553728,0.366986012226611,0.00583052668933098,1.11022302462516e-16,TRUE
"US",161,2024-05-01,9,4,0.474121919171591,0.479884498414728,0.00576257924313761,1.11022302462516e-16,TRUE
"US",161,2024-05-01,9,5,0.425708406442523,0.431749186594693,0.00604078015216925,1.11022302462516e-16,TRUE
"US",161,2024-05-01,10,4,0.435368562592889,0.441299561916215,0.00593099932332675,1.11022302462516e-16,TRUE
"US",161,2024-05-01,10,5,0.37830501159081,0.384251426317512,0.00594641472670221,1.11022302462516e-16,TRUE
"US",162,2024-06-01,6,4,0.357578146862161,0.363235249188866,0.00565710232670491,1.11022302462516e-16,TRUE
"US",162,2024-06-01,6,5,0.256796677717461,0.26104524867796,0.00424857096049963,1.11022302462516e-16,TRUE
"US",162,2024-06-01,7,4,0.362112511155435,0.367890108966649,0.00577759781121434,1.11022302462516e-16,TRUE
"US",162,2024-06-01,7,5,0.259993014598863,0.264333496937899,0.00434048233903656,1.11022302462516e-16,TRUE
"US",162,2024-06-01,8,4,0.36449762385866,0.370328292227605,0.00583066836894552,1.11022302462516e-16,TRUE
"US",162,2024-06-01,8,5,0.261690234855768,0.266071409043469,0.00438117418770068,1.11022302462516e-16,TRUE
"US",162,2024-06-01,9,4,0.365728869449763,0.371582640636026,0.00585377118626318,1.11022302462516e-16,TRUE
"US",162,2024-06-01,9,5,0.262587570500282,0.266986889904841,0.00439931940455901,1.11022302462516e-16,TRUE
"US",162,2024-06-01,10,4,0.366371992858157,0.372234581793723,0.0058625889355659,1.11022302462516e-16,TRUE
"US",162,2024-06-01,10,5,0.26306318848743,0.267469747564384,0.00440655907695414,1.11022302462516e-16,TRUE
"US",163,2024-07-01,6,4,0.346177035867225,0.352323423451272,0.00614638758404734,1.11022302462516e-16,TRUE
"US",163,2024-07-01,6,5,0.24683675733927,0.251526204356336,0.00468944701706656,1.11022302462516e-16,TRUE
"US",163,2024-07-01,7,4,0.351337687139395,0.35766386005376,0.00632617291436555,1.11022302462516e-16,TRUE
"US",163,2024-07-01,7,5,0.250378633703496,0.255202177772311,0.00482354406881574,1.11022302462516e-16,TRUE
"US",163,2024-07-01,8,4,0.354122586449559,0.360538053124528,0.00641546667496823,1.11022302462516e-16,TRUE
"US",163,2024-07-01,8,5,0.252292066794048,0.257181726031208,0.00488965923716056,1.11022302462516e-16,TRUE
"US",163,2024-07-01,9,4,0.355601943698805,0.362062560934545,0.00646061723574065,1.11022302462516e-16,TRUE
"US",163,2024-07-01,9,5,0.253322815528474,0.258245744295976,0.00492292876750194,1.11022302462516e-16,TRUE
"US",163,2024-07-01,10,4,0.356395345831142,0.362877798944946,0.00648245311380413,1.11022302462516e-16,TRUE
"US",163,2024-07-01,10,5,0.2538781049483,0.258817114743019,0.00493900979471917,1.11022302462516e-16,TRUE
"US",164,2024-08-01,6,4,0.327419601709177,0.334051084502892,0.00663148279371473,1.11022302462516e-16,TRUE
"US",164,2024-08-01,6,5,0.231901323042025,0.236981182498837,0.00507985945681241,1.11022302462516e-16,TRUE
"US",164,2024-08-01,7,4,0.333169077762192,0.340057748706897,0.00688867094470536,1.11022302462516e-16,TRUE
"US",164,2024-08-01,7,5,0.235742597472514,0.241008182260235,0.00526558478772046,1.11022302462516e-16,TRUE
"US",164,2024-08-01,8,4,0.336349094135515,0.343378718978812,0.00702962484329628,1.11022302462516e-16,TRUE
"US",164,2024-08-01,8,5,0.237857681163475,0.243223012957445,0.00536533179397022,1.11022302462516e-16,TRUE
"US",164,2024-08-01,9,4,0.338089392746889,0.345196681510347,0.00710728876345812,1.11022302462516e-16,TRUE
"US",164,2024-08-01,9,5,0.23902064649289,0.244440066429476,0.00541941993658634,1.11022302462516e-16,TRUE
"US",164,2024-08-01,10,4,0.339046961127089,0.346196400550129,0.00714943942304036,1.11022302462516e-16,TRUE
"US",164,2024-08-01,10,5,0.239658672459095,0.245106955719783,0.0054482832606883,1.11022302462516e-16,TRUE
"US",165,2024-09-01,6,4,0.336415763642829,0.342441150027623,0.006025386384794,1.11022302462516e-16,TRUE
"US",165,2024-09-01,6,5,0.241495331282356,0.246061241553982,0.0045659102716267,1.11022302462516e-16,TRUE
"US",165,2024-09-01,7,4,0.34132174725851,0.347524361835672,0.00620261457716292,1.11022302462516e-16,TRUE
"US",165,2024-09-01,7,5,0.244942467179777,0.249640852329957,0.00469838515018084,1.11022302462516e-16,TRUE
"US",165,2024-09-01,8,4,0.343964953491261,0.350255941160557,0.00629098766929687,1.11022302462516e-16,TRUE
"US",165,2024-09-01,8,5,0.24680516874017,0.251569253702247,0.00476408496207686,1.11022302462516e-16,TRUE
"US",165,2024-09-01,9,4,0.345364248994758,0.351700161418634,0.00633591242387505,1.11022302462516e-16,TRUE
"US",165,2024-09-01,9,5,0.24780747088972,0.252604835487706,0.00479736459798605,1.11022302462516e-16,TRUE
"US",165,2024-09-01,10,4,0.34611290942168,0.352470655546548,0.00635774612486817,1.11022302462516e-16,TRUE
"US",165,2024-09-01,10,5,0.248347176389712,0.253160736282244,0.00481355989253138,1.11022302462516e-16,TRUE
"US",166,2024-10-01,6,4,0.349998310356065,0.355852546875433,0.00585423651936773,1.11022302462516e-16,TRUE
"US",166,2024-10-01,6,5,0.254348045333632,0.258759816324286,0.00441177099065365,1.11022302462516e-16,TRUE
"US",166,2024-10-01,7,4,0.354408192134653,0.360399302191634,0.00599111005698083,1.11022302462516e-16,TRUE
"US",166,2024-10-01,7,5,0.25760592900455,0.262123060615796,0.00451713161124628,1.11022302462516e-16,TRUE
"US",166,2024-10-01,8,4,0.35673871697221,0.362789300864612,0.00605058389240182,1.11022302462516e-16,TRUE
"US",166,2024-10-01,8,5,0.259343106949055,0.263907120406293,0.00456401345723784,1.11022302462516e-16,TRUE
"US",166,2024-10-01,9,4,0.357932900114207,0.364010968666263,0.00607806855205612,1.11022302462516e-16,TRUE
"US",166,2024-10-01,9,5,0.260260281700626,0.264846064909122,0.00458578320849579,1.11022302462516e-16,TRUE
"US",166,2024-10-01,10,4,0.358555510739598,0.364644357584779,0.00608884684518057,1.11022302462516e-16,TRUE
"US",166,2024-10-01,10,5,0.260746578088925,0.265341326770813,0.00459474868188703,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,6,4,0.30253776582652,0.324315262306167,0.0217774964796467,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,6,5,0.202678586011016,0.220098778587374,0.0174201925763574,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,7,4,0.317337880603293,0.342500650583127,0.025162769979834,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,7,5,0.20998659802625,0.229749804832165,0.0197632068059149,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,8,4,0.327660882810657,0.355614943553513,0.0279540607428562,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,8,5,0.215568101373282,0.237280501274137,0.0217123999008553,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,9,4,0.335279322178658,0.36554805986805,0.0302687376893925,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,9,5,0.220173929508224,0.243518896114065,0.0233449666058419,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,10,4,0.341144917804598,0.373337380557101,0.0321924627525029,1.11022302462516e-16,TRUE
"EZ",1,2011-01-01,10,5,0.224044867310221,0.24875693833737,0.0247120710271492,1.11022302462516e-16,TRUE
"EZ",2,2011-02-01,6,4,0.305223610946937,0.33279640256097,0.0275727916140338,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,6,5,0.237053311855429,0.26083742081674,0.0237841089613108,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,7,4,0.325228438727995,0.358076477792743,0.0328480390647482,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,7,5,0.251845500054316,0.279912875146286,0.0280673750919697,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,8,4,0.339270152935043,0.37661018904035,0.0373400361053076,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,8,5,0.262020861707775,0.293734336121194,0.0317134744134189,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,9,4,0.349183467456965,0.390356507009369,0.0411730395524044,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,9,5,0.269129951410846,0.303960801915397,0.0348308505045516,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,10,4,0.356256393547946,0.400716935260839,0.0444605417128929,3.33066907387547e-16,TRUE
"EZ",2,2011-02-01,10,5,0.274187539355944,0.311698617475218,0.0375110781192745,3.33066907387547e-16,TRUE
"EZ",3,2011-03-01,6,4,0.307447591793218,0.32993134233058,0.022483750537362,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,6,5,0.235287836356559,0.254490593135369,0.0192027567788101,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,7,4,0.323224037572685,0.349324126789997,0.0261000892173116,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,7,5,0.246839935119638,0.268935410096294,0.0220954749766561,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,8,4,0.333679398369251,0.362723139625774,0.0290437412565227,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,8,5,0.254298949749439,0.278743160498237,0.0244442107487985,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,9,4,0.34058795952771,0.372042841373627,0.0314548818459169,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,9,5,0.259135077783593,0.285503701528362,0.0263686237447689,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,10,4,0.345151552345042,0.378599504607804,0.0334479522627619,1.11022302462516e-16,TRUE
"EZ",3,2011-03-01,10,5,0.262284362536942,0.290245973025517,0.027961610488575,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,6,4,0.312938423092753,0.335423697430538,0.0224852743377855,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,6,5,0.237109153352434,0.256286451629287,0.0191772982768528,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,7,4,0.328052574824667,0.353875412387164,0.0258228375624976,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,7,5,0.24781641902795,0.269613228187674,0.0217968091597246,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,8,4,0.337577065471059,0.366025186105915,0.0284481206348563,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,8,5,0.254315998726686,0.278165134731024,0.0238491360043388,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,9,4,0.34344583923877,0.373982406766607,0.0305365675278368,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,9,5,0.258178773090519,0.283660531028456,0.0254817579379366,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,10,4,0.346962360212742,0.379186629017423,0.0322242688046806,1.11022302462516e-16,TRUE
"EZ",4,2011-04-01,10,5,0.260400070032243,0.287203649645609,0.0268035796133657,1.11022302462516e-16,TRUE
"EZ",5,2011-05-01,6,4,0.305107495817164,0.328327248109075,0.023219752291911,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,6,5,0.228507456631309,0.248045354645776,0.0195378980144676,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,7,4,0.319565146445494,0.346035189029784,0.0264700425842896,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,7,5,0.237778195038746,0.259765005330669,0.0219868102919223,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,8,4,0.328261089225727,0.357205000764873,0.0289439115391467,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,8,5,0.243004363949799,0.266849689440081,0.0238453254902822,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,9,4,0.333322066322023,0.364171955304667,0.0308498889826437,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,9,5,0.245836346679125,0.271117571939316,0.0252812252601913,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,10,4,0.336148794634451,0.368492919555757,0.0323441249213069,2.22044604925031e-16,TRUE
"EZ",5,2011-05-01,10,5,0.247277070408069,0.273690185641652,0.0264131152335837,2.22044604925031e-16,TRUE
"EZ",6,2011-06-01,6,4,0.2973825850396,0.322287810906645,0.0249052258670452,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,6,5,0.229936516929061,0.251288202117962,0.0213516851889011,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,7,4,0.315229835472704,0.344600214417541,0.0293703789448372,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,7,5,0.242948766607542,0.267900037170774,0.0249512705632323,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,8,4,0.327454562024953,0.360549042403237,0.0330944803782848,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,8,5,0.25166167284603,0.279613942605312,0.0279522697592822,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,9,4,0.335854163080696,0.372060855750867,0.0362066926701706,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,9,5,0.257571467559039,0.28803659119455,0.0304651236355103,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,10,4,0.341669071443543,0.38048993245761,0.0388208610140669,1.11022302462516e-16,TRUE
"EZ",6,2011-06-01,10,5,0.261640244220003,0.294221409040995,0.0325811648209917,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,6,4,0.295640929062528,0.322559911655894,0.0269189825933657,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,6,5,0.227826502572142,0.250805555383157,0.0229790528110156,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,7,4,0.314351935216036,0.346096246753925,0.0317443115378892,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,7,5,0.240927774839466,0.267732895460929,0.0268051206214629,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,8,4,0.326989413712387,0.362703925503491,0.0357145117911042,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,8,5,0.249539437839675,0.279493653501617,0.0299542156619424,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,9,4,0.335532578192955,0.374519260304334,0.038986682111379,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,9,5,0.255273102489009,0.287831090905566,0.0325579884165568,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,10,4,0.341347869606152,0.383046074226549,0.0416982046203966,1.11022302462516e-16,TRUE
"EZ",7,2011-07-01,10,5,0.259155105019519,0.293879006280193,0.0347239012606732,1.11022302462516e-16,TRUE
"EZ",8,2011-08-01,6,4,0.281312958295991,0.307346239340577,0.026033281044586,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,6,5,0.218520366925756,0.240801675239262,0.0222813083135062,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,7,4,0.299793948953547,0.330747606196659,0.0309536572431124,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,7,5,0.23167851504085,0.257907235423161,0.0262287203823109,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,8,4,0.31244165479203,0.347510877153571,0.0350692223615401,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,8,5,0.240468759339074,0.270001198406193,0.0295324390671184,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,9,4,0.321117542093368,0.359625188739076,0.0385076466457079,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,9,5,0.246426144536112,0.278726868680102,0.0323007241439902,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,10,4,0.327116426382059,0.368504309123774,0.0413878827417141,5.55111512312578e-17,TRUE
"EZ",8,2011-08-01,10,5,0.250534680711408,0.285161960130902,0.0346272794194935,5.55111512312578e-17,TRUE
"EZ",9,2011-09-01,6,4,0.316288581989112,0.340040679550994,0.0237520975618826,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,6,5,0.117683811560235,0.148325458543831,0.0306416469835965,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,7,4,0.346485378491576,0.378159820676926,0.0316744421853495,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,7,5,0.139220972203247,0.179396387390853,0.0401754151876052,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,8,4,0.372456538429627,0.413325737518149,0.0408691990885215,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,8,5,0.159259913078831,0.210072003208932,0.0508120901301014,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,9,4,0.395311588219881,0.446207696019912,0.0508961078000314,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,9,5,0.177926314256295,0.240125686159599,0.0621993719033036,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,10,4,0.415200046746036,0.476585926734756,0.0613858799887192,1.11022302462516e-16,TRUE
"EZ",9,2011-09-01,10,5,0.195195905998193,0.26919490488821,0.0739989988900172,1.11022302462516e-16,TRUE
"EZ",10,2011-10-01,6,4,0.290249494248905,0.311497951983275,0.0212484577343701,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,6,5,0.0924604197493138,0.12254718530184,0.0300867655525258,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,7,4,0.321300401621975,0.350585588416916,0.0292851867949409,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,7,5,0.112327173592764,0.153167605254032,0.0408404316612677,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,8,4,0.348485804879546,0.387639980021459,0.0391541751419133,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,8,5,0.13185317817781,0.185348765718013,0.0534955875402032,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,9,4,0.372634457762497,0.423119702150595,0.0504852443880985,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,9,5,0.150952705471934,0.2187362880649,0.0677835825929654,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,10,4,0.393873752806615,0.456818169332354,0.0629444165257383,2.22044604925031e-16,TRUE
"EZ",10,2011-10-01,10,5,0.169432243482844,0.252809983648597,0.0833777401657534,2.22044604925031e-16,TRUE
"EZ",11,2011-11-01,6,4,0.264730722336943,0.287955825074982,0.0232251027380386,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,6,5,0.204497569696425,0.224222581143196,0.019725011446771,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,7,4,0.280923266314671,0.308339808580731,0.0274165422660596,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,7,5,0.21568918952985,0.238735232627008,0.023046043097158,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,8,4,0.291647577764568,0.32250336736346,0.0308557895988917,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,8,5,0.222870947048877,0.248642985229577,0.0257720381807005,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,9,4,0.298730501380799,0.332403614515821,0.0336731131350224,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,9,5,0.227523779158323,0.255535525553931,0.0280117463956079,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,10,4,0.303421537834825,0.339408052635406,0.0359865148005803,1.11022302462516e-16,TRUE
"EZ",11,2011-11-01,10,5,0.230576636987497,0.260434006948337,0.0298573699608395,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,6,4,0.299232382381278,0.323717190615614,0.0244848082343359,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,6,5,0.232948551469012,0.253908400138195,0.0209598486691838,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,7,4,0.318002550577827,0.347095187594338,0.0290926370165108,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,7,5,0.247149406481517,0.271903251987153,0.0247538455056361,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,8,4,0.331659706027886,0.364688948420915,0.0330292423930295,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,8,5,0.257389515452941,0.285384836497717,0.0279953210447764,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,9,4,0.341719737611358,0.378090090398706,0.0363703527873473,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,9,5,0.264934119479267,0.295683300688343,0.0307491812090762,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,10,4,0.349230121837641,0.388425976392591,0.0391958545549503,1.11022302462516e-16,TRUE
"EZ",12,2011-12-01,10,5,0.270596868530093,0.303677164175275,0.0330802956451814,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,6,4,0.298557517712511,0.322122535202102,0.0235650174895904,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,6,5,0.229531352153429,0.249492054885736,0.0199607027323072,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,7,4,0.317261278751985,0.345198749869244,0.0279374711172589,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,7,5,0.2433215163489,0.266845922550191,0.0235244062012913,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,8,4,0.33093779109647,0.362585933869885,0.0316481427734148,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,8,5,0.253368318206356,0.279917725959483,0.0265494077531271,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,9,4,0.3410670851128,0.375835251713412,0.0347681666006124,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,9,5,0.260852017939909,0.289946815176737,0.029094797236828,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,10,4,0.348665483838144,0.38604102478557,0.0373755409474262,1.11022302462516e-16,TRUE
"EZ",13,2012-01-01,10,5,0.266521942618839,0.297744935576255,0.031222992957416,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,6,4,0.33174686567248,0.357910337730031,0.0261634720575507,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,6,5,0.254900264006486,0.277107801630673,0.0222075376241876,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,7,4,0.353626626098466,0.384630582162346,0.0310039560638798,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,7,5,0.27134677924468,0.297536380593115,0.0261896013484358,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,8,4,0.370173415491553,0.405288480883279,0.0351150653917257,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,8,5,0.2838220347726,0.313393822735266,0.0295717879626664,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,9,4,0.382834489276011,0.421396840913876,0.0385623516378655,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,9,5,0.293454345580792,0.325862538378648,0.0324081927978553,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,10,4,0.392618772481075,0.434045130321563,0.0414263578404888,1.11022302462516e-16,TRUE
"EZ",14,2012-02-01,10,5,0.300976300106945,0.335740424593853,0.0347641244869072,1.11022302462516e-16,TRUE
"EZ",15,2012-03-01,6,4,0.336808644626535,0.351579984371797,0.0147713397452616,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,6,5,0.20557034520924,0.217004721001563,0.0114343757923232,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,7,4,0.359115332050513,0.376489503337282,0.0173741712867687,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,7,5,0.220420279940685,0.23364726040557,0.0132269804648853,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,8,4,0.375356131488197,0.394886457746544,0.0195303262583471,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,8,5,0.231449834193762,0.246176652115579,0.0147268179218177,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,9,4,0.387202188252742,0.408475556731905,0.0212733684791637,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,9,5,0.23952790236502,0.255472830787542,0.0159449284225218,2.22044604925031e-16,TRUE
"EZ",15,2012-03-01,10,4,0.39585169389966,0.418510627529222,0.0226589336295627,2.22044604925031e-16,TRUE
