"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged"
"EZ",45,2014-09-01,1.5,4,0.0086238960874983,0.0495510145468917,0.175754086822377,0.00925133511969443,0.0551391355657558,0.188443773091994,0.00990468891577497,0.0635782970975455,0.0091379723082422,0.0381170610461545,0.0107449235733583,0.0497033210557348,0.00306872709612876,0.0110357823965583,0.068828202930905,TRUE
"EZ",45,2014-09-01,1.5,5,1.18774667214554e-12,0.00157961813007057,0.088768206107293,1.30458555098025e-12,0.00183131715938888,0.0975574573273788,1.47039234605362e-12,0.00234270623818664,0.0015788871445459,0.00496690351002738,0.00201845671282344,0.00753548508968952,3.17355196535574e-13,0.000169349037197141,0.0240057372841568,TRUE
"EZ",46,2014-10-01,1.5,4,1.09286360503665e-07,0.0405700527254176,0.207202386452013,1.14711599505544e-07,0.0418245067523396,0.211524568783969,1.32629204511249e-07,0.0511425900513077,0.00947604610284947,0.028255573956124,0.011257004057568,0.0373654541691721,7.57212500587752e-10,0.000863541164003179,0.0147450262623976,TRUE
"EZ",46,2014-10-01,1.5,5,6.70647018979648e-08,1.09219496307939e-07,0.081538322379772,7.05126495761575e-08,1.14643289358816e-07,0.0839557524813031,8.37265523117391e-08,1.59963647669503e-07,0.00211101782647616,0.0043467066765942,0.00273508062489733,0.00674135017779202,4.30914766519201e-10,7.52221575676352e-10,0.00182470635252379,TRUE
"EZ",47,2014-11-01,1.5,4,2.42005971539919e-06,0.0299353398261413,0.153146288035002,2.61165877036321e-06,0.0333919489753542,0.16403761644235,2.80121322363329e-06,0.0387753049262371,0.00609639487133795,0.019814925579369,0.00722582126343057,0.0263958214932243,8.21004351092537e-07,0.00677494905369921,0.0637387505055298,TRUE
"EZ",47,2014-11-01,1.5,5,2.17009802126404e-22,4.25868309500079e-07,0.0607852904025535,2.38768075870857e-22,4.97447342895477e-07,0.066965326554555,2.70751905970491e-22,6.40898898690309e-07,0.00113614229992276,0.00297932232056664,0.00146544591504335,0.00466431501412553,5.59729859587543e-23,4.21419997350599e-08,0.0166300447620478,TRUE
"EZ",48,2014-12-01,1.5,4,0.00379022563112753,0.0211196079142009,0.203533706876366,0.00398305095778392,0.0218678267245342,0.208043323333653,0.00444364283620813,0.0277422932751733,0.00575022845248263,0.0139542609887892,0.00690539731931953,0.018715185389149,2.4913341281937e-05,0.000261530901290167,0.00822028162688639,TRUE
"EZ",48,2014-12-01,1.5,5,0,0.00374013455244676,0.0864642286791701,0,0.00393176825144514,0.0889749197914599,0,0.0055490185401382,0.00127138330427046,0.00190468351586448,0.00166202209491902,0.00299469172772666,0,2.28311257531126e-05,0.00154898211154783,TRUE
"EZ",49,2015-01-01,1.5,4,0.000104762601314527,0.0185591395398854,0.190049913550773,0.000110767844242226,0.0194616801560122,0.196077877810404,0.00012423519787661,0.02412384987515,0.00519625377363875,0.0114218369331344,0.00633380904641035,0.0155916220799094,1.08277481853725e-05,0.0018461383859137,0.0455683513610638,TRUE
"EZ",49,2015-01-01,1.5,5,0,7.35421657119011e-05,0.0844506014734514,0,7.84619283068543e-05,0.0878461752794933,0,0.000110991814541605,0.00123556110742828,0.00161458017007854,0.00163851429540346,0.00258088229257571,0,3.42106022338353e-06,0.0122647341711372,TRUE
"EZ",50,2015-02-01,1.5,4,8.86650928724121e-10,0.0214959067368899,0.172615291609552,9.66621096337669e-10,0.0237312597887917,0.184004796484892,1.05292628138409e-09,0.0285269362034571,0.00849819335773572,0.017295498774344,0.010304089500032,0.0241467681321991,1.99851948366391e-10,0.00425419235871807,0.0652678301177059,TRUE
"EZ",50,2015-02-01,1.5,5,0,2.808163521341e-10,0.0841576462850225,0,3.23539317190894e-10,0.0913158846254811,0,4.3297809622028e-10,0.00208159369708549,0.0036661814130915,0.0027479424633454,0.00605151309793174,0,2.01922024948487e-11,0.022605502355808,TRUE
"EZ",51,2015-03-01,1.5,4,1.59802439384017e-05,0.0241453140247151,0.165030014929902,1.75012749749957e-05,0.0269313685200902,0.176893937783556,1.87334040596408e-05,0.0314791699808841,0.00901181328346523,0.0183723330366322,0.0109486399147188,0.0254510083710697,3.84855578320823e-06,0.0048809311012639,0.0659221711365819,TRUE
"EZ",51,2015-03-01,1.5,5,0,3.89059267386063e-06,0.082238305378096,0,4.55192186057475e-06,0.0899260795565523,0,5.89303508529779e-06,0.00253287569192751,0.00392085128622965,0.00335955714385561,0.00643201238762508,0,2.89178309148352e-07,0.0232066367967146,TRUE
"EZ",52,2015-04-01,1.5,4,0.00421760420690345,0.0315693463587514,0.118839831055679,0.0045586032013856,0.035617663620328,0.128808062875682,0.00484804186234839,0.0410536810803716,0.0144871021218075,0.0224546748259687,0.0173261860266831,0.0310131393832885,0.00141132513654719,0.006915634088608,0.0475955162662317,TRUE
"EZ",52,2015-04-01,1.5,5,4.33709802011795e-05,0.000648706099975996,0.0557599568547904,4.77466960858232e-05,0.000762684691844137,0.0619947774534172,5.36938039210684e-05,0.000976870133561698,0.00389514358647647,0.00538061646600907,0.00509002504477917,0.00884863884983896,1.09447678176641e-05,6.12682521373943e-05,0.0153434319368008,TRUE
"EZ",53,2015-05-01,1.5,4,0.0115893032895888,0.0459862053197979,0.148747115309964,0.0124866422558272,0.0512337991290737,0.160106598214752,0.0134521417678756,0.0599960299602744,0.0204304726013009,0.0358272667327466,0.0243777016944105,0.0486585696234843,0.00373809667640521,0.0102222136010829,0.0592522196093604,TRUE
"EZ",53,2015-05-01,1.5,5,0.00140690955994899,0.0023480304451724,0.0768423378211301,0.00154194567547012,0.00272112030644353,0.0845727731952303,0.00174375491245577,0.00352995308029125,0.00552388332694176,0.00802917851476292,0.00719662311897863,0.0129079073315137,0.000344557764890101,0.000226781859470004,0.0211373444929305,TRUE
"EZ",54,2015-06-01,1.5,4,0.00798613787858854,0.0445679479769379,0.148566794295062,0.0085953962138712,0.0498396822409943,0.160291967642641,0.00920750574623866,0.0582260451905838,0.0181778501986011,0.0343887656832828,0.0217756259515073,0.0471057948129068,0.00269853718119597,0.00949213462134371,0.0560532143622679,TRUE
"EZ",54,2015-06-01,1.5,5,1.52985823249308e-05,0.00152310729177035,0.0754816235270167,1.67789734747228e-05,0.00176880538791604,0.0834029203231271,1.90091928898022e-05,0.0022991854347179,0.00490727111688549,0.00785464139035996,0.00641625600374542,0.0127314860015696,3.89743849063533e-06,0.00015144876706592,0.0196164296504721,TRUE
"EZ",55,2015-07-01,1.5,4,0.0103501027478036,0.0467255648344571,0.151945962330051,0.0111441217283516,0.0521191774822869,0.163569358477137,0.0119385100676977,0.0606356651473925,0.0211873841084529,0.036209878301819,0.0253718724694748,0.0486939190496557,0.0034327745358127,0.0104537775296766,0.0608075205976443,TRUE
"EZ",55,2015-07-01,1.5,5,0.000666998342613663,0.00200509626841173,0.0780235040409965,0.000730906817558692,0.0023270526525663,0.0859422032262473,0.000825140640111417,0.00300225366183692,0.00616331805479586,0.00747129750119646,0.00806752662784216,0.0118700279869737,0.000167678479348864,0.000197789744820146,0.0216158135232227,TRUE
"EZ",56,2015-08-01,1.5,4,9.10037331958199e-05,0.0376340692857264,0.172660689249648,9.7860338364427e-05,0.0406218232162917,0.18054551563208,0.000106803943036943,0.0492015525155654,0.0179845208702536,0.0274937571412532,0.0219472892105443,0.0375966446631142,2.90541663104277e-05,0.00905210864186888,0.0756610950149094,TRUE
"EZ",56,2015-08-01,1.5,5,7.49410276886317e-09,2.51775166342758e-05,0.0830642979952926,8.16692047033374e-09,2.87764191440562e-05,0.0885437815326358,9.48018959871829e-09,3.82391009280577e-05,0.00579236930848381,0.00571204168217365,0.00772557861685631,0.00922678582710225,1.82628017372822e-09,2.49856096662382e-06,0.0255675801699879,TRUE
"EZ",57,2015-09-01,1.5,4,2.19294661924094e-06,0.0331428961980369,0.205620434757542,2.315627757314e-06,0.0331915209230464,0.204951646840926,2.72398839768202e-06,0.0425115343569323,0.0142827026610219,0.0249780114347498,0.0172680680176669,0.034413442925233,1.30660913791635e-10,4.55337551257762e-06,0.00114983351576707,TRUE
"EZ",57,2015-09-01,1.5,5,1.50774813554547e-06,2.19287192635162e-06,0.131086874657189,1.59230906409478e-06,2.31555150779116e-06,0.13066968379465,1.91612315181048e-06,3.26790266991866e-06,0.00379842920915674,0.00531038345461243,0.00500346216990209,0.0086478447587479,8.66002245325448e-11,1.19463479939583e-10,2.1519457082609e-05,TRUE
"EZ",58,2015-10-01,1.5,4,5.12237056418211e-08,0.0309846933191222,0.129917488845681,5.38119084698656e-08,0.0319183154482877,0.133289235330495,6.05000700527783e-08,0.041118430922119,0.0108566726230843,0.0189641887967309,0.0131090615440059,0.0262692031112806,1.01186271830364e-11,1.61220484752364e-05,8.7609522523777e-05,TRUE
"EZ",58,2015-10-01,1.5,5,1.63480212290076e-11,5.12168655339182e-08,0.0734007736274899,1.71951742352613e-11,5.3804918540347e-08,0.0755068674083447,2.08118826557055e-11,7.8967135416118e-08,0.00274175744183425,0.00391493196043768,0.00360577765243447,0.00640936178301166,2.95716659425405e-15,1.00966986384674e-11,3.94882568312821e-05,TRUE
"EZ",59,2015-11-01,1.5,4,3.57970500189999e-08,0.0376428994624623,0.192068960140251,3.7555485337786e-08,0.0388207820575218,0.196208110693235,4.24975821981739e-08,0.0478724322242867,0.00991504056505488,0.0263891855959753,0.011832894245686,0.0359822035878337,1.7575522793421e-10,0.000500175431142064,0.00785714677185693,TRUE
"EZ",59,2015-11-01,1.5,5,1.01515631939441e-08,3.57252296447274e-08,0.0768009169084543,1.06760934518744e-08,3.74817550648247e-08,0.0791136231902146,1.27096669552159e-08,5.27863411140696e-08,0.00230969106288481,0.00540268512262354,0.00300349724359138,0.00870383862794791,4.09399475008785e-11,1.73276401559231e-10,0.0010699937645332,TRUE
"EZ",60,2015-12-01,1.5,4,6.29505809260509e-08,0.0406734238097029,0.200071710987447,6.60740953364873e-08,0.0419160268042504,0.204314742815948,7.57884780100838e-08,0.0515823425245043,0.011480023742109,0.0290123276178601,0.0136977570845611,0.039469121515058,3.42694106807884e-10,0.000654396705700786,0.00884127537128738,TRUE
"EZ",60,2015-12-01,1.5,5,2.99428192808524e-08,6.28906545756008e-08,0.0827886521182377,3.14906836353047e-08,6.60127126425961e-08,0.0852198632417512,3.74688334842499e-08,9.2666019371541e-08,0.00274465429699244,0.00600867534853733,0.00356894491915522,0.00965779378594532,1.43300478781589e-10,3.40280385806271e-10,0.00140279451762004,TRUE
"EZ",61,2016-01-01,1.5,4,8.19770353168982e-08,0.036629767889006,0.18401790473105,8.60146775178272e-08,0.0378000938115816,0.188200455641296,9.58490874207395e-08,0.0471362697715218,0.0101567476097728,0.0250828313881509,0.0123371464556053,0.0348787994123458,4.44924588181559e-10,0.000482214320799811,0.00524677931304,TRUE
"EZ",61,2016-01-01,1.5,5,4.83779948926946e-11,8.03609078643227e-08,0.0797590289885264,5.08995663461875e-11,8.43528220174483e-08,0.0821997500175459,6.09671317634447e-11,1.20146160489219e-07,0.00278971288214502,0.00547413604146629,0.00369437585256493,0.00897775595101221,2.13045566688596e-13,4.10389319349389e-10,0.00111048788540441,TRUE
"EZ",62,2016-02-01,1.5,4,1.79429203149708e-07,0.0246400387301354,0.184161175619171,1.91599438611264e-07,0.0272436269373461,0.198663603781353,2.09880836869474e-07,0.0320420796793134,0.00642614802525543,0.0185124081739403,0.00779705818363629,0.0259562263525414,6.9322658120709e-08,0.00757274404280848,0.0911174295537789,TRUE
"EZ",62,2016-02-01,1.5,5,0,4.86892077669344e-09,0.0752321849075421,0,5.58771853276249e-09,0.0819299366640362,0,7.3562448545599e-09,0.00163177214187948,0.00399906823234064,0.00215722017038234,0.00662010910015901,0,5.2953883160562e-10,0.0289351240093974,TRUE
"EZ",63,2016-03-01,1.5,4,0.00426449699387912,0.0230670433650954,0.179570408879468,0.00448669602697137,0.0237986918911095,0.183522876870712,0.00502057331856574,0.0307208600595829,0.00628524929894758,0.0171315564714442,0.00759868972880143,0.023964637674843,1.31703932892405e-05,0.000120516040195283,0.0035356570810993,TRUE
"EZ",63,2016-03-01,1.5,5,0,0.00420849082555884,0.0849607969579171,0,0.00442937753671505,0.0871952487818782,0,0.00632520591931557,0.00150850619770282,0.00363681780567693,0.00198554903752038,0.00600811841302586,0,1.12044223079007e-05,0.000636815439755429,TRUE
"EZ",64,2016-04-01,1.5,4,1.21832757258908e-11,0.0166221054718895,0.141049483226252,1.33379669622709e-11,0.0186031436912183,0.151855973072623,1.43871341143186e-11,0.0221111186018404,0.00539229476867542,0.0134247736987965,0.00652142571394398,0.0188452366611098,2.80853632796885e-12,0.00318276172070093,0.0521045462438001,TRUE
"EZ",64,2016-04-01,1.5,5,0,3.16045333022125e-12,0.065453781757782,0,3.68752202561873e-12,0.0719060915764671,0,4.88447885911942e-12,0.00125779582863272,0.00278811286993264,0.00165560530795566,0.00462394687430504,0,2.2064958516127e-13,0.016925547938339,TRUE
"EZ",65,2016-05-01,1.5,4,0.00068707756359981,0.0144999038354867,0.169387418663141,0.000731618704365301,0.0159486284428075,0.181574009576843,0.00080282210433918,0.0188554991521754,0.00820904773279563,0.0139201775300984,0.010019246388663,0.019379083701566,0.000287123498544849,0.0048764029014559,0.100567382957863,TRUE
"EZ",65,2016-05-01,1.5,5,0,4.23009362714355e-06,0.0605476947766279,0,4.85611414632295e-06,0.0653427176629994,0,6.39067247739631e-06,0.0025301194594658,0.00290353052005077,0.0033738043016588,0.00478228611935446,0,4.11094487759779e-07,0.0261903635144975,TRUE
"EZ",66,2016-06-01,1.5,4,1.65937692185752e-07,0.0177257650274808,0.132715939711148,1.82103625326156e-07,0.0199425081014687,0.14326355038168,1.94317128173857e-07,0.0233133788537198,0.00824708453985878,0.0135827585203683,0.0100805700106433,0.0189249965361813,3.9246809089404e-08,0.0034563280382868,0.0510749239957156,TRUE
"EZ",66,2016-06-01,1.5,5,0,3.6365550736128e-08,0.0630497723151676,0,4.28228148075459e-08,0.0694967786389209,0,5.5569236582261e-08,0.00254150005522991,0.00281441037453212,0.00339309021105262,0.00463809179540229,0,2.53447287167905e-09,0.0170765514388484,TRUE
"EZ",67,2016-07-01,1.5,4,2.73929281245414e-07,0.0148648915803283,0.121205992637371,2.88549496689436e-07,0.0154856670475855,0.124437968021361,3.20593692355802e-07,0.0194537348811717,0.00616126394817185,0.0111681020685284,0.00754740020673071,0.0157318003722945,2.36845786200826e-08,0.00178025667659342,0.0294121174005394,TRUE
"EZ",67,2016-07-01,1.5,5,6.48345049099484e-12,1.04374104282676e-07,0.033295492958975,6.88736768452884e-12,1.11684659013872e-07,0.0346400015520684,8.17888307987873e-12,1.58700277903586e-07,0.00186583304862598,0.00231916450734582,0.0024955288308735,0.00386159036938682,3.48082639355942e-13,3.43418482031575e-09,0.0040576904820943,TRUE
"EZ",68,2016-08-01,1.5,4,1.07744668271837e-13,0.0134016786996593,0.152850091156764,1.1405495738835e-13,0.013631225428627,0.152831346275376,1.3368519419872e-13,0.0176762830820655,0.00582920446815327,0.00972877518939008,0.00717213963344798,0.0137326509096899,1.65253614943383e-14,0.0013316420125094,0.0471522147697174,TRUE
"EZ",68,2016-08-01,1.5,5,7.32465728272071e-14,7.22109158043946e-14,0.0617180925147568,7.70031119964447e-14,7.66068302513157e-14,0.0623443814279897,9.30337322879473e-14,1.10656969331324e-13,0.00180001480052094,0.00198417423072683,0.0024177387075848,0.00330991670433461,8.99599550572071e-15,6.11378154963678e-15,0.010296656194945,TRUE
"EZ",69,2016-09-01,1.5,4,2.09516213790393e-08,0.0153936170426562,0.1082678804376,2.20074721708143e-08,0.0159669654667289,0.111033018949128,2.45061033349086e-08,0.020217467004794,0.00580913085723267,0.00981862565447555,0.00713848557403479,0.0138397448260922,3.57896610379575e-11,5.06310570291186e-05,0.0023415661265559,TRUE
"EZ",69,2016-09-01,1.5,5,1.06591275254637e-10,2.03091805280372e-08,0.0317736637198917,1.12153951037607e-10,2.13445169885956e-08,0.0329294682073386,1.34331640577522e-10,3.09900690919626e-08,0.00183251509231175,0.00199672357845215,0.00245990034038289,0.00332608105052369,1.46026505384841e-13,2.60374851345518e-11,0.000106820248335092,TRUE
"EZ",70,2016-10-01,1.5,4,0.0042518318530018,0.0153783125114048,0.107566870994194,0.00445528848307412,0.0159993886307667,0.110215893695363,0.00523875633493706,0.0209218415613545,0.00521686618372352,0.0105450014488686,0.00643871073334083,0.0147661977011655,6.96560552643843e-06,2.94638839153381e-05,0.0426002396087045,TRUE
"EZ",70,2016-10-01,1.5,5,0.00339304030787663,0.00424676610437904,0.0241348797338592,0.00356034489558198,0.00445009869328906,0.0250637513668277,0.00424254196509197,0.00642548461050398,0.00183591756311696,0.00219519738891227,0.00247888451010939,0.00363890959196952,5.04995604553656e-06,4.7946364245885e-06,4.41778583873305e-05,TRUE
"EZ",71,2016-11-01,1.5,4,4.71856955723106e-09,0.0150446961517727,0.112820328250663,4.95095251600221e-09,0.0155996610977052,0.115569016284754,5.49653173497709e-09,0.0195653862389297,0.00583623756128149,0.0100362840151772,0.007140319276489,0.0139695287040794,1.07254941872803e-11,6.38650978095465e-05,0.00646528356259894,TRUE
"EZ",71,2016-11-01,1.5,5,5.31594991514598e-11,4.65851298501174e-09,0.0306921727835979,5.58745678854874e-11,4.8890416994015e-09,0.0317943836734365,6.66884222589672e-11,7.03876499577239e-09,0.00183348473332079,0.0020364238091779,0.00245181648600043,0.00335767598467226,9.91289449358946e-14,8.19586706207004e-12,0.000133060918254236,TRUE
"EZ",72,2016-12-01,1.5,4,4.14317905381074e-12,0.0145547918952135,0.163345847680364,4.49677324353013e-12,0.0150235898340234,0.166137980977414,4.80814006654159e-12,0.0184421283399404,0.00636995091298198,0.012861613612578,0.00767747106376191,0.0173577251669083,6.28742301590514e-14,0.000155868171971828,0.00460748662977571,TRUE
"EZ",72,2016-12-01,1.5,5,3.52788812270604e-21,2.24890510581889e-12,0.0666449440840681,3.80269946365222e-21,2.46536441205408e-12,0.0683821218789799,4.4129631262965e-21,3.3107039154187e-12,0.00193793063061998,0.00239618050111745,0.002557075211945,0.00383480540802441,2.63238197328684e-23,1.73769752913614e-14,0.00103084129874686,TRUE
"EZ",73,2017-01-01,1.5,4,0.0113346395568222,0.0216379364737352,0.225826885458748,0.012295775229934,0.0237426062772764,0.236295589457164,0.0131144011105971,0.0275374918698969,0.00955897126835181,0.0183255539748319,0.0114406684458957,0.0247522222436286,0.00647808178287368,0.00924857677492176,0.152577574444536,TRUE
"EZ",73,2017-01-01,1.5,5,0.000527024215237945,0.00046385750261853,0.0729759045661853,0.000560394932384142,0.000516981732542293,0.0771307557125734,0.00065489776500854,0.000683491656248796,0.00278375715986101,0.00371192300188272,0.00364604149194098,0.00594948187530742,0.000203115870326695,9.73797979642446e-05,0.0329459502840568,TRUE
"EZ",74,2017-02-01,1.5,4,0.00133452768499303,0.0306983016812062,0.136107757606076,0.00138423564333062,0.0315960134868319,0.138777697360112,0.00151886574387107,0.0385377431495219,0.0108182312242396,0.0197760104117546,0.0128933531634539,0.0263320120854964,6.73843891427815e-08,0.00491310795085497,0.0778627936261278,TRUE
"EZ",74,2017-02-01,1.5,5,1.90647393824771e-27,0.00133451664630082,0.0346089864382521,1.98776918818692e-27,0.00138422437694604,0.0357077988890563,2.33880901112388e-27,0.00193283783994823,0.00319780636309996,0.0036906621198165,0.00417591935912188,0.00582600620013272,6.87726744391277e-32,5.99555577985644e-08,2.07296710714827e-06,TRUE
"EZ",75,2017-03-01,1.5,4,1.00844278863883e-07,3.37225619960482e-06,0.118939763198956,1.10057201707119e-07,3.67311271060407e-06,0.120556084612106,1.17106683032906e-07,4.3031208558312e-06,0.00929239308161645,0.016440633146266,0.0111428323362185,0.0221608010479576,7.28911792421299e-08,3.59988828953238e-06,0.120019817921283,TRUE
"EZ",75,2017-03-01,1.5,5,6.2084103508402e-24,2.03114692637432e-30,1.10134282647845e-08,6.72512635755564e-24,2.4457343168279e-30,1.16562651978694e-08,7.77110748382164e-24,3.01126165661018e-30,0.00276617243177657,0.00316516902002162,0.00363150377532134,0.00505841192099642,3.01157801114826e-24,3.31019398870837e-31,5.12742192276344e-09,TRUE
"EZ",76,2017-04-01,1.5,4,4.8690775611891e-08,8.67189670798219e-07,0.107808426952795,5.38309043740135e-08,9.59695130935624e-07,0.110552901932427,5.67782088038098e-08,1.11691824071171e-06,0.00899376702116528,0.0146200990128676,0.0108474744018617,0.0199086395993955,3.43871195922322e-08,8.58407099522584e-07,0.108213422148047,TRUE
"EZ",76,2017-04-01,1.5,5,3.37271690772806e-19,1.98222799130701e-26,1.81742022915702e-08,3.67198604225907e-19,2.30449531612921e-26,1.94968882596143e-08,4.23922991218597e-19,2.9662316472402e-26,0.00278064203843109,0.00290717853064693,0.00367122236356837,0.00469406032499246,1.60928471757105e-19,3.11962280418222e-27,8.45480203434901e-09,TRUE
"EZ",77,2017-05-01,1.5,4,2.7307085730653e-12,1.13415185097506e-09,0.109129357839191,3.00401805072002e-12,1.23245656386614e-09,0.111360926461754,3.18369192181218e-12,1.4621778011318e-09,0.00940610655725183,0.0135249495196634,0.0113478591069523,0.0183741663394549,2.09436122981805e-12,1.30633829894569e-09,0.113119377332405,TRUE
"EZ",77,2017-05-01,1.5,5,2.71542292170446e-39,1.59857261140396e-44,7.04192773225842e-11,2.92304992355844e-39,1.92141033409571e-44,7.48591692901651e-11,3.41244175592501e-39,2.39444860885108e-44,0.0029637266351219,0.00262690095399842,0.00391527104835378,0.00423179420821416,1.3313051263231e-39,2.59659447184071e-45,3.33796560503708e-11,TRUE
"EZ",78,2017-06-01,1.5,4,0.00951222561215675,0.0157973966258631,0.0897778569906577,0.00994764114353753,0.0173705701517925,0.0939184568918712,0.0109136015755694,0.0206863372606199,0.00962587578229768,0.0134501762073648,0.011528719305478,0.0182289383961202,0.0050484009854116,0.00475688374078451,0.04952819269964,TRUE
"EZ",78,2017-06-01,1.5,5,2.98857838192131e-09,0.000573592907481791,0.0290885061428304,3.34268139242007e-09,0.000672958527436635,0.0315423498608404,3.69592099155267e-09,0.000867564029873012,0.00283317563931307,0.00258575061124,0.00371383346594654,0.0041561355907142,7.50194629374295e-10,8.18963769280483e-05,0.0106444775995937,TRUE
"EZ",79,2017-07-01,1.5,4,0.0118586467088344,0.00961599753896654,0.0959877822917356,0.0128195734134797,0.0105511748085279,0.101872785725567,0.0136112853021083,0.0123722106041076,0.00925919272458908,0.0130953292461439,0.0111636850175889,0.0177631216161484,0.00606326646522877,0.00495286060850514,0.0631831848313931,TRUE
"EZ",79,2017-07-01,1.5,5,2.69802270857405e-46,5.03136634467748e-77,3.31882013283743e-29,2.98713142173082e-46,5.96547075576224e-77,3.68083141323165e-29,3.3379643437955e-46,7.52112961756251e-77,0.00296744894639334,0.00252736426351985,0.00391961885578826,0.0040663522829491,9.10553608713049e-47,1.01234233544878e-77,1.27151250202e-29,TRUE
"EZ",80,2017-08-01,1.5,4,1.55170880000342e-06,0.0105725756774284,0.118068959311413,1.62559615259947e-06,0.0109508653529781,0.120886829457388,1.79284705975361e-06,0.0134352678281275,0.00884192109439053,0.012327833151676,0.0104916935266054,0.0165445763409284,7.68198501091528e-07,0.00783871964838802,0.112997787726918,TRUE
"EZ",80,2017-08-01,1.5,5,3.66185361118481e-13,4.3424833064014e-21,7.17733704766466e-07,3.89542884582264e-13,4.7745706027324e-21,7.45685536632597e-07,4.56043297257955e-13,6.41132593434318e-21,0.0024278573379598,0.00224848435423775,0.00315435484300298,0.0035809120539285,1.80851646891201e-13,9.82379230424753e-22,3.58593407150938e-07,TRUE
"EZ",81,2017-09-01,1.5,4,0.000580654266099186,0.014765468542617,0.144841250136422,0.000604380531999109,0.0151288553920322,0.14487640428693,0.000672543781698484,0.0189515292150863,0.00832250348271213,0.0119991601599777,0.00991034602848741,0.0161385776630439,4.42617076661886e-07,6.42935440852307e-05,0.00404469233697693,TRUE
"EZ",81,2017-09-01,1.5,5,1.34384777905313e-17,0.000580654266080174,0.0489885874599576,1.40551971122154e-17,0.000604380531979671,0.0494362155679308,1.67774172112478e-17,0.000860406455443292,0.00234218976938239,0.00220539536773778,0.00305374996611828,0.00352004632458009,6.28033597649118e-21,4.42617076063859e-07,5.88615831783347e-05,TRUE
"EZ",82,2017-10-01,1.5,4,0.000669004803541149,0.017035736667749,0.0877219032094147,0.000695200664197192,0.0175726434999274,0.0896519042825973,0.000768234393086561,0.0221292777243645,0.00868605713823445,0.0123237633135064,0.0103527273613817,0.0165342084885757,1.46237251737762e-06,0.000219194271284631,0.0034196210049787,TRUE
"EZ",82,2017-10-01,1.5,5,6.78843495732716e-12,0.000644709734218611,0.0180113818341664,7.0868609796979e-12,0.000670343721982835,0.01864091278557,8.40245619732718e-12,0.000967081281634271,0.00250598527259438,0.00224611869675895,0.00327158056130114,0.0035762372627802,8.14371490912114e-15,7.56984664645197e-07,4.20459318527432e-05,TRUE
"EZ",83,2017-11-01,1.5,4,1.85825151135955e-06,0.0119871624942375,0.123243931747035,1.94421140214321e-06,0.0123767816070407,0.125990250021443,2.14735622606364e-06,0.0152207851245887,0.00846381054572376,0.012639726837759,0.0100584034344198,0.0169204015908235,9.26083333182226e-07,0.00892723161493548,0.11828912163384,TRUE
"EZ",83,2017-11-01,1.5,5,7.27392553470736e-14,1.80272291260597e-21,9.94606870976655e-07,7.72733564885961e-14,1.97632007449598e-21,1.03201339046591e-06,9.06025741152134e-14,2.65946214776954e-21,0.0023398853722818,0.0022646943722906,0.00304449928740859,0.00359623955126846,3.61740429722482e-14,4.08872485907613e-22,4.99218619839436e-07,TRUE
"EZ",84,2017-12-01,1.5,4,0.000937168681514808,0.0206914440610466,0.127173691616122,0.000972641057232106,0.0213213218194809,0.128603600476636,0.00107930894196075,0.0264458256035466,0.00906081935519409,0.0134114146309371,0.0107273483258582,0.0178654745326239,2.0865938487664e-07,0.00169679485018616,0.0464422539095724,TRUE
"EZ",84,2017-12-01,1.5,5,3.08302811716295e-14,0.000937166602454515,0.0349904289181482,3.21846324238274e-14,0.000972638934752641,0.0358015965574532,3.82716846918434e-14,0.00138151495599351,0.00243521287611959,0.0023745971565492,0.00315619091290285,0.00375311470337003,4.78327032519871e-18,2.07690154842775e-07,1.00749649835937e-05,TRUE
"EZ",85,2018-01-01,1.5,4,0.00115502880430561,0.0211325960693734,0.0902862312021521,0.00120089698462448,0.0218805427750188,0.0925670917121241,0.00131840403730638,0.0270015936229835,0.00892320249317813,0.0138234964003455,0.0103981572302461,0.0181202988055604,0.000111941002783056,0.00269239055745105,0.0274328284175658,TRUE
"EZ",85,2018-01-01,1.5,5,6.34001883257617e-10,0.000784934213775115,0.0240856083303915,6.63891449368765e-10,0.000821060294163759,0.0249880659718753,7.80042606656032e-10,0.00115827377324201,0.00194399212646024,0.00211849321744317,0.00247675543673589,0.00328696758627456,2.91297986926709e-11,2.79397957713903e-05,0.00204533520321674,TRUE
"EZ",86,2018-02-01,1.5,4,0.000977017123913811,0.020709389786233,0.0936964770148267,0.00101532756472027,0.0214008218430399,0.0958993318620453,0.00111648170123723,0.0265183363281953,0.00928582779467324,0.0139855471555831,0.0108496368291539,0.0183772939378557,3.13240238133895e-05,0.00116150780915532,0.0137614693734149,TRUE
"EZ",86,2018-02-01,1.5,5,1.5370451466831e-10,0.000784319639800733,0.023078113699851,1.60696371463794e-10,0.00081789462813555,0.0239060943407212,1.89325075527874e-10,0.00115974504943789,0.00208709883623193,0.00220261550650691,0.00266500526266154,0.00342768510347956,2.44287876754682e-12,1.05670297748928e-05,0.000703514672504175,TRUE
