"area","month","date","threshold","lower","upper","hrr_series","ngmmr_5y5y","below_lower","above_upper"
"US",112,2020-04-01,4,0.00363332408285466,0.143028622425192,0.00529640178810895,0.0127933131994831,FALSE,FALSE
"US",113,2020-05-01,4,0.00497237234138403,0.168501867983782,0.00583905314452904,0.016832940600613,FALSE,FALSE
"US",114,2020-06-01,4,0.00566819843101285,0.182771578414799,0.00470923327272716,0.024231459115741,TRUE,FALSE
"US",115,2020-07-01,4,0.011565965868445,0.270156922050928,0.0145920029051654,0.0388505522712405,FALSE,FALSE
"US",116,2020-08-01,4,0.0130734715208144,0.246101218496488,0.0212868167856628,0.0610246964455282,FALSE,FALSE
"US",117,2020-09-01,4,0.0170440434672031,0.265291174209052,0.0355063857907567,0.0692659207903447,FALSE,FALSE
"US",118,2020-10-01,4,0.0238821264551751,0.272201746428014,0.0184016761015099,0.0826358988656765,TRUE,FALSE
"US",119,2020-11-01,4,0.0274772391824248,0.285993954448034,0.0239942189925603,0.0906617901552476,TRUE,FALSE
"US",120,2020-12-01,4,0.0318942533980119,0.294690285767561,0.032260060994474,0.0956643290606449,FALSE,FALSE
"US",121,2021-01-01,4,0.0381346366443174,0.297014410254747,0.0501376248744146,0.126988812263862,FALSE,FALSE
"US",122,2021-02-01,4,0.0426626832005903,0.343973495677047,0.0681539235428553,0.128432350087483,FALSE,FALSE
"US",123,2021-03-01,4,0.0214544525983528,0.289115523767638,0.0154991134842427,0.0567276354847828,TRUE,FALSE
"US",124,2021-04-01,4,0.0436214788136611,0.340894698968853,0.0117621266042548,0.0379132901393493,TRUE,FALSE
"US",125,2021-05-01,4,0.0422216340406838,0.309153394233456,0.016553981128709,0.053062341350654,TRUE,FALSE
"US",126,2021-06-01,4,0.0465913321524418,0.32192174429515,0.0521006616566498,0.0432780469735899,FALSE,FALSE
"US",127,2021-07-01,4,0.0409374334771291,0.312329445064147,0.042505029408412,0.0219762041679111,FALSE,FALSE
"US",128,2021-08-01,4,0.0396423500819385,0.308590047630904,0.0376055046948882,0.0217831085392099,TRUE,FALSE
"US",129,2021-09-01,4,0.0312712988636957,0.393130313600105,0.0323034179159712,0.0658163871056726,FALSE,FALSE
"US",130,2021-10-01,4,0.0465808047836996,0.325224556817109,0.0548370842453703,0.0465313867196566,FALSE,FALSE
"US",131,2021-11-01,4,0.0478946815556922,0.296459434936654,0.0792238452479614,0.109817508102714,FALSE,FALSE
"US",132,2021-12-01,4,0.0312890317377329,0.358067754925248,0.0775315867152995,0.118482351312338,FALSE,FALSE
"US",133,2022-01-01,4,0.0356397427877676,0.398920421138819,0.0699703857271576,0.117899867443682,FALSE,FALSE
"US",134,2022-02-01,4,0.0270430437062068,0.352529581458621,0.0454194141331697,0.0673673861275596,FALSE,FALSE
"US",135,2022-03-01,4,0.0455939555484055,0.361267871018012,0.12621869868349,0.107301084702749,FALSE,FALSE
"US",136,2022-04-01,4,0.0485411638103643,0.384817709775233,0.128836569935489,0.138581095102597,FALSE,FALSE
"US",137,2022-05-01,4,0.0355510619659272,0.358506149709439,0.144343051281896,0.119141155589367,FALSE,FALSE
"US",138,2022-06-01,4,0.0450685091158417,0.390345897182042,0.122899826888436,0.116094806852521,FALSE,FALSE
"US",139,2022-07-01,4,0.0277539651853919,0.348594050425175,0.0646482851426558,0.0865882184166818,FALSE,FALSE
"US",140,2022-08-01,4,0.0294097086822125,0.430149386833889,0.0699250928551044,0.0954866911030027,FALSE,FALSE
"US",141,2022-09-01,4,0.0310504860349901,0.43964980056312,0.050673739387235,0.0795326606238933,FALSE,FALSE
"US",142,2022-10-01,4,0.0234810038028591,0.36276958579579,0.0577271283603874,0.0453476224161161,FALSE,FALSE
"US",143,2022-11-01,4,0.0416650456143526,0.489685221369467,0.0635033391983986,0.111423724705299,FALSE,FALSE
"US",144,2022-12-01,4,0.0391263490481687,0.529924213233024,0.0497252180880479,0.0896429174821422,FALSE,FALSE
"US",145,2023-01-01,4,0.0312571830650605,0.421077185897896,0.0501360858739599,0.0729186695808062,FALSE,FALSE
"US",146,2023-02-01,4,0.0381570988515894,0.523985288873214,0.0616683095021785,0.0862821300915508,FALSE,FALSE
"US",147,2023-03-01,4,0.0471513312905312,0.533993107768722,0.0622584924492796,0.122650512735807,FALSE,FALSE
"US",148,2023-04-01,4,0.0426245340842643,0.515700556679533,0.0514224505092476,0.102302480124274,FALSE,FALSE
"US",149,2023-05-01,4,0.0440794243572027,0.53375513352484,0.0544807370783431,0.195429493767852,FALSE,FALSE
"US",150,2023-06-01,4,0.0442604234593088,0.531078950823294,0.0772216134315855,0.201783615446434,FALSE,FALSE
"US",151,2023-07-01,4,0.0401180367953468,0.537165463703009,0.0623350501603523,0.153123268282311,FALSE,FALSE
"US",152,2023-08-01,4,0.0465892133377838,0.539322723751444,0.0643301443308079,0.198716743532999,FALSE,FALSE
"US",153,2023-09-01,4,0.045676902014377,0.548769474818069,0.058271613363993,0.195555099018389,FALSE,FALSE
"US",154,2023-10-01,4,0.0472017332794757,0.5598620149358,0.0595621688791147,0.202723997487122,FALSE,FALSE
"US",155,2023-11-01,4,0.0410574833236007,0.52774557954023,0.042276069070509,0.178405248454775,FALSE,FALSE
"US",156,2023-12-01,4,0.0427207124048035,0.532798684079143,0.0729400240646345,0.186660747080391,FALSE,FALSE
