"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
32,0.00480297319374542,0.00745785148188212,7.28876504329705,6.01659234072038,4.5288038811105,4.7468402119091,5.79492903402555,5.67758462196341,10.2609463728358,7.33694016919129,0.0392642460590114,0.0479091068635598,0.0762532445573018,0.0541598608815473,0.0511424389165548,0.0468861969922113,0.037147634633693,0.0151404398642553,0.0992594199927047,0.0914081779979831,0.0499490442527405,0.0995878658094171,0.226442068691463,0.0968077387614191,0.141110235227947,0.341801838443001,0.136604389201621,0.204831125326803,0.341801838443001,NA,NA,NA,NA,2.5,10,2.27349769511334,3.01194626089321,0.000262088974042536,0.0648728672817106,0.197508531177846,0.2,5,0,0.9,5,0.900961508458929,0.840951609377076,2.31124629147821e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-08",2013-08-01
33,0.0049664991452069,0.00744297285770287,7.09189735623676,6.14495493657926,4.97401132620846,5.37664936238315,5.46463070540151,5.04404276002954,9.81234156124452,7.67663258120042,0.0358024711121552,0.053247500259241,0.0709137952301538,0.0487682203080495,0.0523578320684629,0.0494404490667906,0.0371293852112264,0.0171881751414043,0.0881944847081109,0.0969413108811764,0.0531819207218815,0.10091792641694,0.223805042232517,0.10162316335607,0.126578992514162,0.346996990584542,0.144923822022104,0.208337858100329,0.346996990584542,NA,NA,NA,NA,2.5,10,2.29773705238044,3.09839678567192,0.000358078713102483,0.0533297215943968,0.197348764570139,0.2,5,0,0.9,5,0.900931977984387,0.852678666814958,2.17145740845379e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-09",2013-09-01
34,0.00595753103319851,0.00826035462622996,8.62587817988648,6.62789273726556,7.6462992696343,3.89719634151969,6.64859306673786,3.61168289691884,10.9794189661767,10.1761728433553,0.0313048511123924,0.0765905448051726,0.00121213371756616,0.0429356390860453,0.0537175594039088,0.0447705912849598,0.0315733860997243,0.0185047572505395,1.07999794859179e-05,0.0791074987121413,0.0517013477075445,0.0876848100439211,0.211925299050076,0.0549327681625512,0.000252740470675078,0.335196916275376,0.149244159549814,0.242057768574025,0.335196916275376,NA,NA,NA,NA,2.5,10,2.5952839698745,3.67938686590626,0.00139095337947219,0.00331494396149021,0.200299563328188,0.2,5,2.24345468988064e-07,0.9,5,9.99999980000017e-09,0.802775998743984,0,0,0,2,0.75,2,2,"high",TRUE,"2013-10",2013-10-01
35,0.00552931954602997,0.00765637962516641,8.16657487380607,6.44248349028517,6.79767548111609,2.41730944704388,6.51083441575142,3.74535981317234,10.5583842879743,10.2296468890621,0.0389108408861098,0.0904353153996666,0.00072101282237879,0.037419701726384,0.0474892831668341,0.0390760652897102,0.0344353788215317,0.0229451519297928,5.22057661385842e-06,0.0734902110023187,0.0460084162932354,0.0819616787137626,0.212768074438846,0.0702263261686445,0.000201291993640979,0.334683532241189,0.141183115487006,0.238789702163139,0.334683532241189,NA,NA,NA,NA,2.5,10,2.50689524913562,3.58813256490408,0.00118403247880473,0.00126539569189228,0.189853149886483,0.2,5,0,0.9,5,9.99999981443523e-09,0.774565866713493,0,0,0,2,0.75,2,2,"high",TRUE,"2013-11",2013-11-01
36,0.00534700361549584,0.00765528745853004,8.20276040941259,6.37520433667477,6.25525766795243,2.43509698818506,6.71832142536393,3.47060886218714,10.8439726915784,10.1958259982657,0.0424265922669559,0.0905831788781235,0.00127883175822851,0.0379822810861788,0.0419267537856882,0.0376960872947176,0.0354589588212689,0.0231691880223643,1.28071883562624e-05,0.0677545420063309,0.0400831685087161,0.0768252779246997,0.216260719908569,0.0726242011072121,0.000371387333418279,0.326895469320517,0.127551659690291,0.228577973785739,0.326895469320517,NA,NA,NA,NA,2.5,10,2.43408230433271,3.54269419335892,0.00108721118086441,0.00214514097098464,0.178082633624229,0.2,5,0,0.9,5,9.99999980670452e-09,0.770042008059787,0,0,0,2,0.75,2,2,"high",TRUE,"2013-12",2013-12-01
37,0.00749731905905974,0.00798304533269641,8.30858789452566,7.30156842672904,6.25923117187168,4.12116761662693,7.04474290096783,2.78800804649052,10.8761905554982,11.626766234813,0.0334254121168406,0.0892942664229504,0.0598523540026987,0.0400694969766527,0.0422776435805579,0.0473353821253128,0.0337167553816582,0.022773012088656,0.0120021891094586,0.0709135660162864,0.0408871437182963,0.0466315385307607,0.211568783910251,0.0685624478855485,0.0199944180585038,0.331419799450902,0.129621494900375,0.190545937219928,0.331419799450902,NA,NA,NA,NA,2.5,10,2.47131012990489,3.07699921471633,0.000332928093783258,0.00488323123782454,0.142398306493162,0.2,5,0,0.9,5,0.0952701653635462,0.27152688224791,0,0,0,2,0.75,2,2,"high",TRUE,"2014-01",2014-01-01
38,0.00512499075890266,0.00780131138597452,8.20488101660229,6.29107666312188,6.36973460930013,1.9952757659133,6.93830957616682,3.38282907610589,10.6417366403307,10.1640680243514,0.0396333050988231,0.0969623137551765,0.00128261001507467,0.0329323935428543,0.0376822737659097,0.0347428287311132,0.0352986449030027,0.0254580247810104,1.33903961594239e-05,0.0642950257732804,0.0359569861810041,0.0724137776697757,0.213294851754092,0.0809399999885329,0.000383044708040727,0.323832608427548,0.119618007303091,0.219244603779672,0.323832608427548,NA,NA,NA,NA,2.5,10,2.36490564017973,3.50386103799799,0.00100773698361041,0.00198434431308701,0.174890743350178,0.2,5,0,0.9,5,9.99999983494023e-09,0.772543015148906,0,0,0,2,0.75,2,2,"high",TRUE,"2014-02",2014-02-01
39,0.00523626891928255,0.00719091933940923,7.96117600374016,6.33206587838155,5.99801859932277,2.29144530336179,6.60331240397665,3.09448860057465,10.5147994876389,10.269303461633,0.042879228641705,0.0956680891933801,0.00217546713804078,0.0318170148099183,0.0404200720694581,0.036437183024472,0.0364951490774348,0.0249165188677913,2.87928108980374e-05,0.0630761854912819,0.0384439306148515,0.0706377950591016,0.21517044473711,0.0801181014819586,0.000509720428464194,0.322014163090479,0.124830588423774,0.214325448235967,0.322014163090479,NA,NA,NA,NA,2.5,10,2.38535297974284,3.51211783043708,0.00102438250268866,0.00553264629634396,0.166125866230138,0.2,5,0,0.9,5,9.99999980000007e-09,0.787267224828007,0,0,0,2,0.75,2,2,"high",TRUE,"2014-03",2014-03-01
40,0.0052375499370396,0.00665041337921874,7.65548836276045,6.31273633007395,6.17413015537702,2.58463553177195,6.26658300855566,2.96253731065754,9.92116729212988,10.2026933586171,0.0427602712673268,0.103984892317713,0.00272390817585766,0.0339026308505062,0.0420300566364115,0.0372625796373721,0.0361931850234095,0.0277233974516913,4.6149027901066e-05,0.0646445984704569,0.0410504602588955,0.0721017246964051,0.217802373815432,0.0854251525919474,0.000640637412861909,0.321254132087994,0.134229930482614,0.21805920426134,0.321254132087994,NA,NA,NA,NA,2.5,10,2.41870039937813,3.53207307289898,0.00106517482780315,0.00540174237355062,0.171340083425927,0.2,5,0,0.9,5,9.99999980002215e-09,0.773551557395813,0,0,0,2,0.75,2,2,"high",TRUE,"2014-04",2014-04-01
41,0.00509774817641189,0.00756497248669962,8.2161138297931,6.23943860693183,7.29962946762979,2.503998019288,6.28558451616547,3.25704799024606,10.4747513726009,9.99566979734976,0.0340977197781341,0.088655553028285,0.00107223262343342,0.0198649594670058,0.0400870343563801,0.0263938187658678,0.0353777165190882,0.0226372814666566,1.01703921315892e-05,0.0574069243831907,0.0385810264289799,0.0628079473325462,0.20898093324228,0.068538953067642,0.000335949841867794,0.31143877908774,0.124040302500589,0.213527661063468,0.31143877908774,NA,NA,NA,NA,2.5,10,2.44635905528208,3.5472943325748,0.0010968254190433,0.000869601654704695,0.165633503739488,0.2,5,0,0.9,5,9.99999980007899e-09,0.783709545044505,0,0,0,2,0.75,2,2,"high",TRUE,"2014-05",2014-05-01
42,0.00498337728955018,0.00895896115847212,9.02254437600092,6.1502667018987,7.8229755654676,2.18294476001938,7.5119234559252,3.41177849803156,11.2512657219148,9.85250532446064,0.0232597560972435,0.0733024450269872,0.000454302654793298,0.0145496117764987,0.0375085425718856,0.023062448245707,0.0293766587476731,0.0180004357148349,2.38847601458727e-06,0.0526900798101765,0.0352127646503428,0.0574245826943236,0.191844257643371,0.0531537147259694,0.000133005983792407,0.307687693797538,0.111297743452781,0.207630099257866,0.307687693797538,NA,NA,NA,NA,2.5,10,2.44407447040664,3.53451253704554,0.00107021618930439,0.000430462936444206,0.151562079665231,0.2,5,0,0.9,5,9.99999980000255e-09,0.787059248964748,0,0,0,2,0.75,2,2,"high",TRUE,"2014-06",2014-06-01
43,0.00490970198851164,0.00916120395214839,9.03125264562975,6.08984021773265,8.02662727301661,2.35107398598162,7.28315690099301,3.20028774070887,11.2791601293344,9.77185095678659,0.0227671308582444,0.0730500372663218,0.000423780575025694,0.0107164278431532,0.0358020173380783,0.0222216501758459,0.0268890154432278,0.0179749394496413,2.06879539695104e-06,0.0528302980540976,0.0335330747547476,0.0561064013602201,0.188359925422478,0.0530409613212899,0.000128809082573851,0.305545621092043,0.107217648565627,0.203065137213634,0.305545621092043,NA,NA,NA,NA,2.5,10,2.42740191489214,3.5222056609399,0.00104490441325759,0.000408980905980421,0.151051907449288,0.2,5,0,0.9,5,9.9999998000003e-09,0.796515694353169,0,0,0,2,0.75,2,2,"high",TRUE,"2014-07",2014-07-01
44,0.00459484917542057,0.00794246699542735,8.41920377840373,5.99930783451295,8.09960065908217,2.66262561202235,6.82897194640928,3.05389023112687,10.0205083755972,9.56866044889126,0.0273331747621782,0.0911461711407707,0.000854084891167031,0.00973550208088814,0.0324879147125704,0.0199617869351527,0.0254845646614655,0.023706583765457,6.39629788908053e-06,0.0452237895607408,0.0311243609420297,0.0495269503926787,0.185536210685076,0.0724208843995177,0.000300395554428611,0.297247976423629,0.107038509645706,0.187406109754537,0.297247976423629,NA,NA,NA,NA,2.5,10,2.35968577652688,3.4243333679176,0.000854392175045901,0.000545374771177467,0.137452267000545,0.2,5,0,0.9,5,9.99999980000002e-09,0.780635392894288,0,0,0,2,0.75,2,2,"high",TRUE,"2014-08",2014-08-01
45,0.00418260121700215,0.00789110770225326,8.50777983312361,5.85489120451815,7.19228910715048,2.63677596497918,7.49721679537166,2.65815670493681,10.4503430943235,9.42448239919518,0.0317838491145242,0.0918776269977849,0.00132953504756172,0.0091379723082422,0.024353136513906,0.0177576007660218,0.0240346748027688,0.024179321506181,1.36153765563337e-05,0.0381170610461545,0.022440293400991,0.0430167070120403,0.185065085279638,0.0812328351542814,0.000496755782079514,0.284475654550111,0.0832606833707035,0.171072060472559,0.284475654550111,NA,NA,NA,NA,2.5,10,2.19074838890032,3.31993123745069,0.000672287234147419,0.00074070125424323,0.122137550922432,0.2,5,0,0.9,5,9.99999980000002e-09,0.765123687506857,0,0,0,2,0.75,2,2,"high",TRUE,"2014-09",2014-09-01
46,0.00404287499609755,0.00809576290762641,8.80753116700828,5.95913320991508,8.14357781232291,4.41434611555287,8.14789911668056,1.97314944055725,10.0005847915262,9.11888345675446,0.0316060847381155,0.0960497434132516,0.0017830037045577,0.00947604610284947,0.0185276759517431,0.0131283586643783,0.020535771156551,0.0258650721603122,2.23688701898792e-05,0.028255573956124,0.0168736664585924,0.0309591753161254,0.178184017539986,0.0900187126349354,0.000448594025806846,0.259323821206143,0.0683166323793388,0.14584357862309,0.259323821206143,NA,NA,NA,NA,2.5,10,2.07713732540873,3.23311360771031,0.000537455561810028,0.00421818255319267,0.0920838764415757,0.2,5,0,0.9,5,9.99999980006401e-09,0.789237152644538,0,0,0,2,0.75,2,2,"high",TRUE,"2014-10",2014-10-01
47,0.00345560874431519,0.00811811632665518,8.85939960065159,5.79471354883956,8.62896743472003,3.68406579264448,8.98881373375182,2.17437229508796,8.95594956007081,9.07942066968675,0.0301977005671178,0.110933083079499,0.00108399261111419,0.00609639487133795,0.0139344996756563,0.0114828273350264,0.020420068593988,0.0318801731305273,9.76981545794363e-06,0.019814925579369,0.0126650201111964,0.0257953970037488,0.170789245981372,0.11260870235787,0.000440510951487003,0.236018504799116,0.058333136070636,0.123050586251678,0.236018504799116,NA,NA,NA,NA,2.5,10,1.92410489361783,2.99177093524924,0.000241838652755912,0.00080930743195863,0.0761501609179097,0.2,5,0,0.9,5,9.9999998e-09,0.722030182950967,0,0,0,2,0.75,2,2,"high",TRUE,"2014-11",2014-11-01
48,0.00304042297693897,0.0112988915808091,10.7634831317356,5.40817951051349,12.7910415972143,2.32768603804703,8.98176144658631,2.32268670966001,10.1624270504847,8.77110147078823,0.0404850740876794,0.170602886490161,0.000417434135606739,0.00575022845248263,0.00499850309988016,0.00339770281355011,0.026407258757782,0.0381163794106318,1.71527995723128e-06,0.0139542609887892,0.0107100411175174,0.0195655501578976,0.17700622990486,0.0605660260516517,0.000143453670683545,0.221446964776732,0.0771312739864967,0.150109967673559,0.221446964776732,NA,NA,NA,NA,2.5,10,2.33249121011925,3.15054383334523,0.00042320727910351,0.00155339720342905,0.0945526940532953,0.2,5,0,0.9,5,9.99999980003672e-09,0.630486209871523,0,0,0,2,0.75,2,2,"high",TRUE,"2014-12",2014-12-01
49,0.00289754443548849,0.00721681110053851,8.43084230610854,5.36024739926799,8.60756003153348,2.33044224917795,9.39868040995442,2.66268455791311,7.12825524420214,8.5834670391617,0.0707767795011971,0.222249772967341,0.00282004190670515,0.00519625377363875,0.00371539238783741,0.0041792117842935,0.0386492279045188,0.065034140695347,4.92587270817534e-05,0.0114218369331344,0.00911413265093608,0.0180027118998075,0.192906237834867,0.134121467808146,0.0011250925764685,0.218227534161811,0.0763651519904318,0.134788642785863,0.218227534161811,NA,NA,NA,NA,2.5,10,1.97056267971869,3.01631554763979,0.00026658174473458,0.00523963229326579,0.0932969199904951,0.2,5,0,0.9,5,9.99999980957847e-09,0.620984084781991,0,0,0,2,0.75,2,2,"high",TRUE,"2015-01",2015-01-01
50,0.00318251021213878,0.00822973759986646,9.09248089806867,5.72152659013353,9.35522433859457,2.64108198545695,8.30672311767425,2.60835098747743,9.56544590001402,9.18851406033834,0.0625231299513746,0.195124265765872,0.00161927014449671,0.00849819335773572,0.00356743968853517,0.00560007435286871,0.0365960110005864,0.0493628768872188,1.86263219785279e-05,0.017295498774344,0.00781659082960933,0.0231968760374254,0.213229244155051,0.0991043724325133,0.000641133007464296,0.215730736864813,0.0629113307220416,0.146144441208019,0.215730736864813,NA,NA,NA,NA,2.5,10,2.05350015170279,3.04409099073386,0.000296035006197757,0.00417807316937346,0.107167799256196,0.2,5,0,0.9,5,9.99999980038899e-09,0.646039528822951,0,0,0,2,0.75,2,2,"high",TRUE,"2015-02",2015-02-01
51,0.0032943919420044,0.0115982557052399,10.9245633409214,5.78221267571301,12.5258731584303,2.63329585535894,8.38919735859787,2.40859503734243,11.435126665972,9.35769058933707,0.0413175755343834,0.167067635731811,0.000556191858780959,0.00901181328346523,0.0039204455187542,0.00465540398578726,0.0301565410900067,0.0365790995053472,2.6456404838874e-06,0.0183723330366322,0.00826244056424635,0.0231865014945955,0.201724622604114,0.0569612535185246,0.000187433572817412,0.215752676497356,0.0617945587680993,0.147440776011314,0.215752676497356,NA,NA,NA,NA,2.5,10,2.26285237357881,3.11862568984578,0.000382697744137163,0.00223942997475534,0.10408529078089,0.2,5,0,0.9,5,9.99999980000458e-09,0.671819495316447,0,0,0,2,0.75,2,2,"high",TRUE,"2015-03",2015-03-01
52,0.00347925975673248,0.0080466742952978,9.00546243887326,6.04147461575548,8.02432830876459,2.45060025687285,8.29243710701997,2.4207969640698,10.4947941015129,9.88091832970087,0.0325798176819907,0.0913990387481857,0.000532698842957197,0.0144871021218075,0.0146741924442952,0.0149462617112572,0.0257483712992249,0.0243945651728462,3.50409647551593e-06,0.0224546748259687,0.012603010979347,0.029940327838207,0.202725493663792,0.095868438551827,0.00016823261589038,0.222158457093078,0.0518424877822911,0.126843953783062,0.222158457093078,NA,NA,NA,NA,2.5,10,1.93727008452749,2.95135047245599,0.000203717248986246,0.00127675919602715,0.08015195180136,0.2,5,0,0.9,5,9.99999977995041e-09,0.707237264156464,0,0,0,2,0.75,2,2,"high",TRUE,"2015-04",2015-04-01
53,0.00506197752671149,0.0073598141576241,8.47740871178117,6.77510129888761,7.26005461665632,4.25599178242289,7.16706447842393,2.51120560216157,10.5605004201994,10.6436071518159,0.0386336925142718,0.0935206457836938,0.0482506124866794,0.0204304726013009,0.0240810402116987,0.0224498626033851,0.0326316048222704,0.0247760212128714,0.00910690878850176,0.0358272667327466,0.0217098755745449,0.0221901391332978,0.217906858950068,0.0878174273195455,0.0166128518318443,0.263247074632631,0.0804248015722431,0.126704775477424,0.263247074632631,NA,NA,NA,NA,2.5,10,2.13193383424524,2.83367452785819,0.000111338690541386,0.00349199637968453,0.0979625838395912,0.2,5,0,0.9,5,0.0870753883641104,0.272504106537302,0,0,0,2,0.75,2,2,"high",TRUE,"2015-05",2015-05-01
54,0.00508411010875484,0.00700987320905351,8.20493054933952,6.81896786017759,7.30206725676209,4.40341078136901,6.99931266012584,2.54813838061383,9.98258944472723,10.6588898257825,0.0439801912972784,0.108359183435564,0.0550455264434861,0.0181778501986011,0.02200674462153,0.0197749637632444,0.0392644232685446,0.0304969316534424,0.0113255566706036,0.0343887656832828,0.0198286205828623,0.0203812411217568,0.228650621946431,0.1076282597874,0.0201526570778271,0.259234606846465,0.0782279353898078,0.122890362490023,0.259234606846465,NA,NA,NA,NA,2.5,10,2.03378221675855,2.79853301197895,8.91219592412267e-05,0.00416877068376758,0.0972308373738578,0.2,5,0,0.9,5,0.0895378638127774,0.275579422856972,0,0,0,2,0.75,2,2,"high",TRUE,"2015-06",2015-06-01
55,0.00524477625978192,0.00743277835521948,8.53370377067858,6.90919628648595,7.69873559176148,4.7621798802593,7.30501818039569,2.0778198396433,10.2877830366564,10.7803194515567,0.0344506931784301,0.0938300895493595,0.0470096342603608,0.0211873841084529,0.0264540938084347,0.0237386685386321,0.0316277828889497,0.0247899824587612,0.00808133862707773,0.036209878301819,0.0242003369899897,0.0229942760305045,0.212011221203725,0.0851914202471068,0.0154690674774573,0.267931030631325,0.0878291792380044,0.126683919952056,0.267931030631325,NA,NA,NA,NA,2.5,10,2.18570969835733,2.83055557349892,0.000109266987171202,0.00436011033436639,0.0956462282291752,0.2,5,0,0.9,5,0.0782870395989298,0.27946018554592,0,0,0,2,0.75,2,2,"high",TRUE,"2015-07",2015-07-01
56,0.00386681491498131,0.00689764966640631,8.0547946205916,6.09741664583725,7.29103322970087,2.77830816915385,8.01258802436356,2.36266769781272,8.79081433855578,9.91132051372191,0.0524700062894855,0.132094192853149,0.00261927792878997,0.0179845208702536,0.0165002783193767,0.0175535280264558,0.03699922720722,0.0408793590863312,4.64594460952399e-05,0.0274937571412532,0.0153561964583481,0.0364959482771293,0.216629994139662,0.135069482883558,0.00108509727124926,0.254164242369775,0.0712195128244489,0.144139481730438,0.254164242369775,NA,NA,NA,NA,2.5,10,1.89202908599824,3.04605887357894,0.000298180293414298,0.0019068113129958,0.104642242305008,0.2,5,0,0.9,5,9.99999980001452e-09,0.717223707602656,0,0,0,2,0.75,2,2,"high",TRUE,"2015-08",2015-08-01
57,0.00370437260199238,0.00633585964230854,7.66880329796696,5.9342996818655,6.3512207216224,2.86905466514605,8.16681199869296,2.22844264751976,8.33047472788712,9.6151082592806,0.05855113161163,0.143709924351573,0.0061274800438305,0.0142827026610219,0.0131722994853182,0.0149943906037014,0.0391131553537105,0.0464299895539092,0.000186076619178419,0.0249780114347498,0.012790587619738,0.031537329071587,0.218385617773222,0.147177975574687,0.00192258646006201,0.247093715205627,0.0668134993483521,0.13356791813477,0.247093715205627,NA,NA,NA,NA,2.5,10,1.82668945390689,3.06720271536579,0.000321718920318325,0.009489511395768,0.0956237868089158,0.2,5,0,0.9,5,9.99999980989851e-09,0.758763381265943,0,0,0,2,0.75,2,2,"high",TRUE,"2015-09",2015-09-01
58,0.00328162828085833,0.00693632605896345,8.02599502513679,5.88823398163693,7.32608364377462,2.52511029457644,8.86990638008676,2.46795382764696,7.80404047167078,9.5680154772209,0.049016348077721,0.152514335844617,0.00383280734453043,0.0108566726230843,0.00473334819446851,0.013141912370099,0.034583000370713,0.051345027273151,8.87383472306244e-05,0.0189641887967309,0.00571879526015366,0.0266856345978078,0.215296534530317,0.158801263509795,0.00176826244822305,0.217888626527818,0.0469738344184751,0.115768424028907,0.217888626527818,NA,NA,NA,NA,2.5,10,1.69058877972225,2.84068208892286,0.000116064285712841,0.00230177401365928,0.0824779029689952,0.2,5,0,0.9,5,9.99999980000042e-09,0.701621869987398,0,0,0,2,0.75,2,2,"high",TRUE,"2015-10",2015-10-01
59,0.0038505926268435,0.00812248747223673,8.78879876107446,6.20564036427578,9.06616120354146,3.69950367407035,8.08670775179489,2.13629749467777,9.17272204726884,9.86305341017476,0.0275152420691992,0.119526577973977,0.00134508062195616,0.00991504056505488,0.0122023760202847,0.0145202872573772,0.0321927316680521,0.0354226248020488,1.48546460281579e-05,0.0263891855959753,0.0115436452402368,0.0324122368970301,0.207892270907721,0.119861485142603,0.000534104236067351,0.23894795491845,0.0581108089032294,0.13261586810502,0.23894795491845,NA,NA,NA,NA,2.5,10,1.90428896399434,3.02603175441846,0.00027670940665656,0.00123016979583817,0.0956191441254276,0.2,5,0,0.9,5,9.999999800001e-09,0.74459963550577,0,0,0,2,0.75,2,2,"high",TRUE,"2015-11",2015-11-01
60,0.00392732971418183,0.00791220045040024,8.66606332635631,6.18701687256421,8.62707192492263,3.36098930845148,7.84070508240698,2.28273970999376,9.4551009800098,9.9161677894777,0.0291666024531119,0.114688889789003,0.00131830961282244,0.011480023742109,0.0147030865368865,0.0156769637072013,0.0330749291886467,0.033221639202753,1.43256054706498e-05,0.0290123276178601,0.0137973245487853,0.0352055094792604,0.20957853245036,0.112285414533533,0.00051323808671808,0.247902139090226,0.0641614291592327,0.141116186858384,0.247902139090226,NA,NA,NA,NA,2.5,10,1.96805401524222,3.08453766649872,0.000341684283555773,0.00117097990607346,0.10232609249451,0.2,5,0,0.9,5,9.99999980000125e-09,0.747143562243066,0,0,0,2,0.75,2,2,"high",TRUE,"2015-12",2015-12-01
61,0.00377484491441547,0.00723487538761856,8.13145648171583,6.2334506427438,8.17061537370543,3.38042153177275,8.21724783608385,2.09716764233911,8.00497569999178,10.0370493121247,0.0446570153043706,0.160078305142981,0.00490311004424272,0.0101567476097728,0.00827437392485963,0.0148933501528857,0.0454031550484365,0.0554613710677642,0.000136189612565825,0.0250828313881509,0.00854693943265249,0.0320228717065713,0.231131424544744,0.169530653725671,0.00228212934969994,0.234130514481178,0.0554957354986575,0.126157373948958,0.234130514481178,NA,NA,NA,NA,2.5,10,1.67322567029526,2.92715394127312,0.000182460489545159,0.00246931803915038,0.101151286666983,0.2,5,0,0.9,5,9.99999980000032e-09,0.736438092640807,0,0,0,2,0.75,2,2,"high",TRUE,"2016-01",2016-01-01
62,0.00325522353016778,0.010297220162996,10.2943133547087,5.89766790047986,11.3259231174306,2.76725882042378,7.76091006391256,2.56316582481793,11.3758693229447,9.49315119274543,0.0369883834717286,0.1841879778289,0.00134268268286476,0.00642614802525543,0.00321409496228333,0.00435775672093328,0.0393739180784755,0.0429998533379071,1.37679945014823e-05,0.0185124081739403,0.0063951066984626,0.0226268875657496,0.224556184625205,0.0901085467676707,0.000547767451894448,0.20346334465411,0.0496440764411415,0.140075932929627,0.20346334465411,NA,NA,NA,NA,2.5,10,1.98307536273176,3.04577380575532,0.000297869047048648,0.00348273723990643,0.109097012754338,0.2,5,0,0.9,5,9.99999980074448e-09,0.678699597406967,0,0,0,2,0.75,2,2,"high",TRUE,"2016-02",2016-02-01
63,0.00304340311552019,0.0106290975785665,10.5056955670402,5.73900969741985,11.3978072735544,2.47397890245159,8.11945577665414,2.47998666220372,11.6307069986246,9.30256907884877,0.0320089200416647,0.179966932152982,0.00120114010920231,0.00628524929894758,0.00315907514467001,0.00404672409730764,0.0340340431361471,0.040848569069974,1.12300006263728e-05,0.0171315564714442,0.00621608900949231,0.0210489298284733,0.215860306980968,0.0847085915234425,0.000488698099471028,0.19724153969465,0.0477841279292789,0.135019279321545,0.19724153969465,NA,NA,NA,NA,2.5,10,1.99279520011871,3.01369192707138,0.000263879395938311,0.00336547118431739,0.102781422223812,0.2,5,0,0.9,5,9.99999980040302e-09,0.672041138895814,0,0,0,2,0.75,2,2,"high",TRUE,"2016-03",2016-03-01
64,0.00278873663033062,0.0106674035638095,10.5332915179324,5.62929132339892,11.2350900631122,2.15105970970772,8.98286720606838,2.70115287924198,11.2219222344988,9.11830453863644,0.0312047643652966,0.187773528809646,0.00129304524877971,0.00539229476867542,0.00228519493721524,0.0032728073021192,0.0300580786852845,0.044523057601831,1.2922518172206e-05,0.0134247736987965,0.00444167305146014,0.0172943800063927,0.209722402580783,0.0991019263780843,0.000554817981788518,0.177548194257499,0.036344745188396,0.119329267375628,0.177548194257499,NA,NA,NA,NA,2.5,10,1.85339833397721,2.89795518950348,0.000158368332852747,0.00372202443143005,0.0896996263130186,0.2,5,0,0.9,5,9.99999980051652e-09,0.660418178949463,0,0,0,2,0.75,2,2,"high",TRUE,"2016-04",2016-04-01
65,0.00334627678541782,0.0145120303118811,12.2223147529763,6.19649921960983,15.3686966512253,3.08726289992441,9.1119662558849,3.09170228908535,11.3547420911571,9.8030603628811,0.0218182211724649,0.168817985488193,0.00034677671662028,0.00820904773279563,0.00179729230721081,0.00664827055164916,0.0219774311918569,0.037413249228835,5.83292149421868e-07,0.0139201775300984,0.00393159853179346,0.0191321939685522,0.198114755564311,0.0605996188445642,8.44936640052717e-05,0.172513996121584,0.0348035964446584,0.115267693950282,0.172513996121584,NA,NA,NA,NA,2.5,10,2.1011936670035,2.88726792811245,0.000149976448144509,0.00303124141016908,0.0726141803034721,0.2,5,0,0.9,5,9.99999970332696e-09,0.661182882787441,0,0,0,2,0.75,2,2,"high",TRUE,"2016-05",2016-05-01
