"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
58,0.0024439520512333,0.00693632605896345,8.02599502513679,4.92620477485046,7.32608364377462,2.02199588848759,8.86990638008676,3.57353955866656,7.80404047167078,7.47956068902866,0.049016348077721,0.152514335844617,0.0870227779023648,0.0108566726230843,0.00473334819446851,5.12237056418211e-08,0.034583000370713,0.051345027273151,0.0892065489487693,0.0189641887967309,0.00571879526015366,0.0309846933191222,0.215296534530317,0.158801263509795,0.0931684740965967,0.217888626527818,0.0469738344184751,0.129917488845681,0.217888626527818,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2015-10",2015-10-01
59,0.0028744513857225,0.00812248747223673,8.78879876107446,5.5543965262472,9.06616120354146,2.18447071938914,8.08670775179489,2.89920161353238,9.17272204726884,8.90935912356121,0.0275152420691992,0.119526577973977,0.000397218416436794,0.00991504056505488,0.0122023760202847,3.57970500189999e-08,0.0321927316680521,0.0354226248020488,4.15794721425049e-06,0.0263891855959753,0.0115436452402368,0.0376428994624623,0.207892270907721,0.119861485142603,7.95509988266763e-05,0.23894795491845,0.0581108089032294,0.192068960140251,0.23894795491845,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2015-11",2015-11-01
60,0.00294349199090732,0.00791220045040024,8.66606332635631,5.56045323916277,8.62707192492263,2.15442625090745,7.84070508240698,2.91872669035933,9.4551009800098,8.92162556438748,0.0291666024531119,0.114688889789003,0.000493028967812757,0.011480023742109,0.0147030865368865,6.29505809260509e-08,0.0330749291886467,0.033221639202753,5.820865968522e-06,0.0290123276178601,0.0137973245487853,0.0406734238097029,0.20957853245036,0.112285414533533,9.66943193734113e-05,0.247902139090226,0.0641614291592327,0.200071710987447,0.247902139090226,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2015-12",2015-12-01
61,0.00301633070151001,0.00723487538761856,8.13145648171583,5.72410094506291,8.17061537370543,2.39177824176118,8.21724783608385,2.97322758034749,8.00497569999178,9.15069994511398,0.0446570153043706,0.160078305142981,0.00126540071083056,0.0101567476097728,0.00827437392485963,8.19770353168982e-08,0.0454031550484365,0.0554613710677642,3.56943701589835e-05,0.0250828313881509,0.00854693943265249,0.036629767889006,0.231131424544744,0.169530653725671,0.000313332184204154,0.234130514481178,0.0554957354986575,0.18401790473105,0.234130514481178,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-01",2016-01-01
62,0.00216713064117439,0.010297220162996,10.2943133547087,5.01206598200023,11.3259231174306,2.59708495167194,7.76091006391256,2.74483334278767,11.3758693229447,7.81559056616274,0.0369883834717286,0.1841879778289,2.24125500754667e-08,0.00642614802525543,0.00321409496228333,1.79429203149708e-07,0.0393739180784755,0.0429998533379071,3.60366530605228e-14,0.0185124081739403,0.0063951066984626,0.0246400387301354,0.224556184625205,0.0901085467676707,0.0344158479531977,0.20346334465411,0.0496440764411415,0.184161175619171,0.20346334465411,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-02",2016-02-01
63,0.00235978384153253,0.0106290975785665,10.5056955670402,5.36264599044296,11.3978072735544,2.24444704061879,8.11945577665414,3.47504999786007,11.6307069986246,8.3162732669551,0.0320089200416647,0.179966932152982,0.00332017682284004,0.00628524929894758,0.00315907514467001,0.00426449699387912,0.0340340431361471,0.040848569069974,9.03628174859805e-05,0.0171315564714442,0.00621608900949231,0.0230670433650954,0.215860306980968,0.0847085915234425,0.000853106562404853,0.19724153969465,0.0477841279292789,0.179570408879468,0.19724153969465,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-03",2016-03-01
64,0.00158102159695401,0.0106674035638095,10.5332915179324,4.22812467456565,11.2350900631122,1.38842528992389,8.98286720606838,4.16971487733659,11.2219222344988,5.85806007540299,0.0312047643652966,0.187773528809646,0.0423287145300638,0.00539229476867542,0.00228519493721524,1.21832757258908e-11,0.0300580786852845,0.044523057601831,0.0434162550060949,0.0134247736987965,0.00444167305146014,0.0166221054718895,0.209722402580783,0.0991019263780843,0.13572678649205,0.177548194257499,0.036344745188396,0.141049483226252,0.177548194257499,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-04",2016-04-01
65,0.00190142555982331,0.0145120303118811,12.2223147529763,4.75166757284916,15.3686966512253,1.63002807635464,9.1119662558849,3.18851665707607,11.3547420911571,7.41022294984723,0.0218182211724649,0.168817985488193,2.55951687775781e-09,0.00820904773279563,0.00179729230721081,0.00068707756359981,0.0219774311918569,0.037413249228835,2.75933094337867e-17,0.0139201775300984,0.00393159853179346,0.0144999038354867,0.198114755564311,0.0605996188445642,0.0433314173604765,0.172513996121584,0.0348035964446584,0.169387418663141,0.172513996121584,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-05",2016-05-01
66,0.00144409405327456,0.0131076515947949,11.53248961589,3.99856746860966,14.3032859360288,1.22113982352137,9.38890921443196,3.41902881534552,10.3082173733962,5.89785426187505,0.0241141509735165,0.179534268490445,0.0198765824788264,0.00824708453985878,0.00117280816857364,1.65937692185752e-07,0.0224736053691899,0.0425630236952001,0.0113531739030334,0.0135827585203683,0.0030112578772619,0.0177257650274808,0.197644297567998,0.0741313151687206,0.0893882489120348,0.17401972714509,0.0319966858263866,0.132715939711148,0.17401972714509,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-06",2016-06-01
67,0.00307526456177146,0.0118679869853023,10.7883458686216,6.09187891588385,12.4839551848268,2.92813764471579,12.2711945388514,3.43759298884488,6.53711459865251,9.53634786246881,0.0217612494720154,0.185975201737408,0.000149934527219782,0.00616126394817185,1.50625025474603e-05,2.73929281245414e-07,0.0259938973740206,0.0752170630424863,9.47025292699204e-07,0.0111681020685284,0.000899189553283174,0.0148648915803283,0.21125529938148,0.221766443835927,3.90981902493627e-05,0.152085350063389,0.0222755474750664,0.121205992637371,0.152085350063389,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-07",2016-07-01
68,0.00193328324956573,0.0116600247883162,10.7272901539481,4.90519544201198,11.0435517774193,1.31982979666303,13.2985094633065,2.66819419614721,6.81277273470805,7.95748804664462,0.0248796754879608,0.193059654873606,3.38416158005125e-08,0.00582920446815327,0.000737677940747592,1.07744668271837e-13,0.0250339566808256,0.0822797682842949,2.618632841633e-20,0.00972877518939008,0.0010910878077117,0.0134016786996593,0.204833394925371,0.238697378907132,1.77905825807681e-06,0.147905998233278,0.0186900124299308,0.152850091156764,0.147905998233278,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-08",2016-08-01
69,0.00312537808564227,0.013454127985695,11.5491012256348,6.14972606589733,13.4413528765409,3.04581592445508,13.1701654873255,3.46770627181693,6.78395100547218,9.59976096699645,0.0200707312981132,0.187128169391177,0.00016603640619463,0.00580913085723267,0.000581263884935221,2.09516213790393e-08,0.0236630791241711,0.0781431700854125,1.08111792114117e-06,0.00981862565447555,0.000944695792177782,0.0153936170426562,0.20911698768291,0.232865651985468,4.5719952808975e-05,0.139735999570301,0.0176227532935208,0.1082678804376,0.139735999570301,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-09",2016-09-01
70,0.00402869906810802,0.0190028012753006,13.7513164573791,6.99494701425762,18.5367611907057,5.13385470329834,13.3050432899362,2.86543745328602,6.83084332601955,10.5934250968958,0.0116814412537327,0.166781285841942,9.34425650294438e-05,0.00521686618372352,5.32298311883125e-06,0.0042518318530018,0.0183867789567001,0.0638674064631268,1.52304726838261e-07,0.0105450014488686,0.00055786545525872,0.0153783125114048,0.193200099841057,0.206939888084323,3.4402807891833e-05,0.131962071797684,0.016600499349041,0.107566870994194,0.131962071797684,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-10",2016-10-01
71,0.00318400337063201,0.0145666845810163,12.0112204494799,6.20457441776347,14.6825400248969,3.49950678368201,13.0455878032962,3.2608869288788,6.85885612487982,9.62342453728014,0.0154190398631271,0.156930957905402,3.54907295525178e-05,0.00583623756128149,2.25756046173575e-06,4.71856955723106e-09,0.0161212242976793,0.0568395355183723,7.64067000542843e-08,0.0100362840151772,0.000717250766259786,0.0150446961517727,0.175795445074329,0.188608298949902,8.14497491583583e-06,0.144013100662248,0.0195447331413658,0.112820328250663,0.144013100662248,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-11",2016-11-01
72,0.00193989670384401,0.0112412111573454,10.7126253540684,4.81921161206571,11.5074547767882,2.65032487796817,10.3178999626048,3.30641052260693,10.2664721716735,7.19151091098555,0.0079305762588597,0.0617011888989492,9.37719603387693e-61,0.00636995091298198,0.00948710253595688,4.14317905381074e-12,0.00858746776575008,0.0190914494821223,3.79110397333547e-183,0.012861613612578,0.00684925716779784,0.0145547918952135,0.133516598670421,0.136377514154534,4.64355061021806e-46,0.172034515498162,0.0259131465971736,0.163345847680364,0.172034515498162,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2016-12",2016-12-01
73,0.0033705908820393,0.00954108866135433,9.84473568839072,6.2103774111968,9.28765181251822,4.43063238125539,9.57743675078763,4.19723833007804,10.6192603987712,8.8577113224131,0.00856633780000184,0.0547424682414473,6.09079800836922e-07,0.00955897126835181,0.0135088459766575,0.0113346395568222,0.0110353317768613,0.0163666502967259,8.5877649450269e-27,0.0183255539748319,0.0100269175077621,0.0216379364737352,0.153497194956029,0.123797127455666,0.00381780522009356,0.197206287155438,0.0353820165764933,0.225826885458748,0.197206287155438,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-01",2017-01-01
74,0.00362512778652931,0.00939644986014076,9.84632617894506,6.30965082849668,6.89728525729048,2.77464947524259,10.078596780027,3.78887898589079,11.9037708601825,9.86817090713662,0.00818040052588033,0.0355510150410307,2.59876197199932e-15,0.0108182312242396,0.0145041034825116,0.00133452768499303,0.00932311280865905,0.00944569580172176,1.01761086652167e-14,0.0197760104117546,0.0111367459410473,0.0306983016812062,0.144967597650737,0.0885153776284496,2.56752334533886e-14,0.209457982968999,0.0371519856808533,0.136107757606076,0.209457982968999,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-02",2017-02-01
75,0.00302345814204004,0.00952113362962231,9.88121682328592,5.2682288958274,9.16145682593743,3.6227966044627,9.61838743149911,2.50796056672113,10.7921114602487,7.99050596989689,0.00976720441931181,0.0545187045617284,1.37062865201244e-18,0.00929239308161645,0.0130362593703453,1.00844278863883e-07,0.0104402881177516,0.0161472204540003,3.38715875901221e-98,0.016440633146266,0.00955619480188031,3.37225619960482e-06,0.151357380334653,0.123738798441387,0.00449951254433113,0.190046640199227,0.0335036914699079,0.118939763198956,0.190046640199227,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-03",2017-03-01
76,0.00291398390981418,0.0104460509471024,10.3534996593563,5.27472552416479,10.9807002475939,4.45373831557085,9.84667964187366,2.14536607841038,10.2005876150189,7.68308580401447,0.0108675860848735,0.0693626554889677,8.54876979631969e-11,0.00899376702116528,0.0142167233623332,4.8690775611891e-08,0.0119423480729415,0.0221003485010479,3.32851220331941e-66,0.0146200990128677,0.00998993835361493,8.67189670798219e-07,0.161932148259168,0.148372332697241,0.00883162058100105,0.173931453283567,0.0346802447785248,0.107808426952795,0.173931453283567,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-04",2017-04-01
77,0.00276056484473998,0.0100451178968188,10.1757046455089,5.1401976117751,10.5375889266241,4.63982167400587,9.71446960703275,2.017881211791,10.2578357837031,7.32564705079501,0.0104358672723723,0.0647142358765825,9.4660613324887e-30,0.00940610655725183,0.0118104432034296,2.7307085730653e-12,0.0105159175831041,0.0202071914926958,7.63524478195666e-165,0.0135249495196634,0.00839994298145186,1.13415185097506e-09,0.156656532336887,0.141184124412593,0.007438774816624,0.168250516392204,0.0301312053257252,0.109129357839191,0.168250516392204,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-05",2017-05-01
78,0.00233963730950615,0.00931288590578585,9.83686137543246,5.14795508447193,9.5576108685801,2.86437022854961,9.35089538086532,3.8319464231131,10.5595622645702,7.52435342467447,0.00866736361273417,0.0576153580692806,0.0157945033351808,0.00962587578229768,0.0106852827254369,0.00951222561215675,0.00986300970124682,0.0173110835226563,0.0510675159445141,0.0134501762073648,0.00771074555896733,0.0157973966258631,0.156231802263787,0.129534863953261,0.0819333242125236,0.16580157380864,0.0279598679773219,0.0897778569906577,0.16580157380864,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-06",2017-06-01
79,0.00309619630043001,0.00959861296349127,9.9947303332514,5.80959744648971,9.94238600143261,5.01539268698284,9.26724573402011,3.12147917557611,10.7215213662544,8.14594815982664,0.00891560490815998,0.056517709631365,5.53271903945583e-15,0.00925919272458908,0.0099865465904888,0.0118586467088344,0.00965295289655426,0.0168291926333259,1.01951484526121e-57,0.0130953292461439,0.00718560541618984,0.00961599753896654,0.152926998888575,0.127852431380335,0.0243879520171766,0.163851502446332,0.026194875163975,0.0959877822917356,0.163851502446332,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-07",2017-07-01
80,0.00260296147678681,0.00888223056493782,9.71306930101905,5.29710637044982,7.47298894224428,3.65609808805003,9.40780717983049,2.38300556067762,11.7761940403265,8.07045469400063,0.00666572654577073,0.0376354176387288,1.92016673918394e-28,0.00884192109439053,0.00739014121953397,1.55170880000342e-06,0.00707483505158607,0.00999867224200884,2.47081081700238e-99,0.012327833151676,0.00554624768173187,0.0105725756774284,0.140485254869772,0.0934291189198387,5.7684194833314e-29,0.161805913647937,0.0208738732789551,0.118068959311413,0.161805913647937,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-08",2017-08-01
81,0.00182651987142927,0.00895167745705752,9.72488140237002,4.60219468234527,7.87031780286969,3.64378874728387,9.42787132261128,2.24566976650146,11.5279354125794,6.72460843080176,0.00703832352459368,0.0421404686231257,0.012734177757534,0.00832250348271213,0.00719613230439734,0.000580654266099186,0.00731535033009919,0.011512300676284,0.000414789311012207,0.0119991601599777,0.00534087987953028,0.014765468542617,0.138511792006772,0.102191024374063,0.011104550790154,0.161309860105367,0.0203770800492421,0.144841250136422,0.161309860105367,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-09",2017-09-01
82,0.00220863198892367,0.00906032732360225,9.78626633361923,4.84571392366888,7.48909827977449,2.33499022156464,9.64297247810635,4.08882727900411,11.7575301402952,6.9478156594562,0.0071598107071284,0.0391315727416076,0.00913650243281228,0.00868605713823445,0.00733599248450207,0.000669004803541149,0.00702076190603165,0.0104894381574665,0.0338171751325556,0.0123237633135064,0.00548298798200511,0.017035736667749,0.135759885667196,0.0963721733611225,0.0537792284624474,0.165818378335983,0.0207122411489056,0.0877219032094147,0.165818378335983,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-10",2017-10-01
83,0.00244521554490163,0.00912683169366933,9.81249585791869,5.10776681437771,7.40903778465546,3.16222032120767,9.78910013359941,2.28921424308344,11.7530805563872,7.93899907290459,0.00686526932391487,0.0385765429472868,6.4286820275198e-31,0.00846381054572376,0.00766686575224878,1.85825151135955e-06,0.00682453061192171,0.0103234509543267,1.88385443155643e-107,0.012639726837759,0.00574929772269401,0.0119871624942375,0.134667772739012,0.095237838616816,1.99360490174944e-31,0.168624366695504,0.0215532198969152,0.123243931747035,0.168624366695504,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-11",2017-11-01
84,0.00199468178905915,0.00958482291759027,10.0504138149552,4.66668832603278,6.98724571282976,3.57409130235595,10.410354949306,2.31428246084455,12.0762312305425,6.87051001388127,0.00603630794552607,0.0328850354085273,0.0140087246195493,0.00906081935519409,0.00818304753356155,0.000937168681514808,0.00632331289006842,0.00852239904181199,4.57725822771496e-06,0.0134114146309371,0.0062406207239513,0.0206914440610466,0.130675027132102,0.0838095300289617,0.00871553272623155,0.175903150057068,0.022900945940341,0.127173691616122,0.175903150057068,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2017-12",2017-12-01
85,0.00218624429753945,0.0119274279797372,11.1613435875627,4.70228636313564,9.36306286753105,2.1965336327759,11.7474399985692,4.25804217358921,12.1678872142027,6.5862590270057,0.00553026206002734,0.0224913178401147,0.00715519396367926,0.00892320249317813,0.00888904069092003,0.00115502880430561,0.00535742217235129,0.00568532219061104,0.0252913824469595,0.0138234964003455,0.00712181366250825,0.0211325960693734,0.127117850973366,0.0618086212886676,0.037429426061898,0.180256016844258,0.0257639808525733,0.0902862312021521,0.180256016844258,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-01",2018-01-01
86,0.00206990299828165,0.0108259804528591,10.6279114917219,4.56386852942663,7.88042665775177,1.57530663960029,11.5108657443118,4.24246413338857,12.0106766477101,6.48124948831744,0.00435801783816333,0.0251799957466237,0.00812056946839864,0.00928582779467324,0.00856477627660034,0.000977017123913811,0.00537118868347713,0.0064427453784871,0.028445462298162,0.0139855471555831,0.00683121865207711,0.020709389786233,0.125047691443502,0.0676509232193596,0.0412156036005407,0.182587214742179,0.0251708692227583,0.0936964770148267,0.182587214742179,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-02",2018-02-01
87,0.0022226849597205,0.0107058507507665,10.604507814472,4.8594823372927,7.47862708631126,3.07104484159721,11.504684939656,2.23391524173896,12.2097960386216,7.51145871538975,0.0059826388248209,0.0260913904030295,0.0047988355733093,0.00888000534541589,0.00600267060399287,0.00564973748123861,0.00473621371273029,0.00660378645212781,0.000142421918565184,0.0115106472097091,0.00474336451112695,0.0206393593376693,0.12000512374189,0.0697681867499284,0.00455239698054627,0.171815058914944,0.0188304420204622,0.0839742213409117,0.171815058914944,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-03",2018-03-01
88,0.00224467521827513,0.0106091710920848,10.583163430112,4.78788007270195,7.99726070484818,2.77728588437413,11.0094641662829,2.71437581101317,12.2819202307866,7.32736199766137,0.00605198543970449,0.0286258208126274,6.18581028119439e-12,0.00783259953685833,0.00492183397592039,0.000166546059626677,0.00480545707969589,0.00724845860904952,3.2128421234179e-55,0.0113516796070561,0.00383044916242758,0.000537356078438566,0.125115158740315,0.0752330683811934,0.00248777238026352,0.162783898534646,0.0158487109431672,0.103688696829825,0.162783898534646,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-04",2018-04-01
89,0.00215222554742712,0.0120014134588604,11.2020153633181,4.69602902823233,9.38885563630979,2.10011053370543,11.7533705476181,4.45088324945638,12.2541060551541,6.47589684506556,0.00575926154189358,0.0231324535375908,0.00580992258924687,0.00886205898023296,0.00527740765752079,0.00098783716509942,0.00435840780436041,0.0058280484596306,0.0211460462844263,0.0121849822550011,0.00425609895228468,0.0188263757838659,0.123042965711277,0.0634188442696308,0.0326580026117529,0.168303816716606,0.0175848558682221,0.0846055408872623,0.168303816716606,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-05",2018-05-01
90,0.00254558058294554,0.0182744120017398,13.8999481024827,5.22489874053644,13.9827326740455,4.10512082843329,13.619106510053,4.80237997707741,14.0935728823157,6.47949304238434,0.00446183879718874,0.0147239123844275,0.00273800756820474,0.0100060595672041,0.0151010553784348,0.0105955045647512,0.00469708603408077,0.00324160025059029,0.00781729711898712,0.0145075086635662,0.0116686166260452,0.0173706815438164,0.128473836586548,0.0431045575583602,0.0168448883543985,0.17481302531542,0.0355575491955991,0.101940449129027,0.17481302531542,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-06",2018-06-01
91,0.00190952959411812,0.00892936605403366,9.34990880841125,4.49267591589278,9.77792782093404,2.89557975714652,10.996847525195,3.44942556453725,6.76194174871648,6.34582475336731,0.00331186475507835,0.0617403518399007,0.0159014369543646,0.00930717397148129,0.00908158568603807,5.28890507534042e-36,0.00463795131890248,0.0242684629817377,0.0117774358312244,0.0143632697808848,0.00733143657420691,0.0116050105220267,0.126571172090886,0.17608668103276,0.0522110138501854,0.173680741600085,0.0334430848107151,0.103229674797617,0.173680741600085,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-07",2018-07-01
92,0.00246916998906398,0.0098144762414643,9.80703423098434,5.01099174955187,11.1048033214877,2.77384126765911,10.8091210301771,4.51487527987559,6.95557380588799,6.8739959827767,0.0050823489893113,0.0674973669318902,0.0284338431431803,0.00817640424138211,0.0077961460148339,8.59126032998854e-05,0.00553308337730457,0.0271917307506575,0.0232338297967583,0.0129484495517396,0.00611132543518446,0.0086166821691201,0.125945523464647,0.186239665303487,0.0591218318963712,0.174906194323506,0.0301070374482704,0.0782353803842966,0.174906194323506,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-08",2018-08-01
93,0.00242910265670774,0.00945141416030427,9.62402572864647,5.01123349549927,10.7315035848315,2.57268506197477,10.7266583538999,4.25876384142119,6.90211888077909,7.11207463080478,0.00515334881402431,0.0672912687693493,0.0316426768239197,0.00894411027462361,0.00788579852878875,8.7726241782635e-05,0.00548868669928723,0.0270921088953516,0.0319749831034639,0.0131007374071613,0.00619139339139835,0.0094562856999499,0.129090581967833,0.185874588775844,0.0725408713914971,0.173104219611024,0.0303412256836905,0.0800353704720629,0.173104219611024,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-09",2018-09-01
94,0.00249242849755366,0.00953875007810664,9.67923501462555,5.14426653485256,11.0341513837079,1.99690254335103,10.6239548679314,2.81647562119908,6.81482630817789,8.21402945285451,0.00429095562463993,0.0667297172009123,7.5245130821318e-06,0.00882800454234278,0.00798134824939403,0.00393459475474427,0.00582939082536358,0.0267976567150622,3.96372487412568e-18,0.0131009263447965,0.006282805140574,0.00198117496026704,0.130937407763426,0.184904479777551,1.81630625568866e-06,0.169539923073794,0.0305936596828378,0.113571946612333,0.169539923073794,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-10",2018-10-01
95,0.00209010942835239,0.0142190762015043,12.382019044518,4.65682979580778,10.3485811388965,2.06438951453543,12.2332472587758,4.37985388922888,14.2547436586474,6.45084235450319,0.00496547720706767,0.0239011430417176,0.00721638392982751,0.00786878798911328,0.0136042957545957,0.000940208237558026,0.00576837489745525,0.00534663594637659,0.026165749976255,0.0125351553695954,0.0100746099009685,0.0188723685547157,0.132313919403223,0.0641511649175826,0.0393973194708917,0.166201722266015,0.0313995989022337,0.0851931048141622,0.166201722266015,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-11",2018-11-01
96,0.00219494632043404,0.0111093058995426,10.9804575657479,4.75048735115318,7.86021713218987,3.34437677633358,10.9314797646172,1.87196919517808,13.4324637297172,7.28095224064984,0.00652715482417255,0.0422454756522105,9.83841767702333e-51,0.00684263021475362,0.0123807965471715,2.64278738254851e-14,0.00750100126391631,0.0108084145689125,4.39584796263537e-263,0.0104235890016978,0.00868759415838245,5.34849577551845e-11,0.131541796372116,0.102496989813762,0.00383659279460428,0.159944767835408,0.0280963446273934,0.10879081211646,0.159944767835408,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2018-12",2018-12-01
97,0.0025735333271301,0.0128792213671022,11.6521744985224,5.39310305250457,11.4445349532319,4.43585100645242,11.4484837964819,3.05991097967497,12.0529809631473,7.62999687089201,0.0100602460107495,0.0773756009164655,8.17823300314315e-28,0.00557630992513225,0.0166808097200889,0.00761138874786764,0.00855491100879721,0.0245179484551599,3.34346848295417e-117,0.00873658340345684,0.0107775230040433,0.00747862574642673,0.141212573040328,0.162711058134593,0.0352509589193856,0.138670885726947,0.034785237748108,0.0794767751954767,0.138670885726947,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-01",2019-01-01
98,0.00246184851610365,0.0111157610502496,10.8328823602432,5.27528764201381,10.6488958168801,4.17723976180332,10.5948527393039,3.13970315965288,11.2429593082204,7.49525924565828,0.009273858694362,0.0707162537830606,8.32957662975175e-16,0.00555364164663064,0.0127257209531451,0.00687071955881934,0.00947566183360172,0.0220107532657975,4.60682982213688e-64,0.00872784947731431,0.00847199596829273,0.00713829196067868,0.147206846799943,0.152156921938519,0.0358748309513012,0.136788475546504,0.0283647859560915,0.0766598909264818,0.136788475546504,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-02",2019-02-01
99,0.00254425356193907,0.0104327157376409,10.5761907091537,5.3648132566317,9.77487867635591,4.22270767647407,9.93243982930703,2.60667944155443,11.8897357266208,7.85605664462892,0.00868617301555732,0.0609719798453396,9.84017428629948e-12,0.00619327002699444,0.012517421444623,0.00778304251634737,0.00923835447235856,0.0178242400904596,1.57393264054779e-42,0.00882577926543837,0.00846189639998998,0.00455119831407076,0.148143863013742,0.136344023432429,0.0247308739678184,0.137301150252529,0.0280267380424576,0.0667448963287418,0.137301150252529,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-03",2019-03-01
100,0.00274211005542577,0.0124347725023131,11.3404460161256,5.44115955441343,12.7358700176599,4.38206871589281,10.4455554117072,2.69856655786801,10.7007071994426,7.89517980743337,0.00993991309209704,0.0913579848247714,7.80698521259305e-06,0.00719320677807489,0.0208080362888212,0.000299485852360482,0.00992445812356797,0.0314299383245378,3.59153878725988e-30,0.00977186297061583,0.013368651008682,0.000680367350017136,0.179901174171365,0.181737635207955,0.0123395545253763,0.137196387078569,0.0432649686781195,0.0943675581483467,0.137196387078569,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-04",2019-04-01
101,0.00223865132412881,0.0119129087654874,11.1311893532333,5.01449839966132,11.8709545053373,3.88540396026924,10.3218946325986,2.59991727065767,11.1467062210479,7.31981207763409,0.00983184468542325,0.0830688425913723,2.86766447209419e-39,0.00771298689933142,0.0216771092701305,0.00753715155642223,0.00851045841295319,0.0272387356582995,3.00556407609679e-170,0.0102250822946907,0.0141045585349102,0.00910338616467726,0.170571496918256,0.169947181027463,0.0447466054990494,0.141171161260252,0.04511311609135,0.0848075239429643,0.141171161260252,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-05",2019-05-01
