"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged","ratio_5y","ratio_10y","ratio_5y5y"
"EZ",6,2011-06-01,1.5,4,0.123654620202179,0.17118203677012,0.252271830975014,0.128762919657282,0.180152134992026,0.264272888808142,0.141203598395808,0.219911510202783,0.129630484419962,0.161598281409623,0.147287828467813,0.210275627630863,0.0541260941615833,0.0543004025222537,0.100650630698779,TRUE,0.420354666589159,0.301414149350254,0.380858706894637
"EZ",6,2011-06-01,1.5,5,0.0407961318677163,0.0456702159462084,0.144112074429947,0.0428925309747609,0.0487858701120247,0.152385741080323,0.0489562363617861,0.0653445396174909,0.0318409461977015,0.0479539836129765,0.0392192116486301,0.0733765211601261,0.0101995780387237,0.00635509019149857,0.0343664993694118,TRUE,0.237793802485692,0.130264975840457,0.225523064860097
"EZ",7,2011-07-01,1.5,4,0.106411034981017,0.164902613854,0.23816072077326,0.110285414150431,0.172133417102129,0.247978296850137,0.120865588774732,0.21167981880874,0.112078959413286,0.153457198937639,0.127044979496554,0.196614731243136,0.0457662829486928,0.051611901362587,0.0940956895303002,TRUE,0.414980378876456,0.299836616454115,0.379451309753796
"EZ",7,2011-07-01,1.5,5,0.0318386879316555,0.0452528654089726,0.139391255982632,0.0332844408674796,0.0477976312008439,0.146284041975729,0.038092447247925,0.0646205725906685,0.0257448493297977,0.0417861178823198,0.0317006237602434,0.0627548263474557,0.0071758919606291,0.00582220402818208,0.0308193647320775,TRUE,0.215592984998593,0.121809467998893,0.210681659570159
"EZ",8,2011-08-01,1.5,4,0.0984531187519361,0.150292507512027,0.232911714623382,0.102559749445248,0.158077826185491,0.243761275258927,0.112907182463838,0.194276889473198,0.104864324524001,0.138609698434634,0.119807853209652,0.18076589901031,0.0425320427190787,0.0449262708988792,0.0900250683642807,TRUE,0.41470501779828,0.284203496359837,0.369316530152933
"EZ",8,2011-08-01,1.5,5,0.0329918647062209,0.0387713595481438,0.137432056377395,0.0346497937419615,0.0413117154862235,0.144984257901545,0.0397449275826317,0.0558953911619556,0.0254521297283893,0.039542784079821,0.0315649692370266,0.060483923688847,0.00799307361887885,0.0051983353614093,0.0316398807724977,TRUE,0.230681708480103,0.125831989793375,0.218229766668761
"EZ",9,2011-09-01,1.5,4,0.0854542025148422,0.13127231765311,0.216853277591827,0.0894374132602425,0.139001706435298,0.227947872364791,0.0989246663725919,0.171724090390017,0.0920890223638392,0.118276483986414,0.106258860792273,0.156836345444111,0.0366670869008607,0.0371992777205845,0.082245878386388,TRUE,0.409974814389676,0.267617417617098,0.3608100287717
"EZ",9,2011-09-01,1.5,5,0.0300987515277142,0.0322801448650744,0.129053378433779,0.0317398583890093,0.0346545486179426,0.136727480069036,0.0365542998920939,0.0471834651542426,0.023419459178196,0.0328346394346428,0.0293571321621681,0.0514027043096606,0.00742334215357566,0.00432776611234351,0.0300358495064337,TRUE,0.233880758464448,0.124883061097001,0.219676757673499
"EZ",10,2011-10-01,1.5,4,0.0664392572041318,0.110391724054684,0.1930981436256,0.0697411188195703,0.117216777253487,0.203186515052333,0.0772867697143504,0.145229153435116,0.074200188033755,0.0926968456740339,0.0867009934662372,0.125291652357454,0.0272544706610906,0.0280063204577714,0.0679418947072948,TRUE,0.390794858505233,0.238927576017608,0.334381908611384
"EZ",10,2011-10-01,1.5,5,0.0243616883250146,0.0258818833624807,0.117857501892795,0.0257419298860649,0.0278903385882621,0.124937351526821,0.029698257001753,0.0381139449522595,0.0215935151796051,0.0265810876311107,0.0275672612354019,0.0426773114931421,0.00577850435316108,0.0032705524225004,0.0260164743789877,TRUE,0.224478288097941,0.117264708427629,0.208236160452005
"EZ",11,2011-11-01,1.5,4,0.0885925574233438,0.129056237112027,0.215533433373111,0.0928792341533829,0.137126331061566,0.22693469115861,0.102227708591904,0.167690095787409,0.0968026891287207,0.113912984319272,0.111965892331106,0.151916920997826,0.0383700940890476,0.036894564274486,0.0827687621087866,TRUE,0.413118114493519,0.269055286383483,0.364725030299301
"EZ",11,2011-11-01,1.5,5,0.0308442787621335,0.0309298787184953,0.124648884028057,0.0326140082921546,0.0334048580427411,0.132434608123843,0.0373506854561161,0.0449495052524507,0.0272446206961934,0.033995701405155,0.0343395150791243,0.0539579278853158,0.00777252062957346,0.00419215849112601,0.0296749628700207,TRUE,0.238318472232779,0.125495473914668,0.224072569024185
"EZ",12,2011-12-01,1.5,4,0.137109757349046,0.172239197746722,0.241715353922127,0.143199308684537,0.182316992817816,0.254711467036079,0.157213978576476,0.224409592191774,0.141988215703617,0.161584700834917,0.165363530528987,0.216225276541019,0.0548239397715607,0.0489411303902145,0.0853549421267815,TRUE,0.382850589679423,0.268439763259587,0.335104434519595
"EZ",12,2011-12-01,1.5,5,0.0493576312573191,0.0542001848588599,0.146918901493589,0.0520596153404752,0.0582526339657208,0.156290345117823,0.0593390174017696,0.0780696520906426,0.0488418642508072,0.0565755547196446,0.0618525887092179,0.0892245719579024,0.011776957018316,0.00711315519453073,0.0323639832987638,TRUE,0.226220592320814,0.122108730717937,0.207076024269865
"EZ",13,2012-01-01,1.5,4,0.134062642502502,0.165981464935527,0.235839771817755,0.140206670456644,0.17611466898493,0.248993757113145,0.154056298344891,0.2170907279242,0.13962704123588,0.154789188013373,0.162918424243563,0.205300456855426,0.0539910173925494,0.0471109497793234,0.0836697484434583,TRUE,0.385081659928904,0.26750156617195,0.336031511044825
