"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.00436588280418119,0.00942887414742091,7.1219671979738,5.83550725890853,3.04557795813156,2.74493330190769,5.57872604557234,4.63699775892851,10.5721105232797,8.55120037527436,0.0534372837029057,0.04206562579467,0.0392628495321659,0.0968026891287207,0.0697622142294763,0.0984177231923307,0.0567413064038418,0.0148387219691888,0.0772098595380259,0.113912984319272,0.059528841202626,0.123367039470479,0.266174839488986,0.131732622127396,0.15405985637606,0.345635033252189,0.132873407350026,0.189234094225515,0.345635033252189,NA,NA,NA,NA,2.5,10,1.99658097271842,2.13818897768675,0.000130907215867356,0.126071767452561,0.200953320886291,0.2,5,2.27205178059489e-06,0,0,2,0.75,2,2,"high",TRUE,"2011-11",2011-11-01
12,0.00395460068600488,0.0128266698658915,6.68669894418526,5.28120454372244,2.79293034911483,2.33283532215028,4.65455224312121,4.14435035831919,10.2308607551639,7.81380853138411,0.0710725955839657,0.0451625437287228,0.062845928277418,0.141988215703617,0.0985234682334073,0.135674547041445,0.0667183105149306,0.016676353734927,0.110260669674028,0.161584700834917,0.086128240584525,0.174031377656185,0.280713743901642,0.135752898047426,0.19173704005751,0.371823753572135,0.175187000756862,0.239846853657532,0.371823753572135,NA,NA,NA,NA,2.5,10,2.15449233530683,2.00050478762613,0.00024949546718442,0.164029683012612,0.201720219603559,0.2,5,7.39788871116983e-06,0,0,2,0.75,2,2,"high",TRUE,"2011-12",2011-12-01
13,0.00406749828637152,0.0122453378674581,6.53687994201253,5.34687559026392,2.33856625867501,2.97799465938635,4.69398048711362,4.07211216414478,10.0344433412741,7.76638178720122,0.0668280969236945,0.048193581872935,0.063874872169454,0.13962704123588,0.0951096696144113,0.131651346179668,0.0655611112550222,0.0181547737875736,0.110763999711695,0.154789188013373,0.0827248538163552,0.168382995123927,0.278856599856879,0.141471822140666,0.193454346924217,0.368403104042827,0.170729949387677,0.233511012531921,0.368403104042827,NA,NA,NA,NA,2.5,10,2.11436977540612,2.00995716133517,0.000240141983726688,0.15758553092425,0.201632707076543,0.2,5,6.66433099448334e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-01",2012-01-01
14,0.00365744413660802,0.0182947295133828,6.68919364077633,4.98582671555922,2.38485942291201,2.25895848439951,4.58429510536719,4.10556239431834,10.3697935664729,7.25374855539332,0.065460457312122,0.0405485385320149,0.0680919558115281,0.162688636434131,0.104069952925404,0.15743983207708,0.0549993675804952,0.0166810636025116,0.117513885492552,0.193429814843441,0.0982048780311583,0.203458983212503,0.263317100339563,0.131929035054726,0.198179287933589,0.393577632621393,0.185693763150377,0.269129791516108,0.393577632621393,NA,NA,NA,NA,2.5,10,2.18717034809416,2.00223382133719,0.000247771168620577,0.171182098173695,0.202219994900407,0.2,5,1.23209433945861e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-02",2012-02-01
15,0.00422274862519852,0.0129341699257524,6.51502364630559,5.48833983989789,2.54617497436765,3.16737080621238,4.53593708651838,4.48007696831697,10.013933646815,7.76287930658081,0.0694861252710472,0.0502513362445235,0.0632946704151877,0.139603408594105,0.0931805935343669,0.132096795139683,0.0599230311805945,0.0191400309035339,0.110402563537563,0.155704525983647,0.0807063453916154,0.168496793717768,0.27619362579348,0.145156780740142,0.194113114665357,0.370559818289081,0.168154822522736,0.232562573488625,0.370559818289081,NA,NA,NA,NA,2.5,10,2.09010485940059,2.00123806893307,0.00024876346388161,0.156546866193143,0.201739345173564,0.2,5,7.56330408200288e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-03",2012-03-01
16,0.00396274350157294,0.0138433927569655,6.69552425582648,5.41166203730401,2.45971907250648,3.26996745461157,4.86798455342249,3.84732836356836,10.2343853578547,7.89706498179264,0.0498814353184025,0.047102623683427,0.0476456844537049,0.128291595487348,0.0903947423765538,0.127948958024806,0.0605749737092235,0.0177994793612031,0.0969175553819621,0.162377327558104,0.078880270570029,0.171155701727011,0.273554010314601,0.140405716089603,0.182290949774227,0.371507073055458,0.164366558565153,0.23469789361666,0.371507073055458,NA,NA,NA,NA,2.5,10,2.09027461297579,1.98477656394391,0.00026545518906144,0.157620406703366,0.201686536428304,0.2,5,7.11101280998816e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-04",2012-04-01
17,0.00393503894112805,0.0121243596562148,6.31669561823406,5.328552894147,1.66108572428737,2.83504117337775,4.62133659215246,3.80844565397311,9.77680791050196,7.91446214743323,0.0570142017855568,0.0515495031667132,0.0471543241959349,0.131679354555869,0.0987484495572942,0.12927142869319,0.0625694421858776,0.020012755364116,0.098278034002661,0.164614552301414,0.0863528154715046,0.17562179764455,0.272141717922016,0.147030922464528,0.188261118845897,0.376637063942347,0.176366204865617,0.236351219963446,0.376637063942347,NA,NA,NA,NA,2.5,10,2.11467183499541,1.96753570304048,0.000283518227536593,0.151551905460793,0.201801786566007,0.2,5,8.11608707360866e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-05",2012-05-01
18,0.00555523287078721,0.00471832713577919,4.91675718874441,6.24357639650156,2.27332527252106,5.74636571597729,3.95115145825594,3.52867285138995,7.19332316238111,8.45425854956888,0.106823255559567,0.107952213917289,0.0862830287482445,0.0867524143124605,0.110124622932705,0.100675858570125,0.100271451686638,0.0494605508342238,0.143899282495937,0.124292646307582,0.0892238476415062,0.126134006676294,0.300210085296355,0.21342443357044,0.25176921012409,0.351958837442837,0.196573689937522,0.178522607874039,0.351958837442837,NA,NA,NA,NA,2.5,10,1.96244450693867,1.7314597146759,0.000590654170166042,0.164207015197244,0.201871676309849,0.2,5,8.75793052212437e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-06",2012-06-01
19,0.00478121132608652,0.00568404342725167,4.86949528794723,5.73087894780005,2.24540705003942,4.36891627653663,3.7269055173739,2.1999617248584,7.22525262687901,8.63722522114509,0.0949143303799853,0.0967733498716069,0.0509569265642802,0.0947845521888745,0.123109651416506,0.110541629490937,0.0949000314916785,0.042655248803145,0.110086265091009,0.14734040371092,0.102757291924827,0.150336031160555,0.288688458400569,0.198947321996279,0.220022474311961,0.366965099433902,0.213663840728484,0.200729752838982,0.366965099433902,NA,NA,NA,NA,2.5,10,2.08338607484061,1.76106405667579,0.000546026328336443,0.152697801095253,0.202131110200166,0.2,5,1.13540767131282e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-07",2012-07-01
20,0.00469768195476509,0.00581445123888839,5.29865733469096,5.9310677448394,1.6684081786673,4.35473537715425,4.21682473601749,4.31869268228058,7.97885404970476,8.24122970754973,0.0707845555994077,0.0809070191938255,0.0586485958220857,0.117188894265503,0.109730246448101,0.117221804550488,0.0700045235407704,0.034579728878352,0.110502584072127,0.140480112345504,0.0925245610187644,0.150663473209582,0.282609680258714,0.184809839979206,0.2110915408698,0.362978555949127,0.193257705440829,0.204814829665601,0.362978555949127,NA,NA,NA,NA,2.5,10,2.04922877544573,1.87222593967062,0.000394100270822434,0.143591188499397,0.201660257459089,0.2,5,6.89113707614763e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-08",2012-08-01
21,0.00386752632855807,0.00714877550917154,5.49386184363094,5.30840645422285,2.70536026255093,2.94181765311257,4.01944409280396,3.29925310669088,8.18978930775057,8.06214457098917,0.0551848625068624,0.0678493635815126,0.0397717835772709,0.12651765285758,0.123350942560748,0.12689853718812,0.0671031165643943,0.0281368284144846,0.0937035780536681,0.167538037713377,0.108599508527335,0.177382185180171,0.275480080136,0.166540015610195,0.188118200306677,0.376428668449226,0.211194769949138,0.234617133448783,0.376428668449226,NA,NA,NA,NA,2.5,10,2.18343577438732,1.91997255982032,0.000336431831361397,0.151471401630753,0.201921350433684,0.2,5,9.22896872254044e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-09",2012-09-01
22,0.00358941950957124,0.0102977250233094,5.88844518061849,4.95443218785266,1.88391529646642,2.93775570827482,4.34085656466673,2.78017765776947,9.03488723649481,7.56831543355784,0.0565951190186039,0.0585159834664724,0.0619328228178029,0.13089721649505,0.118818323742706,0.135691217142813,0.0763548374195265,0.0237502723801989,0.118119370541034,0.183012029872382,0.105906583367896,0.18622759733096,0.280624839063097,0.15518447052382,0.207757192122244,0.3800291096498,0.204507062965802,0.250544667627462,0.3800291096498,NA,NA,NA,NA,2.5,10,2.19575885577732,1.88963909359803,0.000372540436063836,0.179448707181096,0.2019253515088,0.2,5,9.26744608110004e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-10",2012-10-01
23,0.00367794046245772,0.00948699822457315,5.95698427969027,5.23668900239228,2.03643397287049,2.44544244646986,4.09233610214159,2.99163310006515,9.2500111906245,8.20601473060626,0.0553064239560882,0.0607257995718453,0.0395007450723234,0.119609809639254,0.0992996915368616,0.12076566983928,0.0700905866694377,0.0255052780181411,0.0922455774757073,0.156985165515091,0.0883924743665815,0.166862286744958,0.285320115973127,0.161652588054536,0.18805332420162,0.362327219201428,0.178614893180771,0.222969611801703,0.362327219201428,NA,NA,NA,NA,2.5,10,2.0605487914709,1.91502801071154,0.000342192228252098,0.14619735658397,0.201690946006262,0.2,5,7.14824599022991e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-11",2012-11-01
