"area","month","date","threshold","horizon","q_hrr_form_refit","objective_hrr_form_refit"
"EZ",62,2016-02-01,4,"5y",0.0247656758725607,0.00509778176919162
"EZ",62,2016-02-01,4,"10y",0.0391187248313865,0.00509778176919162
"EZ",62,2016-02-01,4,"5y5y",0.142756192985937,0.00509778176919162
"EZ",62,2016-02-01,5,"5y",0,0.00509778176919162
"EZ",62,2016-02-01,5,"10y",0.00429573926474783,0.00509778176919162
"EZ",62,2016-02-01,5,"5y5y",0.0704380856910719,0.00509778176919162
"EZ",63,2016-03-01,4,"5y",0.024262001472288,0.00492372676972662
"EZ",63,2016-03-01,4,"10y",0.0369684346742244,0.00492372676972662
"EZ",63,2016-03-01,4,"5y5y",0.13771300059247,0.00492372676972662
"EZ",63,2016-03-01,5,"5y",0,0.00492372676972662
"EZ",63,2016-03-01,5,"10y",0.00391798818883228,0.00492372676972662
"EZ",63,2016-03-01,5,"5y5y",0.0665682004942174,0.00492372676972662
"EZ",64,2016-04-01,4,"5y",0.0217904986464444,0.00463487677748502
"EZ",64,2016-04-01,4,"10y",0.031501421320846,0.00463487677748502
"EZ",64,2016-04-01,4,"5y5y",0.122947721321355,0.00463487677748502
"EZ",64,2016-04-01,5,"5y",0,0.00463487677748502
"EZ",64,2016-04-01,5,"10y",0.00319155960940115,0.00463487677748502
"EZ",64,2016-04-01,5,"5y5y",0.0579483448564437,0.00463487677748502
"EZ",65,2016-05-01,4,"5y",0.0231001304387722,0.00500475408505417
"EZ",65,2016-05-01,4,"10y",0.031300784891863,0.00500475408505417
"EZ",65,2016-05-01,4,"5y5y",0.120335801641894,0.00500475408505417
"EZ",65,2016-05-01,5,"5y",0,0.00500475408505417
"EZ",65,2016-05-01,5,"10y",0.00294198604587885,0.00500475408505417
"EZ",65,2016-05-01,5,"5y5y",0.0550045027447004,0.00500475408505417
"EZ",66,2016-06-01,4,"5y",0.0230028842098533,0.00483179482612021
"EZ",66,2016-06-01,4,"10y",0.0313123816040571,0.00483179482612021
"EZ",66,2016-06-01,4,"5y5y",0.120571701612826,0.00483179482612021
"EZ",66,2016-06-01,5,"5y",0,0.00483179482612021
"EZ",66,2016-06-01,5,"10y",0.00298220364360264,0.00483179482612021
"EZ",66,2016-06-01,5,"5y5y",0.0553775657764453,0.00483179482612021
"EZ",67,2016-07-01,4,"5y",0,0.00691571631096275
"EZ",67,2016-07-01,4,"10y",0.0262469359816613,0.00691571631096275
"EZ",67,2016-07-01,4,"5y5y",0.0728454531274088,0.00691571631096275
"EZ",67,2016-07-01,5,"5y",0,0.00691571631096275
"EZ",67,2016-07-01,5,"10y",0,0.00691571631096275
"EZ",67,2016-07-01,5,"5y5y",0.0505006775039101,0.00691571631096275
"EZ",68,2016-08-01,4,"5y",6.18252348700138e-40,0.00623058856391259
"EZ",68,2016-08-01,4,"10y",0.0256814731325173,0.00623058856391259
"EZ",68,2016-08-01,4,"5y5y",0.0756704768028627,0.00623058856391259
"EZ",68,2016-08-01,5,"5y",4.80491258170223e-40,0.00623058856391259
"EZ",68,2016-08-01,5,"10y",5.40728712258226e-40,0.00623058856391259
"EZ",68,2016-08-01,5,"5y5y",0.050017646349483,0.00623058856391259
"EZ",69,2016-09-01,4,"5y",0,0.00699814885957727
"EZ",69,2016-09-01,4,"10y",0.023732238415324,0.00699814885957727
"EZ",69,2016-09-01,4,"5y5y",0.0658301011898251,0.00699814885957727
"EZ",69,2016-09-01,5,"5y",0,0.00699814885957727
"EZ",69,2016-09-01,5,"10y",0,0.00699814885957727
"EZ",69,2016-09-01,5,"5y5y",0.0456886907994485,0.00699814885957727
"EZ",70,2016-10-01,4,"5y",3.99776094615033e-43,0.0108137456363298
"EZ",70,2016-10-01,4,"10y",0.0130935855752301,0.0108137456363298
"EZ",70,2016-10-01,4,"5y5y",0.036661285127109,0.0108137456363298
"EZ",70,2016-10-01,5,"5y",3.07748834620064e-43,0.0108137456363298
"EZ",70,2016-10-01,5,"10y",3.99776093345501e-43,0.0108137456363298
"EZ",70,2016-10-01,5,"5y5y",0.0254823194769342,0.0108137456363298
"EZ",71,2016-11-01,4,"5y",0,0.00911202041478803
"EZ",71,2016-11-01,4,"10y",0.0164050209336115,0.00911202041478803
"EZ",71,2016-11-01,4,"5y5y",0.045683125582709,0.00911202041478803
"EZ",71,2016-11-01,5,"5y",0,0.00911202041478803
"EZ",71,2016-11-01,5,"10y",0,0.00911202041478803
"EZ",71,2016-11-01,5,"5y5y",0.0317576775533048,0.00911202041478803
"EZ",72,2016-12-01,4,"5y",0.0255522938124782,0.00681371615308239
"EZ",72,2016-12-01,4,"10y",0.0297539398144472,0.00681371615308239
"EZ",72,2016-12-01,4,"5y5y",0.072112370152713,0.00681371615308239
"EZ",72,2016-12-01,5,"5y",0.00143557001128846,0.00681371615308239
"EZ",72,2016-12-01,5,"10y",9.08337242547756e-06,0.00681371615308239
"EZ",72,2016-12-01,5,"5y5y",0.00165154151779234,0.00681371615308239
"EZ",73,2017-01-01,4,"5y",0.0370116102698675,0.00728056213672136
"EZ",73,2017-01-01,4,"10y",0.0384633956180454,0.00728056213672136
"EZ",73,2017-01-01,4,"5y5y",0.090783475449574,0.00728056213672136
"EZ",73,2017-01-01,5,"5y",0.00297384689258515,0.00728056213672136
"EZ",73,2017-01-01,5,"10y",8.85156939458009e-05,0.00728056213672136
"EZ",73,2017-01-01,5,"5y5y",0.00360312837136935,0.00728056213672136
"EZ",74,2017-02-01,4,"5y",0.0351297825139855,0.00700273563586376
"EZ",74,2017-02-01,4,"10y",0.0389453654622923,0.00700273563586376
"EZ",74,2017-02-01,4,"5y5y",0.0934921139527418,0.00700273563586376
"EZ",74,2017-02-01,5,"5y",0.00212950458163038,0.00700273563586376
"EZ",74,2017-02-01,5,"10y",9.20730214543967e-06,0.00700273563586376
"EZ",74,2017-02-01,5,"5y5y",0.00235200556211894,0.00700273563586376
"EZ",75,2017-03-01,4,"5y",0.0297808296752633,0.00648264723792706
"EZ",75,2017-03-01,4,"10y",0.0337783002879652,0.00648264723792706
"EZ",75,2017-03-01,4,"5y5y",0.081888333876224,0.00648264723792706
"EZ",75,2017-03-01,5,"5y",0.00169708772018543,0.00648264723792706
"EZ",75,2017-03-01,5,"10y",7.97088413465866e-06,0.00648264723792706
"EZ",75,2017-03-01,5,"5y5y",0.00188158097064937,0.00648264723792706
"EZ",76,2017-04-01,4,"5y",0.0264559495346228,0.00594958984861093
"EZ",76,2017-04-01,4,"10y",0.0304540438494234,0.00594958984861093
"EZ",76,2017-04-01,4,"5y5y",0.0745557297672286,0.00594958984861093
"EZ",76,2017-04-01,5,"5y",0.00136633884130904,0.00594958984861093
"EZ",76,2017-04-01,5,"10y",4.10948905985347e-06,0.00594958984861093
"EZ",76,2017-04-01,5,"5y5y",0.00146380845659939,0.00594958984861093
"EZ",77,2017-05-01,4,"5y",0.0308783525250231,0.0060304498946159
"EZ",77,2017-05-01,4,"10y",0.0332812919600037,0.0060304498946159
"EZ",77,2017-05-01,4,"5y5y",0.0794803783260455,0.0060304498946159
"EZ",77,2017-05-01,5,"5y",0.00217288602856954,0.0060304498946159
"EZ",77,2017-05-01,5,"10y",4.56104673655226e-05,0.0060304498946159
"EZ",77,2017-05-01,5,"5y5y",0.00255077474513819,0.0060304498946159
"EZ",78,2017-06-01,4,"5y",0.0262524440961611,0.0053748328866291
"EZ",78,2017-06-01,4,"10y",0.03060356305156,0.0053748328866291
"EZ",78,2017-06-01,4,"5y5y",0.0745117643653771,0.0053748328866291
"EZ",78,2017-06-01,5,"5y",0.00139397254455067,0.0053748328866291
"EZ",78,2017-06-01,5,"10y",4.21724528255162e-06,0.0053748328866291
"EZ",78,2017-06-01,5,"5y5y",0.00153275998030653,0.0053748328866291
"EZ",79,2017-07-01,4,"5y",0.0255132552484412,0.00564570250083757
"EZ",79,2017-07-01,4,"10y",0.0298860203154592,0.00564570250083757
"EZ",79,2017-07-01,4,"5y5y",0.0726482535258703,0.00564570250083757
"EZ",79,2017-07-01,5,"5y",0.00132484920008492,0.00564570250083757
"EZ",79,2017-07-01,5,"10y",3.82233416674151e-06,0.00564570250083757
"EZ",79,2017-07-01,5,"5y5y",0.00145371408160048,0.00564570250083757
"EZ",80,2017-08-01,4,"5y",0.0285968240160188,0.00508786428978632
"EZ",80,2017-08-01,4,"10y",0.0328417942782598,0.00508786428978632
"EZ",80,2017-08-01,4,"5y5y",0.0797115094797421,0.00508786428978632
"EZ",80,2017-08-01,5,"5y",0.00158062168883545,0.00508786428978632
"EZ",80,2017-08-01,5,"10y",5.44130906275462e-06,0.00508786428978632
"EZ",80,2017-08-01,5,"5y5y",0.00174055879202874,0.00508786428978632
"EZ",81,2017-09-01,4,"5y",0.0248225520558878,0.00612094311400514
"EZ",81,2017-09-01,4,"10y",0.0196422356105913,0.00612094311400514
"EZ",81,2017-09-01,4,"5y5y",0.0582870037000158,0.00612094311400514
"EZ",81,2017-09-01,5,"5y",0.00178133433647762,0.00612094311400514
"EZ",81,2017-09-01,5,"10y",3.63971076607667e-05,0.00612094311400514
"EZ",81,2017-09-01,5,"5y5y",0.00231355477211904,0.00612094311400514
"EZ",82,2017-10-01,4,"5y",0.028324462363447,0.00544868744129574
"EZ",82,2017-10-01,4,"10y",0.0324095254247433,0.00544868744129574
"EZ",82,2017-10-01,4,"5y5y",0.0786710244143974,0.00544868744129574
"EZ",82,2017-10-01,5,"5y",0.00156965624170848,0.00544868744129574
"EZ",82,2017-10-01,5,"10y",6.31149697640593e-06,0.00544868744129574
"EZ",82,2017-10-01,5,"5y5y",0.00173988679147378,0.00544868744129574
"EZ",83,2017-11-01,4,"5y",0.0289420437483686,0.00549745228557903
"EZ",83,2017-11-01,4,"10y",0.0331886739072525,0.00549745228557903
"EZ",83,2017-11-01,4,"5y5y",0.0803778406353034,0.00549745228557903
"EZ",83,2017-11-01,5,"5y",0.00159758490534041,0.00549745228557903
"EZ",83,2017-11-01,5,"10y",5.37579559531163e-06,0.00549745228557903
"EZ",83,2017-11-01,5,"5y5y",0.00175608380258194,0.00549745228557903
"EZ",84,2017-12-01,4,"5y",0.0314037493950287,0.00572135840718081
"EZ",84,2017-12-01,4,"10y",0.0355163251816512,0.00572135840718081
"EZ",84,2017-12-01,4,"5y5y",0.0857854956725806,0.00572135840718081
"EZ",84,2017-12-01,5,"5y",0.00180950748428685,0.00572135840718081
"EZ",84,2017-12-01,5,"10y",6.80460665419436e-06,0.00572135840718081
"EZ",84,2017-12-01,5,"5y5y",0.00199520454388637,0.00572135840718081
"EZ",85,2018-01-01,4,"5y",0.0365759462564235,0.00656031430833363
"EZ",85,2018-01-01,4,"10y",0.026704720967817,0.00656031430833363
"EZ",85,2018-01-01,4,"5y5y",0.0782967676616263,0.00656031430833363
"EZ",85,2018-01-01,5,"5y",0.00382420513603124,0.00656031430833363
"EZ",85,2018-01-01,5,"10y",0.00021336373839008,0.00656031430833363
"EZ",85,2018-01-01,5,"5y5y",0.00555149950222844,0.00656031430833363
"EZ",86,2018-02-01,4,"5y",0.034890478616909,0.00611441330306976
"EZ",86,2018-02-01,4,"10y",0.0348702697877673,0.00611441330306976
"EZ",86,2018-02-01,4,"5y5y",0.0882401717104019,0.00611441330306976
"EZ",86,2018-02-01,5,"5y",0.00217494105879559,0.00611441330306976
"EZ",86,2018-02-01,5,"10y",1.17471209709862e-05,0.00611441330306976
"EZ",86,2018-02-01,5,"5y5y",0.00243943401115438,0.00611441330306976
"EZ",87,2018-03-01,4,"5y",0.00775953272598351,0.00884227612788847
"EZ",87,2018-03-01,4,"10y",0.0305790547806461,0.00884227612788847
"EZ",87,2018-03-01,4,"5y5y",0.0560675116190355,0.00884227612788847
"EZ",87,2018-03-01,5,"5y",2.3601770472586e-28,0.00884227612788847
"EZ",87,2018-03-01,5,"10y",0.00775952099332143,0.00884227612788847
"EZ",87,2018-03-01,5,"5y5y",0.0430548900949429,0.00884227612788847
"EZ",88,2018-04-01,4,"5y",0.00736210449662657,0.00801673861397668
"EZ",88,2018-04-01,4,"10y",0.029295056193435,0.00801673861397668
"EZ",88,2018-04-01,4,"5y5y",0.0539017579322656,0.00801673861397668
"EZ",88,2018-04-01,5,"5y",1.11493675956753e-43,0.00801673861397668
"EZ",88,2018-04-01,5,"10y",0.00736209705400502,0.00801673861397668
"EZ",88,2018-04-01,5,"5y5y",0.0413414189202618,0.00801673861397668
"EZ",89,2018-05-01,4,"5y",0.00793720867768468,0.00765680667094086
"EZ",89,2018-05-01,4,"10y",0.0310756619045266,0.00765680667094086
"EZ",89,2018-05-01,4,"5y5y",0.0548419069437658,0.00765680667094086
"EZ",89,2018-05-01,5,"5y",0,0.00765680667094086
"EZ",89,2018-05-01,5,"10y",0.00789489378411771,0.00765680667094086
"EZ",89,2018-05-01,5,"5y5y",0.0421899456058061,0.00765680667094086
"EZ",90,2018-06-01,4,"5y",0.0383648020083415,0.0075319007937455
"EZ",90,2018-06-01,4,"10y",0.0237222691916635,0.0075319007937455
"EZ",90,2018-06-01,4,"5y5y",0.0700752541508387,0.0075319007937455
"EZ",90,2018-06-01,5,"5y",0.00923594961746972,0.0075319007937455
"EZ",90,2018-06-01,5,"10y",0.00184264431337101,0.0075319007937455
"EZ",90,2018-06-01,5,"5y5y",0.0190734912547195,0.0075319007937455
"EZ",91,2018-07-01,4,"5y",0.0157196606170668,0.00715967630825018
"EZ",91,2018-07-01,4,"10y",0.0344821699811888,0.00715967630825018
"EZ",91,2018-07-01,4,"5y5y",0.0804929640737948,0.00715967630825018
"EZ",91,2018-07-01,5,"5y",0.00103420784337631,0.00715967630825018
"EZ",91,2018-07-01,5,"10y",0.00566782031598968,0.00715967630825018
"EZ",91,2018-07-01,5,"5y5y",0.0251949328839925,0.00715967630825018
"EZ",92,2018-08-01,4,"5y",0.0190493461390268,0.00960692576257958
"EZ",92,2018-08-01,4,"10y",0.0333124265659089,0.00960692576257958
"EZ",92,2018-08-01,4,"5y5y",0.0763007871378016,0.00960692576257958
"EZ",92,2018-08-01,5,"5y",0.0014097502338847,0.00960692576257958
"EZ",92,2018-08-01,5,"10y",0.00499060738720689,0.00960692576257958
"EZ",92,2018-08-01,5,"5y5y",0.0242500817693081,0.00960692576257958
"EZ",93,2018-09-01,4,"5y",0.0188451622386334,0.00907163102840855
"EZ",93,2018-09-01,4,"10y",0.0332728990263519,0.00907163102840855
"EZ",93,2018-09-01,4,"5y5y",0.0763354146925088,0.00907163102840855
"EZ",93,2018-09-01,5,"5y",0.00138551749060706,0.00907163102840855
"EZ",93,2018-09-01,5,"10y",0.00499721191377393,0.00907163102840855
"EZ",93,2018-09-01,5,"5y5y",0.0242175827994623,0.00907163102840855
"EZ",94,2018-10-01,4,"5y",0.0185910224330255,0.00904341392503574
"EZ",94,2018-10-01,4,"10y",0.0329281848003324,0.00904341392503574
"EZ",94,2018-10-01,4,"5y5y",0.0745194204877662,0.00904341392503574
"EZ",94,2018-10-01,5,"5y",0.0014388245485501,0.00904341392503574
"EZ",94,2018-10-01,5,"10y",0.00533954521998587,0.00904341392503574
"EZ",94,2018-10-01,5,"5y5y",0.0247091412517697,0.00904341392503574
"EZ",95,2018-11-01,4,"5y",0.032755978949473,0.00548755705715434
"EZ",95,2018-11-01,4,"10y",0.0324366663021924,0.00548755705715434
"EZ",95,2018-11-01,4,"5y5y",0.0834591987171763,0.00548755705715434
"EZ",95,2018-11-01,5,"5y",0.00206159814530769,0.00548755705715434
"EZ",95,2018-11-01,5,"10y",1.38032088117247e-05,0.00548755705715434
"EZ",95,2018-11-01,5,"5y5y",0.002360289302507,0.00548755705715434
"EZ",96,2018-12-01,4,"5y",0.0269415973949391,0.00533322499882395
"EZ",96,2018-12-01,4,"10y",0.0312744642191273,0.00533322499882395
"EZ",96,2018-12-01,4,"5y5y",0.076079988029701,0.00533322499882395
"EZ",96,2018-12-01,5,"5y",0.00144865778093789,0.00533322499882395
"EZ",96,2018-12-01,5,"10y",4.52880840606367e-06,0.00533322499882395
"EZ",96,2018-12-01,5,"5y5y",0.00159381167146997,0.00533322499882395
"EZ",97,2019-01-01,4,"5y",0.0241060893993946,0.00516979729845929
"EZ",97,2019-01-01,4,"10y",0.0277962168352438,0.00516979729845929
"EZ",97,2019-01-01,4,"5y5y",0.0667517560896743,0.00516979729845929
"EZ",97,2019-01-01,5,"5y",0.00097551284374671,0.00516979729845929
"EZ",97,2019-01-01,5,"10y",1.4536222065969e-06,0.00516979729845929
"EZ",97,2019-01-01,5,"5y5y",0.00094994625697633,0.00516979729845929
"EZ",98,2019-02-01,4,"5y",0.0206441681826882,0.00470558296325559
"EZ",98,2019-02-01,4,"10y",0.0249611779177633,0.00470558296325559
"EZ",98,2019-02-01,4,"5y5y",0.0616238546626239,0.00470558296325559
"EZ",98,2019-02-01,5,"5y",0.00100239693151122,0.00470558296325559
"EZ",98,2019-02-01,5,"10y",2.40122835931947e-06,0.00470558296325559
"EZ",98,2019-02-01,5,"5y5y",0.00110214745662435,0.00470558296325559
"EZ",99,2019-03-01,4,"5y",0.0217637746378068,0.00457726351742998
"EZ",99,2019-03-01,4,"10y",0.0261148081941906,0.00457726351742998
"EZ",99,2019-03-01,4,"5y5y",0.0642721231380048,0.00457726351742998
"EZ",99,2019-03-01,5,"5y",0.00107700520682164,0.00457726351742998
"EZ",99,2019-03-01,5,"10y",2.71390278995619e-06,0.00457726351742998
"EZ",99,2019-03-01,5,"5y5y",0.00118423075589552,0.00457726351742998
"EZ",100,2019-04-01,4,"5y",0.0210585292966243,0.00419921376779156
"EZ",100,2019-04-01,4,"10y",0.0247772506681072,0.00419921376779156
"EZ",100,2019-04-01,4,"5y5y",0.0624898589006505,0.00419921376779156
"EZ",100,2019-04-01,5,"5y",0.00095261394550513,0.00419921376779156
"EZ",100,2019-04-01,5,"10y",1.84052817834112e-06,0.00419921376779156
"EZ",100,2019-04-01,5,"5y5y",0.000976865782882232,0.00419921376779156
"EZ",101,2019-05-01,4,"5y",0.021975610789027,0.0042174714972303
"EZ",101,2019-05-01,4,"10y",0.0258867273499698,0.0042174714972303
"EZ",101,2019-05-01,4,"5y5y",0.064969059835728,0.0042174714972303
"EZ",101,2019-05-01,5,"5y",0.0010511788912122,0.0042174714972303
"EZ",101,2019-05-01,5,"10y",2.36204142611593e-06,0.0042174714972303
"EZ",101,2019-05-01,5,"5y5y",0.00110746558889173,0.0042174714972303
"EZ",102,2019-06-01,4,"5y",0.0223918159615248,0.00424859370537633
"EZ",102,2019-06-01,4,"10y",0.025725417500356,0.00424859370537633
"EZ",102,2019-06-01,4,"5y5y",0.0600000042137994,0.00424859370537633
"EZ",102,2019-06-01,5,"5y",0.000765524107035653,0.00424859370537633
"EZ",102,2019-06-01,5,"10y",7.43510522265032e-07,0.00424859370537633
"EZ",102,2019-06-01,5,"5y5y",0.000688431701615248,0.00424859370537633
"EZ",103,2019-07-01,4,"5y",0.0321600345774189,0.00615151859027125
"EZ",103,2019-07-01,4,"10y",0.013313704620947,0.00615151859027125
"EZ",103,2019-07-01,4,"5y5y",0.0490390620466122,0.00615151859027125
"EZ",103,2019-07-01,5,"5y",0.00927638888539314,0.00615151859027125
"EZ",103,2019-07-01,5,"10y",0.00123264898137769,0.00615151859027125
"EZ",103,2019-07-01,5,"5y5y",0.0142716489080694,0.00615151859027125
"EZ",104,2019-08-01,4,"5y",0.0305340130675716,0.00609982789151809
"EZ",104,2019-08-01,4,"10y",0.00926248420893039,0.00609982789151809
"EZ",104,2019-08-01,4,"5y5y",0.0421010684348661,0.00609982789151809
"EZ",104,2019-08-01,5,"5y",0.00648041109353872,0.00609982789151809
"EZ",104,2019-08-01,5,"10y",0.000460236526439214,0.00609982789151809
"EZ",104,2019-08-01,5,"5y5y",0.00869789819601604,0.00609982789151809
"EZ",105,2019-09-01,4,"5y",0.0307758035476047,0.0058340083047092
"EZ",105,2019-09-01,4,"10y",0.00952347741914362,0.0058340083047092
"EZ",105,2019-09-01,4,"5y5y",0.0429805332870946,0.0058340083047092
"EZ",105,2019-09-01,5,"5y",0.00655305875639383,0.0058340083047092
"EZ",105,2019-09-01,5,"10y",0.00048030724400115,0.0058340083047092
"EZ",105,2019-09-01,5,"5y5y",0.00884520092954019,0.0058340083047092
"EZ",106,2019-10-01,4,"5y",0.0263349887827521,0.00518052681727496
"EZ",106,2019-10-01,4,"10y",0.00770709908902259,0.00518052681727496
"EZ",106,2019-10-01,4,"5y5y",0.0369878882683128,0.00518052681727496
"EZ",106,2019-10-01,5,"5y",0.0056901528171679,0.00518052681727496
"EZ",106,2019-10-01,5,"10y",0.000400086548180791,0.00518052681727496
"EZ",106,2019-10-01,5,"5y5y",0.0076680941093025,0.00518052681727496
"EZ",107,2019-11-01,4,"5y",0.0285529341068155,0.00618138705474396
"EZ",107,2019-11-01,4,"10y",0.00777638457714782,0.00618138705474396
"EZ",107,2019-11-01,4,"5y5y",0.0383782182225172,0.00618138705474396
"EZ",107,2019-11-01,5,"5y",0.00531922379278101,0.00618138705474396
"EZ",107,2019-11-01,5,"10y",0.000291505425866311,0.00618138705474396
"EZ",107,2019-11-01,5,"5y5y",0.00686901182158301,0.00618138705474396
"EZ",108,2019-12-01,4,"5y",0.0222835571249641,0.00400080034997735
"EZ",108,2019-12-01,4,"10y",0.0254673569322472,0.00400080034997735
"EZ",108,2019-12-01,4,"5y5y",0.0619615189482095,0.00400080034997735
"EZ",108,2019-12-01,5,"5y",0.000872690334794968,0.00400080034997735
"EZ",108,2019-12-01,5,"10y",1.14920153217764e-06,0.00400080034997735
"EZ",108,2019-12-01,5,"5y5y",0.000808692730238154,0.00400080034997735
"EZ",109,2020-01-01,4,"5y",0.0198976806568463,0.0038159598801783
"EZ",109,2020-01-01,4,"10y",0.0234593056499702,0.0038159598801783
"EZ",109,2020-01-01,4,"5y5y",0.0583856773072845,0.0038159598801783
"EZ",109,2020-01-01,5,"5y",0.000789681322452667,0.0038159598801783
"EZ",109,2020-01-01,5,"10y",1.10098135457904e-06,0.0038159598801783
"EZ",109,2020-01-01,5,"5y5y",0.000772557470601416,0.0038159598801783
"EZ",110,2020-02-01,4,"5y",0.0226984100915376,0.00407332950992896
"EZ",110,2020-02-01,4,"10y",0.0261117940569449,0.00407332950992896
"EZ",110,2020-02-01,4,"5y5y",0.0613887029429218,0.00407332950992896
"EZ",110,2020-02-01,5,"5y",0.000802186458436347,0.00407332950992896
"EZ",110,2020-02-01,5,"10y",8.47805350614909e-07,0.00407332950992896
"EZ",110,2020-02-01,5,"5y5y",0.000733735768897553,0.00407332950992896
"EZ",111,2020-03-01,4,"5y",0.0264338146117784,0.00527405821997134
"EZ",111,2020-03-01,4,"10y",0.00736713869290783,0.00527405821997134
"EZ",111,2020-03-01,4,"5y5y",0.0365477032341022,0.00527405821997134
"EZ",111,2020-03-01,5,"5y",0.00532870219622658,0.00527405821997134
"EZ",111,2020-03-01,5,"10y",0.000330241819699994,0.00527405821997134
"EZ",111,2020-03-01,5,"5y5y",0.00701827925570131,0.00527405821997134
"EZ",112,2020-04-01,4,"5y",5.06042878666569e-07,0.00741245249058276
"EZ",112,2020-04-01,4,"10y",4.41478582218631e-07,0.00741245249058276
"EZ",112,2020-04-01,4,"5y5y",1.95024735704994e-06,0.00741245249058276
"EZ",112,2020-04-01,5,"5y",1.99616201632367e-07,0.00741245249058276
"EZ",112,2020-04-01,5,"10y",9.0192801788184e-08,0.00741245249058276
"EZ",112,2020-04-01,5,"5y5y",5.43329182883664e-07,0.00741245249058276
"EZ",113,2020-05-01,4,"5y",0.00501022978120579,0.00521263747141457
"EZ",113,2020-05-01,4,"10y",0.0109660030548786,0.00521263747141457
"EZ",113,2020-05-01,4,"5y5y",0.0274291236063918,0.00521263747141457
"EZ",113,2020-05-01,5,"5y",0.00365699411730263,0.00521263747141457
"EZ",113,2020-05-01,5,"10y",0.00343724575803397,0.00521263747141457
"EZ",113,2020-05-01,5,"5y5y",0.0194458880969892,0.00521263747141457
"EZ",114,2020-06-01,4,"5y",0.0141039943441341,0.00418628395497847
"EZ",114,2020-06-01,4,"10y",0.0122940576434484,0.00418628395497847
"EZ",114,2020-06-01,4,"5y5y",0.0299375088093847,0.00418628395497847
"EZ",114,2020-06-01,5,"5y",0.00765570126529953,0.00418628395497847
"EZ",114,2020-06-01,5,"10y",0.00340116793407837,0.00418628395497847
"EZ",114,2020-06-01,5,"5y5y",0.01691705914963,0.00418628395497847
"EZ",115,2020-07-01,4,"5y",0.0152889682886008,0.00452171904577383
"EZ",115,2020-07-01,4,"10y",0.0085151372639001,0.00452171904577383
"EZ",115,2020-07-01,4,"5y5y",0.0348282580587324,0.00452171904577383
"EZ",115,2020-07-01,5,"5y",0.000621704719941395,0.00452171904577383
"EZ",115,2020-07-01,5,"10y",5.69807568686557e-07,0.00452171904577383
"EZ",115,2020-07-01,5,"5y5y",0.00055333137679332,0.00452171904577383
"EZ",116,2020-08-01,4,"5y",0,0.00609700335225209
"EZ",116,2020-08-01,4,"10y",0.010099821793549,0.00609700335225209
"EZ",116,2020-08-01,4,"5y5y",0.031460001438432,0.00609700335225209
"EZ",116,2020-08-01,5,"5y",0,0.00609700335225209
"EZ",116,2020-08-01,5,"10y",0,0.00609700335225209
"EZ",116,2020-08-01,5,"5y5y",0.0229732552864373,0.00609700335225209
"EZ",117,2020-09-01,4,"5y",0,0.0054013446246515
"EZ",117,2020-09-01,4,"10y",0.0139442051963582,0.0054013446246515
"EZ",117,2020-09-01,4,"5y5y",0.0425973783296917,0.0054013446246515
"EZ",117,2020-09-01,5,"5y",0,0.0054013446246515
"EZ",117,2020-09-01,5,"10y",0,0.0054013446246515
"EZ",117,2020-09-01,5,"5y5y",0.031394190479739,0.0054013446246515
"EZ",118,2020-10-01,4,"5y",0,0.00493825569880277
"EZ",118,2020-10-01,4,"10y",0.0153196044669984,0.00493825569880277
"EZ",118,2020-10-01,4,"5y5y",0.0464989352011799,0.00493825569880277
"EZ",118,2020-10-01,5,"5y",0,0.00493825569880277
"EZ",118,2020-10-01,5,"10y",0,0.00493825569880277
"EZ",118,2020-10-01,5,"5y5y",0.034377255856519,0.00493825569880277
"EZ",119,2020-11-01,4,"5y",0,0.00530050505835214
"EZ",119,2020-11-01,4,"10y",0.0160298750081411,0.00530050505835214
"EZ",119,2020-11-01,4,"5y5y",0.0484982909342846,0.00530050505835214
"EZ",119,2020-11-01,5,"5y",0,0.00530050505835214
"EZ",119,2020-11-01,5,"10y",0,0.00530050505835214
"EZ",119,2020-11-01,5,"5y5y",0.0359125003605938,0.00530050505835214
"EZ",120,2020-12-01,4,"5y",0.0156544771607475,0.00481627139198183
"EZ",120,2020-12-01,4,"10y",0.0219928428033522,0.00481627139198183
"EZ",120,2020-12-01,4,"5y5y",0.0883731491620148,0.00481627139198183
"EZ",120,2020-12-01,5,"5y",0,0.00481627139198183
"EZ",120,2020-12-01,5,"10y",0.00219793461242654,0.00481627139198183
"EZ",120,2020-12-01,5,"5y5y",0.0411658422469085,0.00481627139198183
"EZ",121,2021-01-01,4,"5y",0,0.00667107744881835
"EZ",121,2021-01-01,4,"10y",0.0161762972908377,0.00667107744881835
"EZ",121,2021-01-01,4,"5y5y",0.0450590599921002,0.00667107744881835
"EZ",121,2021-01-01,5,"5y",0,0.00667107744881835
"EZ",121,2021-01-01,5,"10y",0,0.00667107744881835
"EZ",121,2021-01-01,5,"5y5y",0.031324139404079,0.00667107744881835
"EZ",122,2021-02-01,4,"5y",0.0263259442482847,0.00620421064275008
"EZ",122,2021-02-01,4,"10y",0.0237428620406549,0.00620421064275008
"EZ",122,2021-02-01,4,"5y5y",0.064807895258703,0.00620421064275008
"EZ",122,2021-02-01,5,"5y",0.0124989661935652,0.00620421064275008
"EZ",122,2021-02-01,5,"10y",0.00436362021650117,0.00620421064275008
