"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.00321098245101096,0.00942887414742091,7.1219671979738,4.85626284178972,3.04557795813156,1.42684650165727,5.57872604557234,2.74367516972244,10.5721105232797,7.82216223236258,0.0534372837029057,0.04206562579467,0.0870178565496123,0.0968026891287207,0.0697622142294763,0.0969925113687033,0.0567413064038418,0.0148387219691888,0.111340457096245,0.113912984319272,0.059528841202626,0.12302903474105,0.266174839488986,0.131732622127396,0.18914078186048,0.345635033252189,0.132873407350026,0.181611701679759,0.345635033252189,NA,NA,NA,NA,2.5,10,1.99658097271842,2.04764764736132,0.000204622650937748,0.199306533160065,0.202013974493903,0.2,5,1.01402331552336e-05,0.85,0,0.819397051727404,0.840427918195022,0,0,0,2,0.75,2,2,"high",TRUE,"2011-11",2011-11-01
12,0.0031486601054207,0.0128266698658915,6.68669894418526,4.73874314144495,2.79293034911483,1.12213736742423,4.65455224312121,2.37936996859578,10.2308607551639,7.7747325332097,0.0710725955839657,0.0451625437287228,0.0788428907863555,0.141988215703617,0.0985234682334073,0.142334534898999,0.0667183105149306,0.016676353734927,0.110106453089521,0.161584700834917,0.086128240584525,0.169134783802732,0.280713743901642,0.135752898047426,0.190534823616799,0.371823753572135,0.175187000756862,0.215119558315175,0.371823753572135,NA,NA,NA,NA,2.5,10,2.15449233530683,1.99804975444598,0.000251954049011739,0.200364635596676,0.202689589446124,0.2,5,1.84171262676645e-05,0.85,0,0.8278350578822,0.875390342383132,0,0,0,2,0.75,2,2,"high",TRUE,"2011-12",2011-12-01
13,0.00327631572904216,0.0122453378674581,6.53687994201253,4.84067899969168,2.33856625867501,2.02511476804024,4.69398048711362,2.65474470354092,10.0344433412741,7.69075810758958,0.0668280969236945,0.048193581872935,0.0732465227700053,0.13962704123588,0.0951096696144113,0.138886421509183,0.0655611112550222,0.0181547737875736,0.107444536071622,0.154789188013373,0.0827248538163552,0.16608471389987,0.278856599856879,0.141471822140666,0.202927055462651,0.368403104042827,0.170729949387677,0.209999424120436,0.368403104042827,NA,NA,NA,NA,2.5,10,2.11436977540612,1.99828907197476,0.000251713855299946,0.200072640257991,0.201582187930211,0.2,5,6.27148813396277e-06,0.85,0,0.774633299545256,0.88120660441857,0,0,0,2,0.75,2,2,"high",TRUE,"2012-01",2012-01-01
14,0.00315244554958089,0.0182947295133828,6.68919364077633,4.62029504421487,2.38485942291201,1.5062458570971,4.58429510536719,2.50795400324511,10.3697935664729,7.44867565560309,0.065460457312122,0.0405485385320149,0.0670385738886224,0.162688636434131,0.104069952925404,0.165072618501616,0.0549993675804952,0.0166810636025116,0.103473888183818,0.193429814843441,0.0982048780311583,0.197247524578427,0.263317100339563,0.131929035054726,0.181317457297539,0.393577632621393,0.185693763150377,0.244619738737224,0.393577632621393,NA,NA,NA,NA,2.5,10,2.18717034809416,1.96762351545119,0.000283424721300553,0.2002638401754,0.20357499076215,0.2,5,3.21254264690349e-05,0.85,0,0.844079143463508,0.869080961896066,0,0,0,2,0.75,2,2,"high",TRUE,"2012-02",2012-02-01
15,0.00323484572529459,0.0129341699257524,6.51502364630559,4.80092627264891,2.54617497436765,1.75777295174922,4.53593708651838,2.51975139056339,10.013933646815,7.72708006986367,0.0694861252710472,0.0502513362445235,0.0881516278011143,0.139603408594105,0.0931805935343669,0.140199130681061,0.0599230311805945,0.0191400309035339,0.114219245452969,0.155704525983647,0.0807063453916154,0.163327087103803,0.27619362579348,0.145156780740142,0.190558542997061,0.370559818289081,0.168154822522736,0.208393267983598,0.370559818289081,NA,NA,NA,NA,2.5,10,2.09010485940059,1.9895414375845,0.000260567943943296,0.200047397077556,0.202519242388498,0.2,5,1.58720717374161e-05,0.85,0,0.841789522182098,0.87348911330068,0,0,0,2,0.75,2,2,"high",TRUE,"2012-03",2012-03-01
16,0.00315076768734729,0.0138433927569655,6.69552425582648,4.75273327813214,2.45971907250648,1.6614712531814,4.86798455342249,2.41157502984213,10.2343853578547,7.69345436000551,0.0498814353184025,0.047102623683427,0.066398325377341,0.128291595487348,0.0903947423765538,0.131264983102926,0.0605749737092235,0.0177994793612031,0.106340353615129,0.162377327558104,0.078880270570029,0.167370471700301,0.273554010314601,0.140405716089603,0.187519032619223,0.371507073055458,0.164366558565153,0.218057223419077,0.371507073055458,NA,NA,NA,NA,2.5,10,2.09027461297579,1.99422496252706,0.000255808388530754,0.200218129832783,0.202803694572429,0.2,5,1.97707096985474e-05,0.85,0,0.825962335451986,0.868865890058506,0,0,0,2,0.75,2,2,"high",TRUE,"2012-04",2012-04-01
17,0.00328108198222949,0.0121243596562148,6.31669561823406,4.78457855307206,1.66108572428737,2.0916435670164,4.62133659215246,2.65369142160834,9.77680791050196,7.56700236678914,0.0570142017855568,0.0515495031667132,0.0725197583442392,0.131679354555869,0.0987484495572942,0.134261481461089,0.0625694421858776,0.020012755364116,0.111792282528153,0.164614552301414,0.0863528154715046,0.169997956601413,0.272141717922016,0.147030922464528,0.193291209736858,0.376637063942347,0.176366204865617,0.220346651958408,0.376637063942347,NA,NA,NA,NA,2.5,10,2.11467183499541,1.9730239765407,0.000277703729300979,0.200205592103128,0.202885538439685,0.2,5,2.09215004994206e-05,0.85,0,0.828530503930484,0.870760275548217,0,0,0,2,0.75,2,2,"high",TRUE,"2012-05",2012-05-01
18,0.00403019719506012,0.00471832713577919,4.91675718874441,5.36758970348299,2.27332527252106,3.78067901588371,3.95115145825594,2.56316640665306,7.19332316238111,8.09751207627823,0.106823255559567,0.107952213917289,0.12202984260775,0.0867524143124605,0.110124622932705,0.0941348063702376,0.100271451686638,0.0494605508342238,0.143743861487792,0.124292646307582,0.0892238476415062,0.123724735811802,0.300210085296355,0.21342443357044,0.251001070814298,0.351958837442837,0.196573689937522,0.182478941753521,0.351958837442837,NA,NA,NA,NA,2.5,10,1.96244450693867,1.92978370303719,0.000325146625321984,0.200869055171927,0.203842865451361,0.2,5,3.88071794228027e-05,0.85,0,0.68906328092818,0.828586727623086,0,0,0,2,0.75,2,2,"high",TRUE,"2012-06",2012-06-01
19,0.00399207998151542,0.00568404342725167,4.86949528794723,5.11597261173176,2.24540705003942,3.22902820206872,3.7269055173739,2.16352920496778,7.22525262687901,7.9631680593508,0.0949143303799853,0.0967733498716069,0.092699811514438,0.0947845521888745,0.123109651416506,0.108396684045642,0.0949000314916785,0.042655248803145,0.132367918629732,0.14734040371092,0.102757291924827,0.144799024057903,0.288688458400569,0.198947321996279,0.223963547508096,0.366965099433902,0.213663840728484,0.202719347966436,0.366965099433902,NA,NA,NA,NA,2.5,10,2.08338607484061,1.88703648105001,0.00037572427556356,0.202105102831722,0.204632959512404,0.2,5,6.47394294392504e-05,0.85,0,0.799872411403287,0.827212818980444,0,0,0,2,0.75,2,2,"high",TRUE,"2012-07",2012-07-01
20,0.00373310832855038,0.00581445123888839,5.29865733469096,5.11988380355528,1.6684081786673,3.32118185427541,4.21682473601749,3.14863583382139,7.97885404970476,7.59575367969043,0.0707845555994077,0.0809070191938255,0.0995021558236257,0.117188894265503,0.109730246448101,0.116334339637089,0.0700045235407704,0.034579728878352,0.13135875843909,0.140480112345504,0.0925245610187644,0.14877665783213,0.282609680258714,0.184809839979206,0.209020333638336,0.362978555949127,0.193257705440829,0.202161255356747,0.362978555949127,NA,NA,NA,NA,2.5,10,2.04922877544573,1.93443263198811,0.000319866447759901,0.198885703002927,0.202531036821135,0.2,5,1.60153684748523e-05,0.85,0,0.830507669792123,0.856959831661456,0,0,0,2,0.75,2,2,"high",TRUE,"2012-08",2012-08-01
21,0.00331686947834998,0.00714877550917154,5.49386184363094,4.80216931676854,2.70536026255093,2.33091598018223,4.01944409280396,2.55301896328653,8.18978930775057,7.56514476445561,0.0551848625068624,0.0678493635815126,0.0662051901488241,0.12651765285758,0.123350942560748,0.13042612286699,0.0671031165643943,0.0281368284144846,0.11089312314031,0.167538037713377,0.108599508527335,0.1717404561579,0.275480080136,0.166540015610195,0.198091212367057,0.376428668449226,0.211194769949138,0.223945861130726,0.376428668449226,NA,NA,NA,NA,2.5,10,2.18343577438732,1.95659558465417,0.000295288358617339,0.200299120153085,0.203066187611706,0.2,5,2.37274483404018e-05,0.85,0,0.818995233974083,0.866288059119804,0,0,0,2,0.75,2,2,"high",TRUE,"2012-09",2012-09-01
